"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",23,0.876083224396114,5.01039457505235,2.94799315553831,-966.087307256161,0.752221674446168,26,1141.054,"exp_dbl(x13)*x9","x9*p3(x6)","x13*x9",1,1,1
"P2",23,0.894206038229109,4.51303141543949,2.93364984742997,-986.147388269509,0.79897217672603,17,956.243999999999,"x6","x10*x6","x10*x13",1,1,0.99999999999994
"P3",23,0.893160831909026,4.54574189643247,2.87874278534195,-968.914696065983,0.796047514075253,16,1004.22100000001,"p3(x6)","x9","x9*p0(x13)",1,1,1
"P4",23,0.862515604927636,5.34665569977865,3.25529248763493,-980.63557847645,0.717847505872485,15,930.322,"x10","x10*x6","x10*x13",1,1,1
"P5",23,0.894894461692297,4.49582128215439,2.85117791141818,-965.340886928853,0.800502464739342,16,1027.84100000001,"x6","x10","x10*p0(x13)",1,1,1
"P6",23,0.799124273113702,7.44758861638855,3.73582393976629,-983.793039024476,0.452541988416472,12,814.238000000012,"x1*sigmoid(x13)","x6*x13","x6*x6",1,1,1
