"Experiment","Run","Number","Feature","Margs"
"S1",25,"Feature1","x1",1
"S1",25,"Feature2","x5",1
"S1",25,"Feature3","x6",1
"S1",25,"Feature4","troot(x9)",1
"S1",25,"Feature5","x8",1
"S1",25,"Feature6","p3(x2)",1
"S1",25,"Feature7","x10",1
"S1",25,"Feature8","x11",1
"S1",25,"Feature9","x12",1
"S1",25,"Feature10","x13",1
"S1",25,"Feature11","x8*x3",0.999999999999999
"S1",25,"Feature12","p3(x12)",0.999920466280882
"S1",25,"Feature13","x5*x4",0.992243479366144
"S1",25,"Feature14","x4",0.669238917924816
"S1",25,"Feature15","x4",0.665400424467449
"S2",25,"Feature1","x1",1
"S2",25,"Feature2","p0(x10)",1
"S2",25,"Feature3","p3(x8)",1
"S2",25,"Feature4","x5",1
"S2",25,"Feature5","x6",1
"S2",25,"Feature6","x6*x8",1
"S2",25,"Feature7","x8",1
"S2",25,"Feature8","x9",1
"S2",25,"Feature9","p0(x11)",1
"S2",25,"Feature10","x11",1
"S2",25,"Feature11","x12",1
"S2",25,"Feature12","sigmoid(x13)",1
"S2",25,"Feature13","sigmoid(x9)",1
"S2",25,"Feature14","x13",0.666666666667071
"S2",25,"Feature15","x13",0.666666666666161
"S3",25,"Feature1","x1",1
"S3",25,"Feature2","x2",1
"S3",25,"Feature3","x5",1
"S3",25,"Feature4","troot(x9)",1
"S3",25,"Feature5","x8",1
"S3",25,"Feature6","x11",1
"S3",25,"Feature7","x12",1
"S3",25,"Feature8","x13",1
"S3",25,"Feature9","x4",0.999999999958449
"S3",25,"Feature10","x4*x5",0.999973226369097
"S3",25,"Feature11","x9*x4",0.998632550326645
"S3",25,"Feature12","x10",0.667122483224384
"S3",25,"Feature13","x6",0.667122483224233
"S3",25,"Feature14","x10",0.666425371579188
"S3",25,"Feature15","x6",0.666425371565878
"S4",25,"Feature1","x1",1
"S4",25,"Feature2","exp_dbl(x13)",1
"S4",25,"Feature3","(x6*x8)*x6",1
"S4",25,"Feature4","x5",1
"S4",25,"Feature5","x6",1
"S4",25,"Feature6","x6*x8",1
"S4",25,"Feature7","x8",1
"S4",25,"Feature8","x9",1
"S4",25,"Feature9","x10",1
"S4",25,"Feature10","x11",1
"S4",25,"Feature11","x12",1
"S4",25,"Feature12","exp_dbl(x6*x8)",1
"S4",25,"Feature13","x2",0.700328038903679
"S4",25,"Feature14","x13",0.666666666666748
"S4",25,"Feature15","x13",0.666666666666687
"S5",25,"Feature1","x1",1
"S5",25,"Feature2","troot(x1)",1
"S5",25,"Feature3","troot(x9)",1
"S5",25,"Feature4","x1*x1",1
"S5",25,"Feature5","x6",1
"S5",25,"Feature6","exp_dbl(x13)",1
"S5",25,"Feature7","x8",1
"S5",25,"Feature8","x6*(x5*troot(x9))",1
"S5",25,"Feature9","x10",1
"S5",25,"Feature10","x11",1
"S5",25,"Feature11","x12",1
"S5",25,"Feature12","x13",1
"S5",25,"Feature13","x5*troot(x9)",1
"S5",25,"Feature14","(x6*(x5*troot(x9)))*(x1*x1)",0.99755594371191
"S5",25,"Feature15","x4",0.90700118552139
"S6",25,"Feature1","x1",1
"S6",25,"Feature2","exp_dbl(sigmoid(x6))",1
"S6",25,"Feature3","x5",1
"S6",25,"Feature4","x6",1
"S6",25,"Feature5","sigmoid(x6)",1
"S6",25,"Feature6","x8",1
"S6",25,"Feature7","x9",1
"S6",25,"Feature8","x10",1
"S6",25,"Feature9","x11",1
"S6",25,"Feature10","x13",1
"S6",25,"Feature11","x2",0.999999999998218
"S6",25,"Feature12","x4",0.99999999499654
"S6",25,"Feature13","exp_dbl(x9)",0.999911377354937
"S6",25,"Feature14","x12",0.666696209120687
"S6",25,"Feature15","x12",0.666696204072124
