"Experiment","Run","Number","Feature","Margs"
"P1",6,"Feature1","x4",0.737281687088472
"P1",6,"Feature2","x10*x4",0.567972307945191
"P1",6,"Feature3","troot(x4)*x4",0.567861055020085
"P1",6,"Feature4","troot(x4*x4)",0.394792135552393
"P1",6,"Feature5","x4*x3",0.25694747444076
"P1",6,"Feature6","x8*x4",0.139862009209276
"P1",6,"Feature7","x4*p0(x4)",0.0372347641701824
"P1",6,"Feature8","x4*x6",0.0276034469524045
"P1",6,"Feature9","x4*x4",0.0216420911192086
"P1",6,"Feature10","x2*x4",0.0108619800304223
"P1",6,"Feature11","x6",0.00674366892020701
"P1",6,"Feature12","p3(x4)",0.00578480818240466
"P1",6,"Feature13","x9",0.00294572223333173
"P1",6,"Feature14","x5",0.00154012746901056
"P1",6,"Feature15","x1",0.00150080083861371
"P2",6,"Feature1","troot((x6*x4)*x4)",0.995605945151592
"P2",6,"Feature2","x4",0.0521849448996424
"P2",6,"Feature3","troot(x4*x4)",0.0043917965503133
"P2",6,"Feature4","x4*x3",0.00235947655174114
"P2",6,"Feature5","x6*x4",0.00184084214900982
"P3",6,"Feature1","x4",0.925926674294351
"P3",6,"Feature2","x4*x10",0.863749263828674
"P3",6,"Feature3","x4*troot(x4)",0.863588037302367
"P3",6,"Feature4","x6",0.18754870547593
"P3",6,"Feature5","x4*x2",0.0795978539606007
"P3",6,"Feature6","troot(x4)*troot(x4)",0.0795971742419424
"P3",6,"Feature7","x6*x4",0.057808429925564
"P3",6,"Feature8","p0(x4)*x4",0.056626647448429
"P3",6,"Feature9","x4*x4",0.0152599145810949
"P3",6,"Feature10","x2",0.0144477837553828
"P3",6,"Feature11","troot(x4)",0.00141867983297365
"P6",6,"Feature1","troot(x4*(x4*x7))",0.916954572123029
"P6",6,"Feature2","x4",0.14915583490537
"P6",6,"Feature3","x6",0.122811797524751
"P6",6,"Feature4","x2*x4",0.0815064399848031
"P6",6,"Feature5","troot(x4*x4)",0.0815039212922048
"P6",6,"Feature6","x9",0.0526202697996862
"P6",6,"Feature7","troot((x9*x4)*(x9*x4))",0.00153898758329788
