"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",30,0.893915270443495,4.52903290101041,2.90540532645647,-976.217488523111,0.797544113772653,14,854.792000000001,"x6","x10*x6","x10",1,1,0.99999999999997
"P2",30,0.883272859485993,4.74426639961241,3.02818088342682,-979.153042156858,0.777844232940529,14,868.328999999998,"exp_dbl(troot(x13))*x9","x9*x6","x1",1,0.99978500051612,0.999616095888416
"P3",30,0.869967699227335,4.97751247810406,3.09999326898154,-1009.20446133427,0.755463229891691,13,856.164000000004,"x5*(p0(x13)*x11)","x6*x6","x5",1,1,0.999999999749865
"P4",30,0.867766426096436,5.20564257326409,3.06175752047063,-979.235077260425,0.732534267871741,21,930.648000000001,"sigmoid(x13)*x9","x10","x6*x10",1,0.999999999999589,0.999999999963645
"P5",30,0.874332453865489,5.03048689910157,2.96868164891181,-968.083760340487,0.750230444242413,18,932.388999999996,"x9*exp_dbl(x13)","x6*x9","x13*x9",1,0.999999999929009,0.999998391046543
"P6",30,0.791418109412919,7.72254453337594,3.86832684429824,-986.359875527814,0.411372836609535,13,853.710999999981,"(x8*exp_dbl(x13))*x1","x10*p3(x6)","x11",1,1,1
