"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S1",18,FALSE,TRUE,FALSE,FALSE,4,0.798735554036271,0.748419530681168,0.00170420689762903,0.00253426185748186,699.010338532581,0.999999782997563,5,2339.95,"troot(x4*x4)*x7","p3(x5)","troot(x4*x4)",1,0.999992276534008,0.993865974242913
"S2",18,TRUE,FALSE,FALSE,FALSE,1,0.999999656085019,0.999999312170039,0.000808595177506447,0.001633655819865,679.64747254604,0.999999909825703,2,1967.332,"troot(x6*(x4*x4))","troot(x4)*troot(x4)",NA,1,0.985013903815547,NA
"S3",18,FALSE,FALSE,FALSE,FALSE,5,0.342027268089295,0.342027268089295,0.00155351436010147,0.00321129146670881,633.379132566207,0.999999651565551,5,2017.673,"troot(x4)*(troot(x4)*x6)","(troot(x4)*(troot(x4)*x6))*x6","x6",0.999999999986747,0.999999997808566,0.999999941117909
"S4",18,FALSE,TRUE,FALSE,FALSE,5,0.138314205716958,-0.0340228826309873,0.00306928740749514,0.0100869582590072,682.20126299017,0.999996562188317,6,1887.451,"troot((x4*x9)*x4)","(x8*troot((x4*x9)*x4))*x7","p3(x5)",1,1,0.999999999999999
"S5",18,FALSE,FALSE,FALSE,FALSE,9,0.474767133322603,0.474767133322603,0.0323141140528375,0.177386457984277,158.262139609739,0.998936830376328,9,1617.888,"x8*x4","troot(1+(x4+(x10+x3)))*x4","x4",1,1,1
"S6",18,FALSE,FALSE,FALSE,FALSE,8,0.379199845651814,0.379199845651814,0.00228396280136363,0.00395624100610378,592.208686034656,0.999999471156567,8,2221.17,"troot(1+((x4*x4)+(x7*(x2*x4))))*x6","troot(1+((x4*x4)+(x7*(x2*x4))))","x2*x3",1,1,1
"S1",19,FALSE,FALSE,FALSE,FALSE,3,0.645113672185694,0.645113672185694,0.000969100704807259,0.00163684529565712,683.748086912524,0.999999909473255,3,2539.875,"troot(x4*x4)","troot(x4*x4)*x6","x7",1,1,0.155055494942526
"S2",19,FALSE,FALSE,FALSE,FALSE,5,0.593565862879393,0.593565862879393,0.00170357286032508,0.00249612321822957,692.694081367289,0.999999789479848,5,2179.851,"x7*troot(x4*x4)","troot(x4*x4)","x9*troot(x4*x4)",1,1,1
"S3",19,FALSE,FALSE,FALSE,FALSE,5,0.407418404593251,0.407418404593251,0.00100214027999909,0.0016354661063574,658.154595862551,0.999999909625745,5,1834.613,"troot(x4*x6)*troot(x4*x6)","sigmoid(x4)*troot(x4*x4)","sigmoid(x4)",1,1,0.986439786814667
"S4",19,FALSE,FALSE,FALSE,FALSE,5,0.414563800477888,0.414563800477888,0.000958981730880677,0.00160136175561235,673.695386157928,0.999999913355592,5,1809.488,"troot(x4)*troot(x4)","x6*(troot(x4)*troot(x4))","x9",1,0.999998024403566,0.655149852721917
"S5",19,TRUE,FALSE,FALSE,FALSE,6,0.566829655078187,0.494634597591218,0.00118714067166346,0.00196679290811598,690.240715647425,0.999999869299002,7,1688.054,"troot((x6*x4)*x4)","x4","x6*x4",1,0.999746846086225,0.931550926697355
"S6",19,FALSE,FALSE,FALSE,FALSE,4,0.748419530681168,0.748419530681168,0.00167796510437308,0.00248808144411328,699.010338532582,0.99999979083413,4,2633.975,"x9*troot(x4*x4)","troot(x4*x4)","x7*troot(x4*x4)",1,1,0.999999999998306
"S1",20,FALSE,FALSE,FALSE,FALSE,6,0.407967291263944,0.407967291263944,0.00255747215748897,0.00832417976619486,639.717228568978,0.999997658767539,6,2560.139,"troot(x4)*troot(x4)","x9*(troot(1+x4)*troot(1+x4))","p3(x5)",1,1,0.999999999993892
"S2",20,FALSE,FALSE,FALSE,FALSE,7,0.429215437492522,0.429215437492522,0.00147407412229885,0.00246183829761425,681.824040843006,0.999999795223233,7,2064.223,"x9*(troot(x4)*troot(x4))","x7*(troot(x4)*troot(x4))","troot(x4)*troot(x4)",1,1,1
