"Experiment","Run","Number","Feature","Margs"
"P1",22,"Feature1","troot((x6*x4)*x4)",0.784088049875588
"P1",22,"Feature2","troot((x7*x4)*x4)",0.215816022519841
"P1",22,"Feature3","x2",0.0994068491899683
"P1",22,"Feature4","x6",0.0922789258147205
"P1",22,"Feature5","x7",0.0722553309409905
"P1",22,"Feature6","x4",0.0448192928198024
"P1",22,"Feature7","x9",0.0310747843898995
"P2",22,"Feature1","troot(x4*x4)",0.979044717772606
"P2",22,"Feature2","x2*x4",0.97094149948388
"P2",22,"Feature3","x6",0.0773155470708821
"P2",22,"Feature4","x7",0.0581367473290803
"P2",22,"Feature5","x4",0.0538334277524676
"P2",22,"Feature6","x4*troot(x4)",0.0209569202191222
"P2",22,"Feature7","x10*x4",0.0206709000229919
"P2",22,"Feature8","x9*x4",0.00580941350846582
"P2",22,"Feature9","(x2*x8)*x4",0.00247766959219246
"P3",22,"Feature1","troot(x4)*troot(x4)",0.561182809444223
"P3",22,"Feature2","x2*x4",0.512547484944277
"P3",22,"Feature3","x4",0.455630752663346
"P3",22,"Feature4","x4*p0(x4)",0.41839051131592
"P3",22,"Feature5","x7*x4",0.226375787856941
"P3",22,"Feature6","x8*x4",0.211950366148026
"P3",22,"Feature7","x6",0.144960415991721
"P3",22,"Feature8","x4*x4",0.129436014592933
"P3",22,"Feature9","x2",0.10461563613789
"P3",22,"Feature10","x10",0.0810194152690178
"P3",22,"Feature11","x3*x4",0.0492854745280246
"P3",22,"Feature12","x4*x10",0.0203987724750676
"P3",22,"Feature13","x5",0.0136596440004184
"P3",22,"Feature14","x3",0.00324002167658348
"P3",22,"Feature15","x8",0.00146001128065019
"P3",22,"Feature16","x1",0.00145844456853879
"P3",22,"Feature17","(x4*x8)*x4",0.00103539399013619
