"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"S4",19,FALSE,TRUE,FALSE,FALSE,0,0.999999647456682,NA,0.0882468304921633,1,669.612000000001,"troot(x9*(x4*x4))","NA","NA"
"S4",20,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0447374431759058,2,683.646000000001,"x9*(troot(x4)*troot(x4))","troot(x4)*troot(x4)","NA"
"S4",21,FALSE,FALSE,FALSE,FALSE,3,0.997619451353867,0.997619451353867,0.0528713475539268,3,656.455999999998,"troot(x4*x4)","troot(x4*x4)*x9","x4"
"S4",22,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0445362071346467,1,691.300000000003,"troot((x7*x4)*x4)","NA","NA"
"S4",23,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0803571323950915,1,641.343000000001,"x9*troot(x4*x4)","NA","NA"
"S4",24,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0804162922795137,1,741.019999999997,"troot(x4*x4)*x9","NA","NA"
"S4",25,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0445898831724488,1,614.154000000002,"troot((x4*x4)*x7)","NA","NA"
"S4",26,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0804180705910022,1,658.346999999994,"troot(x4*x4)*x9","NA","NA"
"S4",27,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0804060493655885,2,622.668999999994,"x9*troot(x4*x4)","troot(x4*x4)","NA"
"S4",28,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0313836935730744,1,666.969999999994,"troot(x6*(x4*x4))","NA","NA"
"S4",29,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0444394294349195,2,680.951999999997,"troot(x4*x4)*x9","troot(x4*x4)","NA"
"S4",30,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0447374435346486,2,699.962,"x9*(troot(x4)*troot(x4))","troot(x4)*troot(x4)","NA"
"S5","Mod",FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0450201348997002,2,413.404,"x9*troot(x4*x4)","troot(x4*x4)","NA"
"S5",2,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0804069914541273,1,459.371000000006,"troot(x4*x4)*x9","NA","NA"
"S5",3,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0803558878327074,1,499.512000000002,"troot(x4*x4)*x9","NA","NA"
"S5",4,FALSE,FALSE,FALSE,FALSE,3,0.997619451353867,0.997619451353867,0.0528638084915816,3,460.296000000002,"troot(x4*x4)","x9*troot(x4*x4)","x4"
"S5",5,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0804188223519024,1,469.995000000003,"troot(x4*x4)*x9","NA","NA"
"S5",6,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0446689958247626,2,503.039999999994,"x9*troot(x4*x4)","troot(x4*x4)","NA"
"S5",7,FALSE,FALSE,FALSE,FALSE,1,0.999999312170039,0.999999312170039,0.156921690412647,1,516.487000000008,"troot(x4*x4)","NA","NA"
"S5",8,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0804190378823587,1,500.053,"x9*troot(x4*x4)","NA","NA"
"S5",9,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0804011871903956,1,503.034,"x9*troot(x4*x4)","NA","NA"
"S5",10,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.080411312974138,1,496.88900000001,"troot(x4*x4)*x9","NA","NA"
"S5",11,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0804070421842208,1,469.756000000008,"x9*troot(x4*x4)","NA","NA"
"S5",12,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0447637632356838,2,446.404999999999,"x9*(troot(x4)*troot(x4))","troot(x4)*troot(x4)","NA"
"S5","Mod",FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0803512663458419,1,196.73,"troot(x4*x4)*x9","NA","NA"
"S5",14,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0804069817521501,1,489.419999999998,"x9*troot(x4*x4)","NA","NA"
"S5",15,FALSE,FALSE,FALSE,FALSE,3,0.982552927440527,0.982552927440527,0.116659688446393,3,453.509999999995,"x4","x4*x4","x10*x4"
"S5",16,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.080378001950281,1,410.971999999994,"troot(x4*x4)*x9","NA","NA"
"S5",17,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0447374431845475,2,437.145000000004,"(troot(x4)*troot(x4))*x9","troot(x4)*troot(x4)","NA"
"S5",18,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.143077976707364,2,400.146000000008,"troot(x4*x4)","x4","NA"
"S5",19,FALSE,FALSE,FALSE,FALSE,3,0.651563512936131,0.651563512936131,0.126848193168136,3,429.248999999996,"troot(x4*x4)","x4*x8","x4"
"S5",20,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0444453169513465,2,407.006999999998,"x9*troot(x4*x4)","troot(x4*x4)","NA"
"S5",21,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0447391231624005,2,393.729000000007,"troot(x4*x4)*x9","troot(x4*x4)","NA"
"S5",22,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0803577717785029,1,428.267999999996,"troot(x4*x4)*x9","NA","NA"
"S5",23,FALSE,FALSE,FALSE,FALSE,1,0.999999312170039,0.999999312170039,0.156908215107467,1,446.646999999997,"troot(x4*x4)","NA","NA"
"S5",24,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0804069915944662,1,457.834000000003,"troot(x4*x4)*x9","NA","NA"
"S5",25,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.080378571295745,1,451.349999999991,"troot(x4*x4)*x9","NA","NA"
"S5",26,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.080406913220311,1,497.654999999999,"troot(x4*x4)*x9","NA","NA"
"S5",27,FALSE,FALSE,FALSE,FALSE,3,0.997619451353867,0.997619451353867,0.0531890004685236,3,420.078999999998,"troot(x4*x4)","x9*troot(x4*x4)","x4"
"S5",28,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0803213670466123,1,405.675999999992,"troot(x4*x4)*x9","NA","NA"
"S5",29,FALSE,FALSE,FALSE,FALSE,3,0.736363219253692,0.736363219253692,0.0442191272463743,3,421.883000000002,"troot(x4*x4)","x9*troot(x4*x4)","x2*x4"
"S5",30,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.147248954252605,2,417.929000000004,"troot(x4*x4)","x4","NA"
"S6",1,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.145311942854032,2,552.171000000002,"troot(x4)*troot(x4)","x4","NA"
"S6",2,FALSE,FALSE,FALSE,FALSE,3,0.997619451353867,0.997619451353867,0.0528681657309359,3,588.888999999996,"troot(x4)*troot(x4)","x9*(troot(x4)*troot(x4))","x4"
"S6",3,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.044737443645287,2,593.345000000001,"troot(x4*x4)*x9","troot(x4*x4)","NA"
"S6",4,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0804066883082334,1,667.296999999991,"troot(x4*x4)*x9","NA","NA"
"S6",5,FALSE,FALSE,FALSE,FALSE,3,0.992274508830344,0.992274508830344,0.130668746390786,3,642.452000000005,"troot(x4)*troot(x4)","x4","x4*troot(x4)"
"S6",6,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.145024534264034,2,592.437999999995,"troot(x4*x4)","x4","NA"
"S6",7,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0804067278156519,1,637.095000000001,"troot(x4*x4)*x9","NA","NA"
"S6",8,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0803783922227684,1,686.074999999997,"x9*(troot(x4)*troot(x4))","NA","NA"
