"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S2",6,0.96210229030284,0.0403925019548604,0.0587603632120676,123.282326842498,0.806351967876975,7,403.5,"x7","x12","x5",0.991844543789521,0.990251009920969,0.987658675754369
"_deprecated_207_autoPrice",159,16,"S2",6,0.964334989149021,0.0404669414267207,0.0572744014979203,123.034857306498,0.81602226661551,6,439.508000000002,"x7","x12","x5",0.999629317495588,0.99263673528432,0.812131854088709
"1027_ESL",488,5,"S2",6,0.927120792034044,0.0552264461134665,0.071401352876312,474.446276651085,0.854564615010682,7,664.967000000004,"x4","x2","x3*x1",1,0.99999999999964,0.599656116546239
"1028_SWD",1000,11,"S2",6,0.615963960447041,0.168538656099339,0.20752066402246,78.7901887069918,0.377019735034167,10,703.042999999991,"x3","x10","x8",1,0.99999999999921,0.99997592142629
"1029_LEV",1000,5,"S2",6,0.715990551941817,0.121315129608304,0.159847058626194,310.455627883234,0.503862482496195,4,914.622999999992,"x1","x2","x3",1,1,1
"1030_ERA",1000,5,"S2",6,0.559314849797117,0.16393154000135,0.203987135988027,154.428692891247,0.304179668423642,4,1056.76000000001,"x1","x2","x3",1,1,1
"1089_USCrime",47,14,"S2",6,0.921282818277732,0.124732653787394,0.155253221568396,28.2970877063742,0.669624240659839,7,361.887999999992,"x3","x13","x7",0.998970799517932,0.995122274065776,0.935753323064223
"1096_FacultySalaries",50,5,"S2",6,0.802474235921386,0.074401790981432,0.215059290706637,66.7506322200255,0.415971529042701,7,412.224000000002,"x4","x3","x3",0.740757864131315,0.685305136449267,0.648105303490508
"1199_BNG_echoMonths",17496,10,"S2",6,0.653235760548815,0.117721190054447,0.14947300900531,6321.48770222695,0.425914669912319,10,17877.694,"x8","x9","x3",1,1,1
"192_vineyard",52,3,"S2",6,0.491575224782261,0.0791058549907752,0.0872921949546888,25.4410020070751,-0.236816904159158,5,388.842000000004,"x1*x2","x2","x1",0.990580568971469,0.666957241424648,0.666275632613181
"197_cpu_act",8192,22,"S2",6,0.678206264090174,7.6310071206714,8.07408812669943,13624.1851662862,-1896.99654458191,17,10718.65,"x1","troot(x16)","x21",1,1,1
"201_pol",15000,49,"S2",6,0.904038010240886,0.128441986640936,0.177758274201164,3641.92802605834,0.816135278334173,31,31177.316,"x7*(x6*x9)","cos_deg(x5)*x9","(x8*x14)*troot(sin_deg(cos_deg(x5)*x9))",1,1,1
"210_cloud",108,6,"S2",6,0.846030530550097,0.056537376569418,0.104668802283414,122.986462315839,0.698186623071218,6,443.376999999979,"x4","x3","x2",0.718166453518843,0.717632018267896,0.652347153410047
"503_wind",6574,15,"S2",6,0.862558373269746,0.103895777434155,0.129125236700366,5802.65816026725,0.367922852741432,14,7830.755,"p2(x2)","sin_deg(x1)","x9",1,1,1
"505_tecator",240,125,"S2",6,0.212392173509168,0.648220354452666,0.706527570032806,534.490691783392,-6.69160114839435,36,1045.01000000001,"x123","x124","x109",1,1,0.999999999999961
"519_vinnie",380,3,"S2",6,0.864338677882699,0.0776580596474085,0.101310992830651,239.326221847457,0.742848032041861,1,382.339999999997,"x2","NA","NA",1,"NA","NA"
"522_pm10",500,8,"S2",6,0.434961267145478,0.128187949166962,0.165562094925842,122.586554014523,0.187276679966893,5,591.663,"x3","x3*x1","troot(x4)",0.999264007080659,0.681735429742921,0.369261882233471
"523_analcatdata_neavote",100,3,"S2",6,0.923452754079835,0.0943762398159,0.162361924774083,74.0043173967972,0.844349708134773,2,364.102000000014,"x1","x2","NA",1,0.136953893299959,"NA"
"527_analcatdata_election2000",67,15,"S2",6,1,3.62633738397211e-17,1.09951131580024e-16,1838.26215985517,1,11,353.244000000006,"x2","x4","x6",1,1,1
"529_pollen",3848,5,"S2",6,0.889884859968845,0.0471094717397176,0.0600504930140535,3861.38927114964,0.791182504604944,6,3503.78900000002,"x4","x3","x1",1,0.999999999991337,0.666671166903552
"542_pollution",60,16,"S2",6,0.508473430541837,0.177153093508447,0.206185034381004,34.3398945385113,-0.242074502024465,9,390.831999999995,"x9","x1","x14",0.999967915209496,0.804958232635608,0.758536035080616
"547_no2",500,8,"S2",6,0.637853647603713,0.0867495436322179,0.11039516275956,314.179085894924,0.40049994691072,6,912.839999999997,"x3","x4","x1",0.999999999999998,0.999953165313631,0.997320600665579
"556_analcatdata_apnea2",475,4,"S2",6,0.361032196681141,0.0654757183306248,0.136534022847176,233.246557362431,0.129078860348328,3,495.104999999981,"x1","sin_deg(x1)","p3(x1)",0.999971687991659,0.99996848500812,0.990887899173376
"557_analcatdata_apnea1",475,4,"S2",6,0.409039851035775,0.0589773977877936,0.13937213903458,228.603685731289,0.157072343863114,3,469.764999999985,"x2","sin_deg(x2)","p3(x2)",0.99915641227098,0.998950715503029,0.998950283316034
"560_bodyfat",252,15,"S2",6,0.99344298289442,0.0111525238489681,0.0216971263340039,440.49072597111,0.986744087200654,7,483.167000000016,"x1*x7","x7","x1",1,0.999999999999607,0.99998660673698
"561_cpu",209,8,"S2",6,0.998745583344988,0.00476385420820809,0.00975790553841054,520.150733342467,0.994103583083672,12,394.204999999987,"x5","x3","x4*x4",1,1,1
"562_cpu_small",8192,13,"S2",6,0.97764950587729,0.0289792091764013,0.038968592465678,11140.391784301,0.955788231658316,20,13531.592,"p2(x10)","sigmoid(troot(x10))","x9",1,1,1
"573_cpu_act",8192,22,"S2",6,0.678206264090174,7.6310071206714,8.07408812669943,13624.1851662862,-1896.99654458191,17,10844.81,"x1","troot(x16)","x21",1,1,1
