"Experiment","Run","Correlation","MAE","RMSE","Time","FirstFeature","SecondFeature","ThirdFeature","FourthFeature","FifthFeature"
"S1",1,0.699829877460059,1.66733555277131,2.30363514904741,0.678,"x1","x3","x4","x7","x9"
"S1",2,0.734655954864391,1.57757502907797,2.18762761972479,0.964,"x3","x4","p3(x4)","x6","x7"
