"Experiment","Run","Correlation","MAE","RMSE","Time","FirstFeature","SecondFeature","ThirdFeature","FourthFeature","FifthFeature"
"S1",2,0.751517747204853,1.54409840767272,2.12664272246009,0.579,"x2","x4","x5","x6","x8"
"S2",2,0.752788503650575,1.54135229213876,2.12398428160524,0.57,"x2","x3","x5","x3*x9","x8*(x2*x2)"
