"Experiment","Run","Number","Feature","Margs"
"S2",13,"Feature1","troot(x4*x4)*x9",1
"S2",13,"Feature2","troot(x4*x4)",1
"S2",13,"Feature3","troot(x4*x4)*x7",1
"S2",13,"Feature4","(x1*x5)*x2",0.999377229170705
"S2",13,"Feature5","x8",0.902563593482346
"S2",13,"Feature6","x5",0.170472222993435
"S2",13,"Feature7","x1*x5",0.00172402170606098
"S2",13,"Feature8","x8*x7",0.00117575103003197
"S2",13,"Feature9","x9",0.00116883941628083
"S3",13,"Feature1","troot(x4*(x9*x4))",1
"S3",13,"Feature2","troot(x4*(x9*x4))*x6",1
"S3",13,"Feature3","p3(x7)",0.999999999541038
"S3",13,"Feature4","x5",0.601560317461683
"S3",13,"Feature5","x1*x5",0.490104422387007
"S3",13,"Feature6","exp_dbl(x5)",0.342586604542724
"S3",13,"Feature7","x10",0.074118591973748
"S3",13,"Feature8","x10*x1",0.0112031904446897
"S3",13,"Feature9","x5*x2",0.00116499140033191
"S4",13,"Feature1","x9*x4",1
"S4",13,"Feature2","x9",1
"S4",13,"Feature3","x4",1
"S4",13,"Feature4","x4*x7",1
"S4",13,"Feature5","p3(1+(troot(x4)+troot(x9*x4)))",1
"S4",13,"Feature6","x7",0.950592269167224
"S4",13,"Feature7","(x1*(x4*x7))*x4",0.657168899848835
"S4",13,"Feature8","x1*(x4*x7)",0.342831104676873
"S4",13,"Feature9","x5",0.175143208461214
"S4",13,"Feature10","x5*x5",0.0572610708188893
"S5",13,"Feature1","p0((x3*x4)*x10)",1
"S5",13,"Feature2","(x2*x4)*p0((x3*x4)*x10)",1
"S5",13,"Feature3","(x3*x4)*x10",1
"S5",13,"Feature4","(x2*x4)*(x2*x4)",1
"S5",13,"Feature5","x2*x4",1
"S5",13,"Feature6","((x2*x8)*x4)*(x3*x4)",1
"S5",13,"Feature7","x4*((x3*x4)*x10)",1
"S5",13,"Feature8","x4",1
"S5",13,"Feature9","troot(1+((x4*x4)+((x2*x4)+(x4*((x3*x4)*x10)))))",1
"S5",13,"Feature10","exp_dbl(x6)",0.999999999991118
"S5",13,"Feature11","troot(x4)",0.999977562376362
"S5",13,"Feature12","x4*x8",0.997883586480339
"S5",13,"Feature13","x3",0.197217189606167
"S6",13,"Feature1","troot(x4)*troot(x4)",1
"S6",13,"Feature2","x6*(troot(x4)*troot(x4))",1
"S6",13,"Feature3","x9",0.532379566666909
"S6",13,"Feature4","x5",0.465201770985629
"S6",13,"Feature5","x7",0.101125684006268
"S6",13,"Feature6","x8",0.0245823871681774
