"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",15,0.727454027503741,4.34255400723602,-980.035343436543,-0.111537074972764,19,950.611000000001,"exp_dbl(x13*x8)","x13*x6","x11*x6",1,0.99999982982546,0.999999675708901
"P2",15,0.778299915297352,3.87402563011411,-985.222612160767,0.319508128883956,15,953.395000000004,"x5*p3(p3(x6)*x11)","p3(x6)","exp_dbl(x13*x8)",1,0.999999999997802,0.999999999994011
"P3",15,0.89509177597093,2.76874454014087,-969.360396500711,0.800646847713717,16,913.805999999997,"x9*exp_dbl(troot(x13))","x9","troot(x6)",0.999999826080079,0.999780395515394,0.999726806893207
"P4",15,0.89191235459857,2.87747157646245,-981.063452970008,0.795102915222316,20,929.611999999994,"x6","exp_dbl(troot(x13))*(x6*x9)","x11",1,0.999999999999999,0.999999999999998
"P5",15,0.821620521746845,3.53031124996466,-978.776994445583,0.530747336094146,17,837.187999999995,"(x11*(x6*x5))*x6","p3(x6)","sigmoid((x13*x5)*x8)",1,1,0.999999994941222
"P6",15,0.711581773221887,4.37961170152176,-1003.14580716813,-0.321593562232578,14,854.324999999983,"x8","p0(x13)","troot(x6)",1,1,1
