"Experiment","Run","Number","Feature","Margs"
"P1",11,"Feature1","x6*x10",1
"P1",11,"Feature2","troot(x13)*x10",1
"P1",11,"Feature3","x11",0.999999999999261
"P1",11,"Feature4","x13",0.999999984318297
"P1",11,"Feature5","x8",0.999983772044248
"P1",11,"Feature6","x1",0.999854958437972
"P1",11,"Feature7","x5",0.996960533173985
"P1",11,"Feature8","exp_dbl(x13)",0.981658822489492
"P1",11,"Feature9","x6",0.898988237472287
"P1",11,"Feature10","x10",0.856962338998885
"P1",11,"Feature11","x12",0.774238262997561
"P1",11,"Feature12","x9",0.772572903322932
"P1",11,"Feature13","x6",0.763682546321874
"P1",11,"Feature14","x12",0.759984467517977
"P1",11,"Feature15","x9",0.74667023078819
"P1",11,"Feature16","x10",0.721143042645978
"P1",11,"Feature17","x10",0.657034141050649
"P1",11,"Feature18","x6",0.407733354630276
"P1",11,"Feature19","x10",0.268783985184001
"P2",11,"Feature1","x10*x6",1
"P2",11,"Feature2","x10",1
"P2",11,"Feature3","x1*exp_dbl(x13)",1
"P2",11,"Feature4","x11",0.999999999999774
"P2",11,"Feature5","x6*x6",0.998798127995751
"P2",11,"Feature6","x13",0.990923524015525
"P2",11,"Feature7","x12",0.960194595212862
"P2",11,"Feature8","x9",0.897262804198411
"P2",11,"Feature9","x1",0.750732916401799
"P2",11,"Feature10","x1",0.684207550356573
"P2",11,"Feature11","x8",0.122285522613449
"P2",11,"Feature12","x10*troot(x13)",0.00976104655078432
"P2",11,"Feature13","exp_dbl(x10)",0.00188227797397663
"P2",11,"Feature14","x13",0.00122747537367286
"P2",11,"Feature15","x13",0.00120492789687489
"P2",11,"Feature16","x6",0.00120214352871994
"P3",11,"Feature1","x6*x11",1
"P3",11,"Feature2","(x11*x5)*p0(x13)",0.999999999957251
"P3",11,"Feature3","x5*(x6*x6)",0.999999986982053
"P3",11,"Feature4","x6*x6",0.99999723270354
"P3",11,"Feature5","x8",0.999883830097975
"P3",11,"Feature6","x9*x9",0.992965436124989
"P3",11,"Feature7","x1",0.978735995645032
"P3",11,"Feature8","x5",0.898975181469721
"P3",11,"Feature9","x12",0.831363914832912
"P3",11,"Feature10","x13",0.751713139480871
"P3",11,"Feature11","x11",0.713743342980055
"P3",11,"Feature12","x6",0.65001578618444
"P3",11,"Feature13","x6",0.623594115217927
"P3",11,"Feature14","x1",0.57734055244327
"P3",11,"Feature15","x5",0.489006745788173
"P3",11,"Feature16","x6",0.485640781083443
"P3",11,"Feature17","x11",0.468963597513121
"P3",11,"Feature18","x11",0.372772351298479
"P3",11,"Feature19","x12",0.372241160399576
"P3",11,"Feature20","x13",0.339338373421215
"P3",11,"Feature21","x4",0.10841863671626
"P3",11,"Feature22","x11",0.0675037914926192
"P3",11,"Feature23","x5",0.0546602238762774
"P3",11,"Feature24","x6",0.0419284139468089
"P4",11,"Feature1","x13*x9",1
"P4",11,"Feature2","x9*p3(x6)",1
"P4",11,"Feature3","x9",1
"P4",11,"Feature4","x1",0.999999981841751
"P4",11,"Feature5","exp_dbl(x13)",0.999999262404567
"P4",11,"Feature6","x6",0.99999919286866
"P4",11,"Feature7","x12",0.999988025654711
"P4",11,"Feature8","x8",0.99982622457336
"P4",11,"Feature9","x5",0.999703551418771
"P4",11,"Feature10","p0(x6)",0.998494966599445
"P4",11,"Feature11","sigmoid(x8*x13)",0.996393022292063
"P4",11,"Feature12","x11*x8",0.845262913520778
"P4",11,"Feature13","x11",0.71195094339148
"P4",11,"Feature14","x11",0.575973263268439
"P4",11,"Feature15","x6",0.52796985564214
"P4",11,"Feature16","x5",0.107137221861328
"P4",11,"Feature17","x9",0.10528869322432
"P4",11,"Feature18","troot(sigmoid(x8*x13))",0.00362024553696427
"P4",11,"Feature19","p3(x13*x9)",0.00230633704818808
"P4",11,"Feature20","p0(x6)",0.0020808926273848
"P5",11,"Feature1","x6",1
"P5",11,"Feature2","x10*x6",1
"P5",11,"Feature3","x13*x10",0.999999999677883
"P5",11,"Feature4","exp_dbl(x13)*x10",0.999999999545258
"P5",11,"Feature5","x9",0.999985597486635
"P5",11,"Feature6","x10",0.99914742649075
"P5",11,"Feature7","p3(x13)",0.998797337054369
"P5",11,"Feature8","x1",0.997463916842395
"P5",11,"Feature9","x5",0.988714269206641
"P5",11,"Feature10","x11",0.987425756444412
"P5",11,"Feature11","x12",0.921623377107878
"P5",11,"Feature12","x8",0.768679168432019
"P5",11,"Feature13","x8",0.633044498968347
"P5",11,"Feature14","x8",0.409712714980629
"P5",11,"Feature15","x11",0.0119699470814647
"P5",11,"Feature16","x13",0.0104886550837099
"P5",11,"Feature17","x13",0.00706460378555013
"P5",11,"Feature18","troot(x11)",0.00320479108529283
"P5",11,"Feature19","x11*x1",0.00271989921242173
"P5",11,"Feature20","x10",0.00268266070079427
"P6",11,"Feature1","x11",1
"P6",11,"Feature2","troot(x6)",1
"P6",11,"Feature3","p0(x13)*x9",1
"P6",11,"Feature4","x6",1
"P6",11,"Feature5","x6*(x11*(x6*x9))",1
"P6",11,"Feature6","x11*(x6*x9)",1
"P6",11,"Feature7","x1",0.999384425448328
"P6",11,"Feature8","x12",0.989323487588385
"P6",11,"Feature9","x5",0.813169756625419
"P6",11,"Feature10","x5",0.698591006542376
"P6",11,"Feature11","x8",0.685688657848802
"P6",11,"Feature12","x8",0.507386884252957
"P6",11,"Feature13","x6",0.489262985655177
"P6",11,"Feature14","x2",0.036994958182169
"P6",11,"Feature15","x3",0.0196968045530966
