"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",26,0.897801603303651,4.4460518325381,2.87646617798164,-970.550860046489,0.804894954904508,16,1076.603,"p3(x6)","troot(x13)*x9","(x6*x9)*p3(x6)",1,1,1
"P2",26,0.826021052620606,6.85244238589549,3.55452076398531,-967.206330278868,0.536542150301725,18,979.518000000004,"sigmoid(x13)*x1","x10","x11",1,1,1
"P3",26,0.764026487751976,9.00825207874868,4.01027554832642,-1003.21070954348,0.199059014238262,13,926.110000000001,"troot(x6)","p0(x13)","sigmoid(x8*x13)",1,0.999999999999988,0.999999998092395
"P4",26,0.887155730635819,4.68192308845779,2.93383089712865,-971.84483985297,0.783644466573477,25,912.967999999993,"x7","x8","x1",1,1,1
"P5",26,0.813241252367473,6.89648500919986,3.62498146734659,-989.128701882314,0.530565450339665,17,872.161999999982,"x6*x11","sigmoid(x13)*x1","x6*p0(x13)",1,1,1
"P6",26,0.83093359033848,6.38984447043031,3.438824098951,-969.268643213812,0.597004652980097,11,790.17300000001,"p3(x6)","x1*exp_dbl(x13)","((x11*x6)*x5)*p3(x6)",1,1,0.999999981082453
