"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S2",5,0.951921846720507,0.0479922570306251,0.0709974734615049,130.630756312849,0.902493843718315,7,419.339999999997,"x7*x5","x5","x12",0.998026537415011,0.997502922185406,0.987841219913527
"_deprecated_207_autoPrice",159,16,"S2",5,0.950745380584402,0.048626055435511,0.0717786046580587,130.630756312849,0.900336468529396,8,430.755000000005,"x12","x7","x5",0.999612236717756,0.998612460643521,0.906528204140978
"1027_ESL",488,5,"S2",5,0.938723693472523,0.0496075017208685,0.0647486456926713,462.469522353694,0.876893731433355,7,651.645999999993,"x2","x4","troot(x1)",0.99999999999973,0.941685594136677,0.916951848993394
"1028_SWD",1000,11,"S2",5,0.590278140427552,0.173203194051818,0.214998012858825,88.1847915907056,0.337197433978701,8,703.864000000001,"x3","x10","x5",1,0.999999999986063,0.999999926255416
"1029_LEV",1000,5,"S2",5,0.797093999565364,0.117604420819923,0.145467386504784,288.597360965867,0.627195424031781,6,1090.14199999999,"x4","x3","x2",1,0.999999999980727,0.666670274272947
"1030_ERA",1000,5,"S2",5,0.625278602270136,0.15419648432833,0.193164984085866,140.58158921291,0.382198968857329,6,687.398000000001,"x2","x4","x3",1,0.980937756751257,0.672964844077859
"1089_USCrime",47,14,"S2",5,0.947407487283725,0.0725295079956574,0.0888255288591448,23.7665497763343,0.886716663875627,8,387.678,"x13","x3","x4",0.954549333254105,0.904779334193116,0.837983849999365
"1096_FacultySalaries",50,5,"S2",5,0.951422248972335,0.0687799792241176,0.0842725798632251,39.8119415056074,0.883799489450003,6,350.648000000001,"x3","x3","x2",0.656131611564205,0.586176434995542,0.551254962285913
"1199_BNG_echoMonths",17496,10,"S2",5,0.653020097130554,0.117734435120975,0.151044677844032,6360.89481875061,0.425731352743939,8,16417.841,"x3","x9","x5",1,0.999999999163153,0.999999997559574
"192_vineyard",52,3,"S2",5,0.83461899617711,0.136724919196916,0.189127202495176,29.4484927440907,0.368695361922644,2,326.278000000006,"x1","x2","NA",0.999391979370946,0.153126109376657,"NA"
"197_cpu_act",8192,22,"S2",5,0.14167956125467,7.83602008896156,15.5174149937976,13542.5351071427,-6789.20354571574,22,8576.823,"troot(x21)","x18","x7",1,1,1
"201_pol",15000,49,"S2",5,0.90832925060353,0.125615854685356,0.174441949189094,3287.46285704675,0.823897090782048,42,34028.973,"(cos_deg(x5)*x6)*x8","troot(x6)*x8","troot(p2(x6))*(x6*((cos_deg(x7)*x9)*p3(x6)))",1,1,1
"210_cloud",108,6,"S2",5,0.837153682450674,0.0463140083994041,0.0933170710725952,118.001656608289,0.681006106010046,4,400.296999999991,"x3","x4","x4",0.999999579472611,0.66677613798223,0.666372769565486
"503_wind",6574,15,"S2",5,0.864459454613277,0.104520771116297,0.128488120040093,5716.69909492355,0.341839165502329,14,6887.84800000003,"x1","x2","x5",1,1,1
"505_tecator",240,125,"S2",5,0.547144311000477,1.01906216914207,1.05082767096572,551.854657339855,-13.574935621477,26,1044.59100000001,"x123","x124","x114",1,1,0.999999999967041
"519_vinnie",380,3,"S2",5,0.885882620529978,0.0837466055449272,0.10215781480136,239.738172530047,0.7734440083314,1,373.505000000005,"x2","NA","NA",1,"NA","NA"
"522_pm10",500,8,"S2",5,0.308938283393296,0.147387796051569,0.190886683915076,140.356041554879,0.0236602402183019,3,651.20199999999,"x3","x1*x3","x1",0.999979486987452,0.945486879668674,0.149749371854485
"523_analcatdata_neavote",100,3,"S2",5,0.971060429251228,0.0691850973990921,0.102775249819256,61.9776862574949,0.942808629010144,2,372.390000000014,"x1","x1*x1","NA",0.999999123500012,0.999658301285936,"NA"
"527_analcatdata_election2000",67,15,"S2",5,1,6.13020662699315e-17,1.35065903577921e-16,1825.32649646833,1,14,372.614000000001,"x7","x1","x2",1,1,1
"529_pollen",3848,5,"S2",5,0.894885298128233,0.0486325175149297,0.0615403102848768,3883.28508764206,0.799826420842209,8,2112.09399999998,"x3","x4","x2",0.781249999999936,0.750000000000009,0.734375000000123
"542_pollution",60,16,"S2",5,0.877335637736312,0.0696548292912913,0.0858106575428278,24.0068559236759,0.749373302569997,12,394.750999999989,"x9","x14","x2",0.999904681710932,0.997063021467725,0.815755077117533
"547_no2",500,8,"S2",5,0.733146023896838,0.0728005788093878,0.091904064758759,299.096698887691,0.532886601607827,12,815.412000000011,"x1","troot(x4)","x4",1,0.999999995862492,0.999804989099528
