"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",23,0.875849683595429,4.93160813196606,2.84142083271865,-985.992491795442,0.759952837413752,18,923.817999999999,"exp_dbl(x13)*(x13*(x9*x6))","x9","x13*x10",1,0.999999886223807,0.999998480327886
"P2",23,0.818172406815497,6.94781302685789,3.59278016300699,-967.252238216334,0.523551787437222,20,973.501000000004,"x10*x6","x10*x13","x11",1,0.999999999999989,0.99999999999992
"P3",23,0.890152911026587,4.59467296833208,2.91598799407969,-981.486427368537,0.791633130224254,19,1004.04700000001,"troot(x13)","x10","x10*x13",1,0.999999999999999,0.999999999999993
"P4",23,0.830254381857643,6.54128757948222,3.51033201344644,-970.116975364227,0.577675825029727,13,965.607999999993,"x13","x6*x10","x1*exp_dbl(x13)",1,1,1
"P5",23,0.858240506726849,5.53101408422129,3.2866942988535,-985.31524390649,0.698054205233364,14,887.347000000009,"x6*x10","x6*x6","x11",1,1,0.999999999999998
"P6",23,0.74928952809458,9.99138815481084,4.27910302442584,-983.018030764826,0.0146940187716205,13,769.038,"x6*x10","exp_dbl(x13)","x12",1,0.999999989782578,0.999999661788211
