"Experiment","Run","Number","Feature","Margs"
"S1",23,"Feature1","troot(x4)*troot(x4)",1
"S1",23,"Feature2","x4*x2",0.953898682271874
"S1",23,"Feature3","x4",0.0880806441220796
"S1",23,"Feature4","x4*x3",0.0461816148114024
"S2",23,"Feature1","troot((x4*x7)*x4)",0.998115527959034
"S2",23,"Feature2","x4",0.00196184413186909
"S2",23,"Feature3","x4*x7",0.00188447620178408
"S2",23,"Feature4","troot(x4*x4)",0.00188447206888701
"S2",23,"Feature5","x4*x9",0.00111603191043374
"S3",23,"Feature1","troot(x4*x4)",1
"S3",23,"Feature2","x4*x2",0.981337862082565
"S3",23,"Feature3","x6",0.200370712971189
"S3",23,"Feature4","x2",0.16250186472218
"S3",23,"Feature5","x4",0.10904577435472
"S3",23,"Feature6","x4*x6",0.0192755611280981
"S3",23,"Feature7","exp_dbl(x4)",0.00111604517357567
"S4",23,"Feature1","troot(x4*x4)",0.999999999995109
"S4",23,"Feature2","x4*x2",0.999964716604941
"S4",23,"Feature3","x2",0.16589176113372
"S4",23,"Feature4","x3",0.0887570869027728
"S4",23,"Feature5","x4",0.0832385192777213
"S4",23,"Feature6","x8",0.0534095882043105
"S5",23,"Feature1","troot((x6*x4)*x4)",0.999934638309967
"S5",23,"Feature2","x6",0.109470881882631
"S5",23,"Feature3","x7",0.106482402332599
"S5",23,"Feature4","x4",0.100900938801967
"S6",23,"Feature1","troot(x4*x4)",1
"S6",23,"Feature2","x2*x4",0.999999999999994
"S6",23,"Feature3","x7",0.16659824440058
"S6",23,"Feature4","p3(x4)",0.0012044758182013
