"Experiment","Run","Number","Feature","Margs"
"P1",16,"Feature1","troot((x4*x7)*x4)",0.913984314018709
"P1",16,"Feature2","x10",0.186123279199053
"P1",16,"Feature3","x4",0.151230291486407
"P1",16,"Feature4","x6",0.115373439111862
"P1",16,"Feature5","x2*x4",0.0807719707053299
"P1",16,"Feature6","troot(x4*x4)",0.0807423184159588
"P1",16,"Feature7","x3",0.0612325419554012
"P1",16,"Feature8","x2",0.0145740979380198
"P1",16,"Feature9","x5",0.00653837947415151
"P1",16,"Feature10","troot(x4)*x4",0.00520820864050918
"P1",16,"Feature11","x4*x10",0.00516497603140152
"P2",16,"Feature1","troot(x4*(x7*x4))",0.730065633446477
"P2",16,"Feature2","troot(x6*(x4*x4))",0.188743497249395
"P2",16,"Feature3","x4",0.120905778575546
"P2",16,"Feature4","troot(x4*x4)",0.0811908693221563
"P2",16,"Feature5","x2*x4",0.081190869318424
"P2",16,"Feature6","x2",0.00842515976703393
"P2",16,"Feature7","x7",0.0068567612026203
"P2",16,"Feature8","sigmoid(x4)",0.00125174395540556
"P3",16,"Feature1","troot(x4*x4)",0.99999935961995
"P3",16,"Feature2","x4*x2",0.96027232149459
"P3",16,"Feature3","x10",0.166381387241073
"P3",16,"Feature4","x4",0.1035907823641
"P3",16,"Feature5","x4*x6",0.0258343630147666
"P3",16,"Feature6","x8*x4",0.0111520964966486
"P3",16,"Feature7","x4*x4",0.00367900912764582
"P3",16,"Feature8","x4*x10",0.0032820671138401
"P3",16,"Feature9","x2",0.00127989005352091
"P4",16,"Feature1","troot((x6*x4)*x4)",0.992320251508206
"P4",16,"Feature2","x6",0.0932680887018303
"P4",16,"Feature3","x7",0.0904358422534012
"P4",16,"Feature4","x4",0.080920809669236
"P4",16,"Feature5","x5",0.0702025466961673
"P4",16,"Feature6","troot(x7)*troot(x4*x4)",0.00705622276014981
"P5",16,"Feature1","x4",0.771780868423668
"P5",16,"Feature2","x10*x4",0.668010541933765
"P5",16,"Feature3","x4*troot(x4)",0.663537986460776
"P5",16,"Feature4","troot(x4*x4)",0.331989444164291
"P5",16,"Feature5","x3*x4",0.231931651663575
"P5",16,"Feature6","x7",0.0728144202110832
"P5",16,"Feature7","x4*x8",0.0516199926748304
"P5",16,"Feature8","x4*x6",0.0405478262570119
"P5",16,"Feature9","x5",0.0247304083133208
"P5",16,"Feature10","x10",0.0244385505395338
"P5",16,"Feature11","x3",0.021524781037292
"P5",16,"Feature12","x6",0.0193353267956824
"P5",16,"Feature13","x3*(x4*x8)",0.00801771450296055
"P5",16,"Feature14","x4*x4",0.00625308614360505
"P5",16,"Feature15","troot(x4)",0.00521941264558503
"P6",16,"Feature1","troot(x4*x4)",0.949858159981739
"P6",16,"Feature2","x2*x4",0.943704847017594
"P6",16,"Feature3","x2",0.204516982230884
"P6",16,"Feature4","sigmoid(x6)*troot(x4*x4)",0.0444707713127318
"P6",16,"Feature5","x9",0.0252180652902064
"P6",16,"Feature6","x8*x4",0.00615328519684089
"P6",16,"Feature7","troot(x4*(x4*x9))",0.00567106870352541
"P6",16,"Feature8","x4*x3",0.0048909988418451
