"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"210_cloud",108,6,"S2",7,0.919068127210187,0.0370201796379175,0.052844270321139,98.6194323963824,0.836612638685742,8,387.980999999971,"x4","x5","x5",0.723019929065781,0.67421439144054,0.672005975618702
"503_wind",6574,15,"S2",7,0.869356246727333,0.111194372881826,0.135521058112203,5737.9375657594,0.294857609508964,13,5316.91399999999,"x9*x5","x6*(x9*x5)","x1",1,1,1
"505_tecator",240,125,"S2",7,0.217523899275822,172.396642930369,204.030286056885,551.839723731401,-656014.234080785,21,882.360999999975,"x64","x112","x123",1,1,1
"519_vinnie",380,3,"S2",7,0.852544215025608,0.0873865574806307,0.108714041935784,246.709887262428,0.724915927401628,2,343.422999999952,"x2","x2","NA",0.666666607211899,0.666666607129223,"NA"
"522_pm10",500,8,"S2",7,0.445103636523655,0.136403038078577,0.178698502132301,129.35627717252,0.170166987000226,4,467.259000000078,"x3","x3","x1*x3",0.800017079349681,0.600034256806363,0.600034165505832
"523_analcatdata_neavote",100,3,"S2",7,0.929110977744885,0.105157545756407,0.155513070567117,69.3192774552411,0.840995980154686,2,296.902000000002,"x1","x1","NA",0.663793598805101,0.663793598804877,"NA"
"527_analcatdata_election2000",67,15,"S2",7,1,1.22489334851509e-16,3.95279498730265e-16,1808.61053428813,1,14,319.302999999956,"x9","x6","x10",1,1,1
"529_pollen",3848,5,"S2",7,0.885476367422257,0.0519190778587238,0.0648653666091448,3935.40169847889,0.783846573646364,5,3202.95999999996,"x2","x4","x3",1,1,0.999999993846674
"542_pollution",60,16,"S2",7,0.626256972623031,0.14451327260767,0.182362397673407,33.6397945352433,0.364372470983062,8,326.121999999974,"x11","x8","x9",0.988225752673379,0.987101671929653,0.935018544855746
"547_no2",500,8,"S2",7,0.713653452160516,0.0752177531818888,0.0981401580532398,307.238073237632,0.508556947284495,10,689.771999999997,"x1","x2","troot(x4)",1,0.999999999999868,0.999999926638412
"556_analcatdata_apnea2",475,4,"S2",7,0.354919478525362,0.0679254344805738,0.138150165717093,223.020282495405,0.112276461563189,4,318.954999999958,"p3(x2)","p2(x2)","x2",0.77630647175414,0.766511033537226,0.570302976812731
"557_analcatdata_apnea1",475,4,"S2",7,0.390423487122856,0.0666097851471537,0.147740512894681,240.103974435938,0.147110088349812,3,377.043000000063,"sin_deg(p3(p3(x2)))","x2","x2",0.970274498934667,0.663627689787236,0.663627437609403
"560_bodyfat",252,15,"S2",7,0.997900756723609,0.00868536860461428,0.0118671661625938,441.526532862347,0.995676774102093,6,466.654999999912,"x6","x1*x6","x1*p3(x1*x6)",0.999999999999995,0.999999999968353,0.999999998431983
"561_cpu",209,8,"S2",7,0.996990309904484,0.00566027754044295,0.00969541900928312,590.501886213267,0.993436617567351,12,381.652000000002,"p3(x7*x1)","p3(x3)","x3",1,1,1
"562_cpu_small",8192,13,"S2",7,0.981665801624006,0.0261485197079761,0.0347610048493349,11765.5269554181,0.963596014469973,20,10518.334,"x7","x3","troot(x10)",1,1,1
"573_cpu_act",8192,22,"S2",7,0.754681995337136,2.00036988210805,2.09954539679841,13464.9972155218,-131.805122720017,21,8857.67500000005,"x17*x21","x7","troot(troot(p2(x21)))*((x18*x21)*troot(troot(p2(x21))))",1,1,1
"579_fri_c0_250_5",250,6,"S2",7,0.91542065052557,0.0737444819447056,0.0877352562578333,146.390336511834,0.834267960336265,9,649.719000000041,"x2","x4","x1*x1",1,1,0.999998129016968
"581_fri_c3_500_25",500,26,"S2",7,0.97334728995311,0.030211653438941,0.0401317712695605,574.570537262583,0.946085579582958,13,634.788000000059,"x4","x1*(x1*x2)","sin_deg(x1*x2)",1,1,1
"582_fri_c1_500_25",500,26,"S2",7,-0.163089637322988,1.11279998966743e+79,8.79745636890232e+79,517.201711144186,-1.70744224503266e+161,18,651.905000000028,"x4","p3(p2(x2)*x1)","p2(x2)*x1",1,1,1
"583_fri_c1_1000_50",1000,51,"S2",7,0.974882604880235,0.0362070069155711,0.0467635370020952,993.96287520579,0.949837863894577,16,1137.18499999994,"p2(1+sin_deg(sin_deg(x2)))","sin_deg(x4)","x1",1,1,1
"584_fri_c4_500_25",500,26,"S2",7,0.981594510360617,0.0274784912503747,0.0358677755539131,526.873400178375,0.962326786695668,14,675.603000000003,"p2(x2)","x4","x1",1,1,1
