"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",19,0.819761056965973,6.71817063963317,3.57842682055842,-967.066013916206,0.554526865318095,19,1023.778,"exp_dbl(x13)*x1","x10*x6","x11",1,0.999999999999996,0.999999999955094
"P2",19,0.811347854315553,7.58873867268712,3.71633734710186,-968.089832555853,0.431594002042282,13,890.68,"x11","x10*x6","x9",1,1,0.99999999997584
"P3",19,0.891898715958973,4.55620085639118,2.87342745001643,-967.476983094379,0.795107916133424,22,1029.613,"p0(x13)*x10","x13","x9",1,0.999999997846773,0.99999978367232
"P4",19,0.890725241162402,4.58451277734575,2.86402973007361,-974.002819202334,0.792553633814235,11,993.389999999999,"x6","x9*p0(x13)","p0(x6)",1,1,1
"P5",19,0.884907543677673,4.70215408419149,3.09015598968469,-986.03891540399,0.781770644778884,14,976.257000000012,"x6*(p0(x13)*x9)","x9","x6",1,1,1
"P6",19,0.881659451465102,4.76741283999227,2.98491928903678,-988.559200512079,0.775671227244619,10,795.092999999993,"troot(x13)*x10","x6*x6","x8",1,0.999999999999288,0.999999203200413
