"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"586_fri_c3_1000_25",1000,26,"S2",9,0.986471339213642,0.0188692394687299,0.0239219419996504,1237.27230819079,0.973101064353158,18,1293.487,"x2*sin_deg(x1)","x2","x1",1,1,1
"588_fri_c4_1000_100",1000,101,"S2",9,0.977906682794282,0.0256227964836273,0.0331065321136712,1202.12605664837,0.954005476932599,14,3964.654,"troot(x1)*(x4*cos_deg(cos_deg(sin_deg(sin_deg(x1*p2(x2))))))","p3(cos_deg(p2(troot(sin_deg(sin_deg(x1*p2(x2)))))))","p2(x3)",1,1,1
"589_fri_c2_1000_25",1000,26,"S2",9,0.868423635684102,0.0762407031629198,0.100913367016317,579.158852154075,0.753968477485259,9,836.648,"x3","x4","p2(x2)",1,1,1
"590_fri_c0_1000_50",1000,51,"S2",9,0.976779240618571,0.0312391276438921,0.0385645887007497,1284.30913554619,0.953767731673114,10,1338.292,"x1","x5","p3(troot(p2(x1)))",1,1,1
"591_fri_c1_100_10",100,11,"S2",9,0.751323574523577,0.131742799889581,0.167720961481188,30.3030014729086,0.428388844336636,7,330.944,"sin_deg(x2)","x4","x2",0.999999999090198,0.997095549739927,0.767255548105358
"592_fri_c4_1000_25",1000,26,"S2",9,0.98582999856524,0.0252998093579655,0.0305743859922931,1281.87152044836,0.97151097437441,16,1023.799,"x1","sigmoid(troot(troot(cos_deg(x3))))","p2(x2)*cos_deg(x1)",1,1,1
"593_fri_c1_1000_10",1000,11,"S2",9,0.876789367885339,0.073609122012859,0.0966965688349949,582.190603449369,0.766687950712946,9,981.721,"troot(x2)","x2","cos_deg(x2)",1,1,1
"594_fri_c2_100_5",100,6,"S2",9,0.600574326497418,0.175434965079059,0.206839887441607,14.4789227576898,0.331512215157175,5,313.986000000001,"sin_deg(x2)","x3*x4","x2",0.998829424466528,0.925300636020143,0.666682954959421
"595_fri_c0_1000_10",1000,11,"S2",9,0.928350845886298,0.0580770883200386,0.0703249753699198,889.046864294768,0.860948652927454,9,1032.477,"x5","x2*p2(x1)","x2",1,1,1
"596_fri_c2_250_5",250,6,"S2",9,0.846428723957654,0.103854248244533,0.12737601868661,78.7469525171035,0.710251383552141,9,609.591,"x2","sin_deg(x2)","p3(x2)",0.99999999954287,0.999999957003294,0.999999870877738
"597_fri_c2_500_5",500,6,"S2",9,0.78248947432163,0.10564790106737,0.130295544586373,188.839394882846,0.610754202479649,7,521.956999999999,"x2","p3(x2)","x4",1,1,0.999997781383393
"598_fri_c0_1000_25",1000,26,"S2",9,0.982042952294502,0.0310795881279466,0.0389315759998086,1088.61449618845,0.963824438387373,10,963.699999999999,"p2(x3)","sin_deg(x1)","sin_deg(cos_deg(sin_deg(x2)))",1,1,1
"599_fri_c2_1000_5",1000,6,"S2",9,0.646420188730935,0.134966795816534,0.16187555806696,243.455103427795,0.414014569619867,9,715.505000000001,"x2*p2(x3*x2)","x3","troot(x2)",1,0.999999999999148,0.820536122074309
"601_fri_c1_250_5",250,6,"S2",9,0.794116823463111,0.0911177828894285,0.125732379720325,128.143546304917,0.608636595892798,9,659.151000000002,"troot(x2)*x2","troot(x2)","x5",1,0.999999814544486,0.999999607998697
"602_fri_c3_250_10",250,11,"S2",9,0.908823121826133,0.0509646773198339,0.067195970298147,181.083521421852,0.825136321556225,14,475.565999999999,"p3(x2)","troot(x2)","(troot(x2)*x1)*x2",1,0.999999999999987,0.999999999838216
"603_fri_c0_250_50",250,51,"S2",9,0.96349457454783,0.0408327080863972,0.0507470065617435,248.415884127617,0.927614029412004,10,570.181,"p3(cos_deg(cos_deg(x3)))","x1","x4",1,1,1
"604_fri_c4_500_10",500,11,"S2",9,0.751553777510362,0.0970875091733444,0.124949828246793,234.175359241335,0.558496916178215,7,490.945,"x1","p3(x1)","sin_deg(x1)",0.999999772328025,0.999746925384655,0.922177479135611
"605_fri_c2_250_25",250,26,"S2",9,0.809332176495846,0.0863006516231333,0.115248174776793,98.0070349066694,0.634327076200604,10,528.879000000001,"x2","sin_deg(x2)","x3",1,1,0.999999980727694
