"Experiment","Run","Number","Feature","Margs"
"P1",9,"Feature1","troot((x6*x4)*x4)",1
"P1",9,"Feature2","x4",0.999471561061035
"P1",9,"Feature3","x6*x4",0.915948682501966
"P1",9,"Feature4","x9*x4",0.897466466132263
"P1",9,"Feature5","x5",0.884358439807318
"P1",9,"Feature6","x1",0.146223139230615
"P2",9,"Feature1","troot((x9*x4)*x4)",1
"P2",9,"Feature2","p3(x7)",1
"P2",9,"Feature3","x6*troot((x9*x4)*x4)",1
"P2",9,"Feature4","x5*x5",0.946531758911228
"P2",9,"Feature5","x5",0.368164559184955
"P2",9,"Feature6","x7",0.0042854923769635
"P5",9,"Feature1","sigmoid(troot(x4))",1
"P5",9,"Feature2","p3(p0(x4))",1
"P5",9,"Feature3","p0(x4)",1
"P5",9,"Feature4","x4*p3(p0(x4))",1
"P5",9,"Feature5","x7*x4",1
"P5",9,"Feature6","troot(x4)",1
"P5",9,"Feature7","(x4*x5)*x7",1
"P5",9,"Feature8","p0(sigmoid(troot(x4)))",1
"P5",9,"Feature9","x7",0.999999999999987
"P5",9,"Feature10","sigmoid(1+sin_deg(x4*x5))",0.999999916856981
"P5",9,"Feature11","x5",0.992383655339985
