"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",4,0.874840595807966,2.94258185815795,-979.190305788092,0.750760822954398,16,921.994,"x13*x10","sigmoid(x13)*(x13*x10)","x10*(x6*x6)",1,1,1
"P2",4,0.814806494763276,3.65252827334155,-975.955998531936,0.526262182588523,16,870.228999999999,"x6*x9","exp_dbl(x13)*x1","x11",1,1,0.999999999999999
"P3",4,0.865053716185545,3.10186650057249,-977.207893810632,0.728601690449247,15,929.800999999992,"x9","x9*x6","x10*x13",1,1,1
"P4",4,0.806177376439764,3.78585863262445,-974.711353800382,0.486741777898189,17,958.574999999997,"x13","(x5*(x6*x11))*x6","x1",1,1,1
"P5",4,0.805370791110545,3.65306024795347,-970.788631546961,0.458918971161278,19,955.437000000005,"x11","x9*x6","x9",0.999999999999995,0.999999999996075,0.999999999160712
"P6",4,0.876316357986714,3.06666595342015,-999.486161569192,0.763676463901319,16,762.317999999999,"x10","x10*p0(x6)","x6*x11",1,1,0.999999999999934
