"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",30,0.829048786429659,3.47778401176827,-967.523168549312,0.527421291640044,19,1087.018,"x1*sigmoid(x13)","x6*x6","x9*(x6*x13)",1,1,0.999999999999987
"P2",30,0.89508575414752,2.88964393496993,-973.13401344431,0.799667998945358,17,1021.91,"x6","x6*x6","(x9*x6)*x6",1,1,1
"P3",30,0.887666727279436,2.9145969209832,-983.410675600908,0.787496230623108,15,939.479999999996,"x8","p0(x13)","x12",1,1,0.999999999999999
"P4",30,0.878205340672996,3.05060513392847,-980.237632740736,0.763531207477371,15,883.017000000007,"x9*p0(x13)","x9","x9*(x6*x6)",1,1,1
"P5",30,0.864110404232279,3.11656706150528,-975.861825175804,0.721343567235573,15,931.913,"x9*sigmoid(x13)","x10","x9",1,1,1
"P6",30,0.810847838878145,3.68681764828639,-971.232170320822,0.504597294171143,13,861.305000000022,"x6","x10","x11",1,1,1
