"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",28,FALSE,FALSE,FALSE,FALSE,5,0.41236235657636,0.41236235657636,0.0321556457315394,-96.7669448270559,0.999953875505646,5,NA,"troot(x4*x4)","x4*x2","x6",0.938734312386467,0.877227624056224,0.172431643297782
"P2",28,TRUE,FALSE,FALSE,FALSE,1,0.50221070672575,0.00442141345149907,0.0315162469773091,-94.5244319535552,0.999962686049282,2,NA,"troot(x4*(x4*x6))","x10",NA,0.995139809089613,0.152114103609013,NA
"P3",28,FALSE,FALSE,FALSE,FALSE,3,0.733983070416538,0.733983070416538,0.0387512070175449,-96.7669448270559,0.999881562484763,3,NA,"troot(x4*x4)","x4*x2","x4",0.995232952714779,0.952537900536014,0.115445944792563
"P4",28,FALSE,FALSE,TRUE,FALSE,7,0.730812722486823,0.692357426885278,0.0597887469793576,-99.5125191073178,0.998751814742839,8,NA,"x4","x4*troot(x4)","x4*x10",0.794659933152662,0.529480792554346,0.525009436399997
"P5",28,FALSE,FALSE,FALSE,FALSE,6,0.887020724744631,0.887020724744631,0.0699033821544235,-99.5125191073179,0.997543100736244,6,NA,"x4","x4*x10","x4*troot(x4)",0.712515489879526,0.586427478018839,0.580099836416194
"P1",29,FALSE,FALSE,FALSE,FALSE,5,0.783659404012364,0.783659404012364,0.072368707646977,-99.5125191073178,0.997622478333479,5,NA,"x4","x4*x10","troot(x4)*x4",0.965305619024902,0.770000289919424,0.764264519501711
"P2",29,FALSE,FALSE,FALSE,FALSE,8,0.816362491757393,0.816362491757393,0.0718782769887878,-99.5125191073178,0.997539249164958,8,NA,"x4","x10*x4","x4*troot(x4)",0.997104802305292,0.535885367905495,0.534239490701785
"P3",29,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.039015705319175,-96.7669448270559,0.999873577074225,2,NA,"troot(x4*x4)","x2*x4",NA,0.999987312408098,0.999734492586866,NA
"P4",29,FALSE,FALSE,FALSE,FALSE,4,0.260008567617798,0.260008567617798,0.038032000717614,-96.7669448270558,0.999880182565729,4,NA,"troot(x4*x4)","x2*x4","x6",1,0.987279406214247,0.136863336412651
"P1",30,FALSE,FALSE,FALSE,FALSE,4,0.527094080073312,0.527094080073312,0.0366312413369496,-96.7669448270558,0.999913498132754,4,NA,"troot(x4*x4)","x2*x4","x2",0.968287785903103,0.956177948051824,0.171183982564662
"P2",30,FALSE,FALSE,FALSE,FALSE,3,0.371839007534399,0.371839007534399,0.0372910711551664,-96.7669448270558,0.99991927182498,3,NA,"troot(x4*x4)","x2*x4","x2",0.969550737352686,0.948406527851351,0.190462371257675
"P3",30,TRUE,FALSE,FALSE,FALSE,1,0.996429648845025,0.992859297690051,0.0324268822152179,-94.5244319535552,0.99996120298153,2,NA,"troot(x4*(x6*x4))","x4",NA,0.991220860508828,0.101196351576864,NA
"P4",30,FALSE,FALSE,FALSE,FALSE,4,0.260008567617798,0.260008567617798,0.037383022649135,-96.7669448270558,0.999896330280016,4,NA,"troot(x4*x4)","x4*x2","x6",0.999812396358644,0.96090986917974,0.114106698546767
"P5",30,FALSE,FALSE,FALSE,FALSE,7,0.728974486080121,0.728974486080121,0.054061287346773,-102.146901329513,0.99929044923326,7,NA,"x4","p0(x4)*x4","x7*x4",0.999998791324246,0.788725132862119,0.604513952034472
"P1",31,FALSE,FALSE,FALSE,FALSE,3,0.985488592981159,0.985488592981159,0.0918372696377507,-99.5125191073178,0.99611805494482,3,NA,"x4","x10*x4","x4*troot(x4)",0.999999999920804,0.999950897799132,0.953190253311501
"P2",31,FALSE,FALSE,FALSE,TRUE,2,0.545258230366232,0.317887884839184,0.0423047566806654,-94.3406692127019,0.999824833300506,3,NA,"troot((x7*x4)*x4)","x4","x3",0.988424509335168,0.166986250342556,0.110039804057531
"P3",31,FALSE,FALSE,FALSE,FALSE,3,0.985488592981159,0.985488592981159,0.0905031155688838,-99.5125191073178,0.996437282107588,3,NA,"x4","x4*troot(x4)","x4*x10",0.999999992806655,0.933231992576199,0.930128610215972
"P4",31,FALSE,FALSE,FALSE,FALSE,5,0.79460207737421,0.79460207737421,0.0507705708116516,-102.146901329513,0.999326482796731,5,NA,"x4","p0(x4)*x4","x7*x4",0.967421008437961,0.967273644766005,0.508380395149395
"P1",32,FALSE,FALSE,FALSE,FALSE,3,0.377869053809186,0.377869053809186,0.0342234399375142,-96.7669448270558,0.999925922765091,3,NA,"troot(x4*x4)","x2*x4","x6",0.950093484836794,0.919634216218525,0.213482170833406
"P2",32,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0379075528671484,-96.7669448270558,0.999879913440647,2,NA,"troot(x4*x4)","x2*x4",NA,0.99998822981221,0.990475355843898,NA
"P3",32,FALSE,TRUE,FALSE,FALSE,5,0.989889251486289,0.98786717229221,0.0740178432415509,-99.5125191073178,0.997795070918605,6,NA,"x4","x10*x4","troot(x4)*x4",0.86740121969853,0.742995343663626,0.739980584407409
"P4",32,FALSE,FALSE,FALSE,FALSE,3,0.404503775670354,0.404503775670354,0.0390361650353642,-96.7669448270558,0.99987652249287,3,NA,"troot(x4*x4)","x2*x4","x10",0.938358081069311,0.92042068078415,0.174451403578701
"P5",32,TRUE,FALSE,FALSE,FALSE,1,0.462258623933997,-0.075482752132005,0.0315283133278856,-94.5244319535552,0.999963121226224,2,NA,"troot(x4*(x6*x4))","x6",NA,0.999482764048483,0.110248636654903,NA
"P1",33,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0429430297391074,-94.3406692127019,0.999820483474926,2,NA,"troot(x4*(x7*x4))","x4",NA,0.988748402508688,0.170219077253944,NA
"P3",33,TRUE,FALSE,FALSE,FALSE,1,0.453213554521817,-0.0935728909563669,0.0338135422562438,-94.5244319535552,0.999940308876244,2,NA,"troot((x4*x6)*x4)","x2",NA,0.998419586502528,0.360989093424654,NA
"P5",33,FALSE,FALSE,FALSE,FALSE,8,0.631792196894347,0.631792196894347,0.0377420160922177,-100.723720798733,0.999906538140421,8,NA,"troot(x4*x4)","x4","x8*x4",0.884598692494634,0.837649243142973,0.49354716761249
"P1",34,FALSE,FALSE,FALSE,FALSE,3,0.377869053809186,0.377869053809186,0.0370055173510849,-96.7669448270558,0.999884443387536,3,NA,"troot(x4*x4)","x2*x4","x6",0.996855907942553,0.968742607277076,0.142274183551804
"P3",34,TRUE,FALSE,FALSE,FALSE,2,0.313255579071896,-0.0301166313921558,0.0311011511049522,-94.5244319535552,0.999959890741993,3,NA,"troot((x6*x4)*x4)","x10","x7",0.997446600527251,0.274831062849864,0.110820084899328
"P4",34,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0322343870458316,-94.5244319535552,0.999962659215385,1,NA,"troot(x4*(x4*x6))",NA,NA,0.995553966960597,NA,NA
"P1",35,FALSE,FALSE,FALSE,TRUE,3,0.480449220107468,0.307265986336515,0.0431774043105902,-94.3406692127019,0.999801379227788,4,NA,"troot((x4*x7)*x4)","x10","x4",0.915966151411757,0.177041467533111,0.113660128688023
"P3",35,FALSE,FALSE,FALSE,FALSE,4,0.461216420809483,0.461216420809483,0.0359533625437148,-96.7669448270558,0.999926019395176,4,NA,"troot(x4*x4)","x2*x4","x4",0.965101937199232,0.921586305722824,0.118723336389639
"P5",35,FALSE,FALSE,FALSE,FALSE,8,0.513084810631664,0.513084810631664,0.0749261366159907,-100.061923553727,0.997324451631865,8,NA,"x4","p0(x4)*x4","(x4*x10)*x3",0.999906618254321,0.905747793216992,0.597616857662244
"P1",36,TRUE,FALSE,FALSE,TRUE,1,0.668140111623942,0.00442141345149907,0.0362651760067775,-94.3406692127019,0.999927471481288,3,NA,"troot(x4*(x4*x7))","troot((x4*x6)*x4)","x10",0.520697216831827,0.433289409970538,0.112329829322384
"P3",36,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0312726439084943,-94.5244319535552,0.999966412729743,1,NA,"troot(x4*(x6*x4))",NA,NA,0.898371620571924,NA,NA
"P4",36,TRUE,FALSE,FALSE,TRUE,1,0.997619406370126,0.992859297690051,0.03575633616929,-94.3406692127019,0.99992993192533,3,NA,"troot(x4*(x7*x4))","troot((x6*x4)*x4)","x4",0.519926098775274,0.433284948227783,0.121216957121043
"P5",36,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0434263207257688,-94.3406692127019,0.999813293087145,2,NA,"troot((x7*x4)*x4)","x4",NA,0.993986911490735,0.152350848586373,NA
"P1",38,FALSE,FALSE,FALSE,FALSE,4,0.284507143719764,0.284507143719764,0.0328951368459928,-96.7669448270558,0.999939616006231,4,NA,"x4*x2","troot(x4*x4)","x6",0.938506208870808,0.928305879433805,0.240206264953693
"P4",38,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0383393081660355,-96.7669448270558,0.999896430611033,2,NA,"troot(x4*x4)","x4*x2",NA,0.948159527029297,0.912015577986646,NA
"P4",39,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0380829006472826,-96.7669448270559,0.99988943733361,2,NA,"troot(x4*x4)","x4*x2",NA,0.946652142508096,0.943914937390793,NA
"P5",39,FALSE,FALSE,FALSE,FALSE,9,0.641950011006612,0.641950011006612,0.0741833377997006,-99.5125191073178,0.997536039461078,9,NA,"x4","troot(x4)*x4","x10*x4",0.997930993997625,0.769580755335565,0.769568573743463
"P4",40,TRUE,FALSE,FALSE,TRUE,1,0.668140111623942,0.00442141345149907,0.0370789525549901,-94.3406692127019,0.999918366162743,3,NA,"troot((x7*x4)*x4)","troot((x6*x4)*x4)","x10",0.479711933577841,0.437246414524223,0.246947662878724
"P5",40,FALSE,FALSE,FALSE,FALSE,5,0.783659404012364,0.783659404012364,0.0722686500550424,-99.5125191073178,0.997643979986309,5,NA,"x4","x4*x10","troot(x4)*x4",0.960476571723221,0.769703808752694,0.760148800096356
"P5",41,FALSE,FALSE,FALSE,FALSE,3,0.985488592981159,0.985488592981159,0.0899344015319373,-99.5125191073178,0.996484821710428,3,NA,"x4","x4*troot(x4)","x4*x10",0.999997532249377,0.938472558171672,0.938217182169178
"P5",42,FALSE,FALSE,FALSE,FALSE,4,0.798702201115385,0.798702201115385,0.0394156919005877,-100.720409257459,0.999894663898452,4,NA,"troot(x4*x4)","x4","x9*x4",0.993328879129946,0.7716722803925,0.76144833809753
"P5",44,FALSE,FALSE,FALSE,FALSE,3,0.404503775670354,0.404503775670354,0.0370369061070593,-96.7669448270559,0.999909561045037,3,NA,"troot(x4*x4)","x4*x2","x10",0.964101503602826,0.964047875935465,0.163216166099388
"P5",45,FALSE,FALSE,FALSE,FALSE,5,0.833111138500608,0.833111138500608,0.0313570323620352,-96.7669448270559,0.999961595524305,5,NA,"troot(x4*x4)","x4*x2","x4",0.886185453635122,0.88598547925164,0.188878826752413
"P5",46,FALSE,FALSE,FALSE,FALSE,4,0.531616614779402,0.531616614779402,0.0380966181880914,-96.7669448270558,0.999883742393303,4,NA,"troot(x4*x4)","x4*x2","x6",0.991085746195673,0.970773710945432,0.228121260595926
"P6",40,FALSE,FALSE,FALSE,FALSE,3,0.985488592981159,0.985488592981159,0.0803203011700954,-99.5125191073179,0.997345284804503,3,NA,"x4","x4*troot(x4)","x10*x4",0.974123108040473,0.864469630889969,0.862527213893073
"P6",39,FALSE,FALSE,FALSE,FALSE,8,0.592762677700739,0.592762677700739,0.0632964699090031,-99.5125191073178,0.998381519577739,8,NA,"x4","x4*x10","troot(x4)*x4",0.944602401407928,0.625984056376594,0.621391202473149
"P6",38,FALSE,FALSE,FALSE,FALSE,5,0.865852860767065,0.865852860767065,0.0714741622636872,-99.5125191073178,0.997366811852904,5,NA,"x4","troot(x4)*x4","x4*x10",0.661738592668695,0.565635998164723,0.565635998164708
"P6",37,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0385871885680839,-96.7669448270559,0.999881897731014,2,NA,"troot(x4*x4)","x2*x4",NA,0.999999767797464,0.968519388441762,NA
"P6",36,FALSE,FALSE,FALSE,TRUE,3,0.800487033167485,0.733983070416538,0.0431285501582679,-94.3406692127019,0.999813352234674,4,NA,"troot((x4*x4)*x7)","x4*x2","troot(x4*x4)",0.849434703787732,0.150565137959444,0.150559142154604
"P6",34,TRUE,FALSE,FALSE,TRUE,1,0.997619406370126,0.992859297690051,0.0356308451933234,-94.3406692127019,0.99992951130579,3,NA,"troot((x7*x4)*x4)","troot((x4*x4)*x6)","x4",0.520678803002216,0.433274052619291,0.122431984071644
"P6",32,FALSE,FALSE,TRUE,FALSE,6,0.698370827595983,0.648099333579041,0.0696032404129735,-99.5125191073178,0.998016711088041,7,NA,"x4","x4*x10","troot(x4)*x4",0.825757411715807,0.460033953922665,0.449139255714727
"P6",31,FALSE,TRUE,FALSE,FALSE,7,0.650422972624911,0.600483447648943,0.0535617354040821,-99.877214903911,0.999387959264466,8,NA,"troot(x4*x4)","x2*x4","x4",0.863325731510729,0.416862812583403,0.410616130591216
"P6",30,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0319801447945983,-94.5244319535552,0.999963457097169,1,NA,"troot(x4*(x4*x6))",NA,NA,0.997966532554083,NA,NA
"P6",27,FALSE,FALSE,FALSE,FALSE,3,0.404503775670354,0.404503775670354,0.0381758769470284,-96.7669448270558,0.999899657711062,3,NA,"troot(x4*x4)","x4*x2","x10",0.999999998104758,0.953789492388911,0.145140877625624
"P6",26,TRUE,FALSE,FALSE,FALSE,1,0.50221070672575,0.00442141345149907,0.0301156553493755,-94.5244319535552,0.99996416678859,2,NA,"troot((x4*x4)*x6)","x10",NA,0.902364503291891,0.233893440047136,NA
"P6",25,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0346731851915819,-96.7669448270558,0.999938951738887,2,NA,"x2*x4","troot(x4*x4)",NA,0.939726691157151,0.928718821832099,NA
"P6",23,FALSE,FALSE,FALSE,FALSE,6,0.81250264100896,0.81250264100896,0.0384368609999047,-100.717970320674,0.999901040805815,6,NA,"x4","troot(x4*x4)","x4*x6",0.985044818164012,0.792338577401231,0.792338575779186
