"Experiment","Run","Number","Feature","Margs"
"P1",25,"Feature1","x6*x9",1
"P1",25,"Feature2","x9*p0(x13)",1
"P1",25,"Feature3","x8",0.999689672889231
"P1",25,"Feature4","x5",0.999353683092706
"P1",25,"Feature5","troot(x6)",0.998764322656052
"P1",25,"Feature6","x10",0.958324544838311
"P1",25,"Feature7","x1",0.839233145575383
"P1",25,"Feature8","x11",0.809184632952213
"P1",25,"Feature9","x12",0.748056809595689
"P1",25,"Feature10","x6",0.71591431685384
"P1",25,"Feature11","x12",0.71291260187024
"P1",25,"Feature12","x9",0.681424678009411
"P1",25,"Feature13","x12",0.638915605485578
"P1",25,"Feature14","x9",0.588820663057841
"P1",25,"Feature15","x1",0.537563559473575
"P1",25,"Feature16","x9",0.532755641821501
"P1",25,"Feature17","x6",0.482863681442247
"P1",25,"Feature18","x11",0.459361792474846
"P1",25,"Feature19","x6",0.409416557719729
"P1",25,"Feature20","x2",0.0175103524751578
"P1",25,"Feature21","x9*(x13*x6)",0.0044149342769667
"P2",25,"Feature1","x6*x6",1
"P2",25,"Feature2","x9*x13",1
"P2",25,"Feature3","x1*exp_dbl(x13)",1
"P2",25,"Feature4","x6*x9",1
"P2",25,"Feature5","x10",0.999999999999999
"P2",25,"Feature6","x8",0.999999999999951
"P2",25,"Feature7","(x6*x11)*x11",0.99999999838832
"P2",25,"Feature8","x1",0.999999967329381
"P2",25,"Feature9","x7",0.999932913850766
"P2",25,"Feature10","x12",0.993984518354867
"P2",25,"Feature11","x9",0.838044890924548
"P2",25,"Feature12","x9",0.819382234716261
"P2",25,"Feature13","x9",0.762412200920738
"P2",25,"Feature14","exp_dbl(x13)",0.752149825283917
"P2",25,"Feature15","x9",0.747199960219354
"P2",25,"Feature16","x1",0.296374582407041
"P2",25,"Feature17","x12",0.137414456064271
"P2",25,"Feature18","x7",0.118856802016792
"P2",25,"Feature19","x1",0.104218241811404
"P3",25,"Feature1","x11*x6",1
"P3",25,"Feature2","(x11*x6)*x13",1
"P3",25,"Feature3","x6",1
"P3",25,"Feature4","x8",0.999999021092699
"P3",25,"Feature5","exp_dbl(x13*x8)",0.999966903691045
"P3",25,"Feature6","x1",0.997086792705894
"P3",25,"Feature7","x13",0.991624224690722
"P3",25,"Feature8","exp_dbl(x13)",0.985786693210588
"P3",25,"Feature9","x5",0.906899133935869
"P3",25,"Feature10","x11",0.643007992585461
"P3",25,"Feature11","x11",0.619752635074755
"P3",25,"Feature12","x11",0.53421536168111
"P3",25,"Feature13","x11",0.324816634532443
"P3",25,"Feature14","x13",0.323392264809169
"P3",25,"Feature15","x5",0.186626029211206
"P3",25,"Feature16","x7",0.0755091059961474
"P3",25,"Feature17","x7",0.0506610059224449
"P3",25,"Feature18","x4",0.0259754462057812
"P3",25,"Feature19","x1*x10",0.002864509977076
"P4",25,"Feature1","p3(x6)*x9",1
"P4",25,"Feature2","x9*troot(x13)",1
"P4",25,"Feature3","p3(x6)",0.999999999999999
"P4",25,"Feature4","x13*x9",0.999999999927346
"P4",25,"Feature5","x11",0.999805572765716
"P4",25,"Feature6","x8",0.97768047201748
"P4",25,"Feature7","x7",0.965150619272881
"P4",25,"Feature8","x10",0.878681767034511
"P4",25,"Feature9","x1",0.669343709574185
"P4",25,"Feature10","x1",0.629344491140951
"P4",25,"Feature11","x9",0.62767599466211
"P4",25,"Feature12","x10",0.545691535338705
"P4",25,"Feature13","x9",0.432190410391055
"P4",25,"Feature14","x6",0.071493990280798
"P4",25,"Feature15","x6",0.0645104344358677
"P4",25,"Feature16","x6",0.0219250730842702
"P4",25,"Feature17","x10*x1",0.00352716788448796
"P4",25,"Feature18","x5*x1",0.00104585092192102
"P5",25,"Feature1","x9",1
"P5",25,"Feature2","x6*x10",0.999999999999977
"P5",25,"Feature3","x10",0.999999999999292
"P5",25,"Feature4","x9*sigmoid(x13)",0.999999999983085
"P5",25,"Feature5","x1",0.999999949123702
"P5",25,"Feature6","x8",0.994700987368809
"P5",25,"Feature7","p0(x6)",0.984658892568363
"P5",25,"Feature8","x11",0.981469389516178
"P5",25,"Feature9","x13*x5",0.979718805244027
"P5",25,"Feature10","x12",0.953262092075449
"P5",25,"Feature11","x6",0.936995664598693
"P5",25,"Feature12","x6",0.502865761715013
"P5",25,"Feature13","x6",0.492320360636748
"P5",25,"Feature14","x13",0.133342935875478
"P5",25,"Feature15","x12",0.0448699112502482
"P5",25,"Feature16","x11",0.0315851066161794
"P5",25,"Feature17","x11",0.0263887819673286
"P5",25,"Feature18","exp_dbl(x6)",0.0143757353375633
"P6",25,"Feature1","x6",1
"P6",25,"Feature2","x10",1
"P6",25,"Feature3","x10*p0(x13)",1
"P6",25,"Feature4","x10*x6",1
"P6",25,"Feature5","x9",0.999995879407918
"P6",25,"Feature6","x13*x6",0.999979833119111
"P6",25,"Feature7","x11",0.999965474809174
"P6",25,"Feature8","x8",0.999908855680377
"P6",25,"Feature9","x12",0.986720728652946
"P6",25,"Feature10","x5",0.986720354115117
"P6",25,"Feature11","x1",0.664890253058379
"P6",25,"Feature12","x1",0.663700669268325
