"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",27,0.755976202371017,4.09088952200869,-984.245467602562,0.176775054709111,19,1001.244,"exp_dbl(x8*x13)","x8","x5*x6",0.999999999999998,0.999997854117911,0.997715543495806
"P2",27,0.690698095051454,4.91075217673082,-980.33353254676,-0.97692995283973,19,991.398999999998,"x10","x6*sigmoid(x8*x13)","x11",0.999999999999999,0.999999999999998,0.999999999999958
"P3",27,0.899603748340803,2.76958058204294,-968.983872230181,0.808904222152637,19,943.385000000009,"(x6*x9)*(x6*x6)","x9*troot(x13)","x9*x13",1,1,0.999999999931125
"P4",27,0.881004891161139,2.85341381796578,-989.085243105853,0.77485457130513,14,915.563999999998,"x11*p3(p0(sigmoid(troot(x13)))*x10)","x11","x13",1,1,0.999999999999523
"P5",27,0.896570054384271,2.80854661700278,-982.611969501192,0.803195721068321,24,1018.91,"troot(x13*x9)","p0(x9)","x6",1,1,0.999999999999999
"P6",27,0.87780613585098,3.04269953922626,-980.592232327891,0.769617923310295,10,786.016999999993,"p0(troot(x13))*x9","x9","p3(x6)*x9",1,1,1
