"Experiment","Run","Number","Feature","Margs"
"S1",10,"Feature1","troot(x4*x4)*x9",1
"S1",10,"Feature2","x10",0.00643133847134787
"S1",10,"Feature3","x2",0.00642358380317064
"S1",10,"Feature4","x4",0.00633180568211997
"S2",10,"Feature1","troot((x4*x6)*x4)",1
"S2",10,"Feature2","x4",0.00588233987035663
"S3",10,"Feature1","troot(x4*x4)*x9",0.931485810770529
"S3",10,"Feature2","troot(x4*x4)",0.0685141892294711
"S3",10,"Feature3","x4",0.00981533757627552
"S4",10,"Feature1","troot(x4*x4)*x9",1
"S4",10,"Feature2","x8",0.00614258658181282
"S5",10,"Feature1","troot(x4*(x4*x7))",1
"S5",10,"Feature2","x4",0.00598401549522255
"S6",10,"Feature1","troot(x4*x4)*x9",1
