"Experiment","Run","Number","Feature","Margs"
"S1",6,"Feature1","troot(x4*x4)",1
"S1",6,"Feature2","x6*troot(x4*x4)",0.999999690368747
"S1",6,"Feature3","x9",0.581588216662014
"S1",6,"Feature4","x5",0.476723332198157
"S2",6,"Feature1","troot(x6*x4)*troot(x6*x4)",1
"S2",6,"Feature2","troot(x4)*troot(x4)",1
"S2",6,"Feature3","x5",0.381409129662984
"S2",6,"Feature4","x6",0.0712605661413193
"S2",6,"Feature5","troot(x4)",0.00280843151516905
"S3",6,"Feature1","x6*troot(x4*x4)",1
"S3",6,"Feature2","troot(x4*x4)",1
"S3",6,"Feature3","x9",0.559131327297179
"S3",6,"Feature4","x5",0.441986147248214
"S3",6,"Feature5","x7",0.0730253993032137
"S4",6,"Feature1","troot(x4*x4)",1
"S4",6,"Feature2","troot(x4*x4)*x6",1
"S4",6,"Feature3","x9",0.887738690782303
"S4",6,"Feature4","x5",0.866226981528806
"S4",6,"Feature5","sigmoid(x5)",0.82403782952681
"S4",6,"Feature6","troot(x8)*(troot(x4*x4)*x6)",0.823242922455877
"S4",6,"Feature7","x6",0.822071490572049
"S4",6,"Feature8","troot(x9)",0.0919618608985761
"S5",6,"Feature1","x6*troot(x4*x4)",1
"S5",6,"Feature2","troot(x4*x4)",1
"S5",6,"Feature3","x3",0.195455335502569
"S5",6,"Feature4","x4",0.0683732849203562
"S6",6,"Feature1","(troot(x4)*troot(x4))*x9",1
"S6",6,"Feature2","troot(x4)*troot(x4)",1
"S6",6,"Feature3","x5",0.999999997710047
"S6",6,"Feature4","x7*(troot(x4)*troot(x4))",0.999999992538081
"S6",6,"Feature5","x7",0.129629919889758
"S6",6,"Feature6","x6",0.118549615874175
"S6",6,"Feature7","x4",0.0121277054423112
