"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",3,0.869991460153599,2.98828809045046,-978.585568477218,0.734277524408446,21,917.858,"x9*x6","x11","x1",1,0.999999999999942,0.999980866460831
"P2",3,0.894850063651488,2.85090854703357,-965.340886928853,0.800420544066409,16,1014.685,"x10*x6","x10*p0(x13)","x11",0.999999999995182,0.999999999975571,0.999999999962656
"P3",3,0.881750707066356,3.00349998808956,-993.789835552799,0.776877433322911,19,1014.74299999999,"p3(x6*x9)","x13*x9","x13",0.9999999999998,0.999999999989329,0.999999998950833
"P4",3,0.857742285889023,3.2277013531735,-980.231543327688,0.708859271386162,18,938.888999999996,"x6","x11","x9*sigmoid(x13)",1,1,1
"P5",3,0.869287564141533,3.03721444699231,-973.638522817925,0.738485959382777,19,920.032000000007,"x9*exp_dbl(x13)","x10","x11",1,1,0.999999999999999
"P6",3,0.880665655427194,3.05647222937105,-984.8433955949,0.77496654566463,14,785.745999999985,"x13*x9","x11","p0(x13)",0.999999999999998,0.999999999999986,0.999999997555045
