"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",9,0.874306480870564,2.96968364637821,-968.083760340487,0.750210503194502,18,965.955,"x6*x9","exp_dbl(x13)*x9","x8",1,0.999999999999986,0.999999999986335
"P2",9,0.873363737154459,3.20662804312746,-979.510158626064,0.742572632565024,13,849.748999999996,"x1","sigmoid(p0(x8*x13))","x5*p3(x11*x6)",1,1,1
"P3",9,0.830546444564595,3.40362551325096,-982.403479735728,0.565448688652187,20,983.320000000007,"x13*x10","x10*x6","x10",1,1,1
"P4",9,0.820552218521098,3.60321459660024,-978.505017256868,0.572716795513995,17,846.123000000007,"x5*x6","exp_dbl(x13)*x1","x6*x6",1,1,1
"P5",9,0.856546500051494,3.17318290737533,-973.673660780979,0.68354550165315,20,920.675000000017,"x10*(x10*exp_dbl(x13))","x10","p3(x6)",1,0.999999999999449,0.998530373853902
"P6",9,0.817285305731279,3.77686978392501,-999.716263971246,0.524837586325945,15,784.763000000006,"x1*sigmoid(x13)","x6","x13",1,1,1
