"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",10,0.852499862860101,3.2817093334026,-985.943290763821,0.699956296375887,11,894.584999999999,"x6*x9","x9*troot(sigmoid(x13))","x13*x10",1,0.999999968664331,0.999997249003029
"P2",10,0.897587747962559,2.69798688008906,-966.962984222984,0.805113735138758,19,939.759999999995,"p0(x13)*x10","x9","p0(x6)",1,0.999999969762421,0.999999900785387
"P3",10,0.898101659613708,2.75599946168182,-986.872287982683,0.805404990690191,17,938.193999999989,"troot((x10*x13)*x13)","x11","x10",1,0.999999999999992,0.999999999961144
"P4",10,0.837352330317769,3.42059545250966,-963.60505068379,0.57422998266801,19,909.256000000008,"sigmoid(x13)*x1","x6","x13",1,1,1
"P5",10,0.874211054840853,2.99830884664642,-1024.5683902081,0.761616735621042,14,707.241000000009,"x6","p0(x6)","x11",0.999999999484952,0.999983841468111,0.999980091276438
"P6",10,0.818281183304482,3.64966949404922,-972.51004724314,0.563753096789693,13,797.241999999998,"x1*exp_dbl(x13)","x10","x6*x10",1,1,1
