"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",10,0.894896942107979,2.86004178057949,-965.340886928853,0.800515737549143,21,992.049000000001,"x10*x6","x10","x10*p0(x13)",1,1,0.999999999998891
"P2",10,0.884020056526464,3.06610716957573,-985.549028389524,0.780555733226705,14,971.858,"x13*x9","x6*x9","troot(x13*x11)",1,0.999999999999979,0.999999999999657
"P3",10,0.830773999730965,3.51956284401099,-965.657014838634,0.546637053619017,17,976.042000000001,"exp_dbl(x13)*x1","x10*x6","x6",1,0.999999986982777,0.999999969978393
"P4",10,0.876141039404963,3.16798009809873,-980.98283160523,0.766733088863493,9,947.679000000004,"x9*x6","x9*troot(p0(x13))","x10",1,1,0.999716608249996
"P5",10,0.887179741106181,2.96838785419259,-981.849092196273,0.786653644856999,13,900.210999999981,"x6","x6*x9","troot(x13)*x9",1,1,1
"P6",10,0.756983503262493,4.13293198188406,-984.262357827518,0.0749190283157443,11,785.493999999977,"exp_dbl(x13*x8)","x9","p3(x6)*x13",1,0.999999993608823,0.999999993568855
