"Experiment","Run","Number","Feature","Margs"
"P1",1,"Feature1","troot(1+(x4*x4))",0.999981778183105
"P1",1,"Feature2","x2*x4",0.984308316531444
"P1",1,"Feature3","(x2*x8)*x4",0.00880271235052444
"P1",1,"Feature4","(x2*x6)*x4",0.00695001967845101
"P1",1,"Feature5","x4",0.00133614481959882
"P2",1,"Feature1","troot((x4*x4)*x6)",0.999999999999799
"P2",1,"Feature2","x4",0.0986677246528302
"P2",1,"Feature3","x5",0.0781251211141722
"P2",1,"Feature4","x8",0.00731975197967601
"P2",1,"Feature5","x4*x5",0.00150456185064946
"P3",1,"Feature1","troot(1+x4)*troot(1+x4)",1
"P3",1,"Feature2","x2*x4",0.999999053628494
"P3",1,"Feature3","x6",0.216779109780845
"P3",1,"Feature4","x10",0.175442048372643
"P3",1,"Feature5","x4",0.0580938426443541
"P4",1,"Feature1","troot(x4*x4)",1
"P4",1,"Feature2","x6*troot(x4*x4)",0.563219143426294
"P4",1,"Feature3","troot(x4*x4)*x7",0.436780857889117
"P4",1,"Feature4","x6",0.166638627369571
"P4",1,"Feature5","x9",0.0591480441817898
"P4",1,"Feature6","x5",0.0149438360393623
"P5",1,"Feature1","x4",0.999514181187945
"P5",1,"Feature2","troot(troot(x7*x4))",0.92732879533819
"P5",1,"Feature3","troot(x7*x4)",0.927328775109747
"P5",1,"Feature4","x7*x4",0.0726712334965109
"P5",1,"Feature5","troot(x4)",0.0726712329703541
"P5",1,"Feature6","(x4*(x2*x6))*x4",0.0726712248902871
"P5",1,"Feature7","x4*x5",0.0724255622786277
"P5",1,"Feature8","exp_dbl(x4)",0.0031074267729632
"P6",1,"Feature1","x6*x4",0.999999999999999
"P6",1,"Feature2","troot(x4)",0.999827801632814
"P6",1,"Feature3","troot(x4*troot(x4))",0.908863777168154
"P6",1,"Feature4","x4",0.356290385659386
"P6",1,"Feature5","x4*troot(x4)",0.0913679110099801
