"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"1027_ESL",488,5,"S2",-1,0.928416537555294,0.42925071768016,0.55403598106214,-72.6125518935691,0.85875000327877,4,0.206,"x4","x2","x3",0.99999999999992,0.984725780544609,0.94821117234441
"1028_SWD",1000,11,"S2",-1,0.614444123991752,0.527340691322443,0.656330641323941,-184.407890711523,0.365634188136625,3,0.426,"x3","x9","x10",1,1,0.99999999747904
"1029_LEV",1000,5,"S2",-1,0.73340296715814,0.509633794483002,0.655460724544847,-169.923904259221,0.536238383613066,4,0.229,"x1","x2","x3",1,1,1
"1030_ERA",1000,5,"S2",-1,0.583911801035099,1.23165234886612,1.55157670858418,-946.728767635684,0.340441018460025,4,0.223,"x1","x2","x3",1,1,1
"1089_USCrime",47,14,"S2",-1,0.688944203214006,16.7822313420057,19.9500054495123,-2055.96485617455,0.252918056302909,13,0.182,"x1","x2","x3",1,1,1
