"Experiment","Run","Number","Feature","Margs"
"S1",13,"Feature1","x1",1
"S1",13,"Feature2","x2",1
"S1",13,"Feature3","x4",1
"S1",13,"Feature4","x5",1
"S1",13,"Feature5","x6",1
"S1",13,"Feature6","x8",1
"S1",13,"Feature7","x9",1
"S1",13,"Feature8","x10",1
"S1",13,"Feature9","x11",1
"S1",13,"Feature10","x12",1
"S1",13,"Feature11","x13",1
"S1",13,"Feature12","x7",0.00355788324236921
"S2",13,"Feature1","x1",1
"S2",13,"Feature2","x2",1
"S2",13,"Feature3","x4",1
"S2",13,"Feature4","x5",1
"S2",13,"Feature5","x6",1
"S2",13,"Feature6","x8",1
"S2",13,"Feature7","x9",1
"S2",13,"Feature8","x10",1
"S2",13,"Feature9","x11",1
"S2",13,"Feature10","x12",1
"S2",13,"Feature11","x13",1
"S2",13,"Feature12","x7",0.00355788324236921
"S3",13,"Feature1","x1",1
"S3",13,"Feature2","x2",1
"S3",13,"Feature3","x4",1
"S3",13,"Feature4","x5",1
"S3",13,"Feature5","x6",1
"S3",13,"Feature6","x8",1
"S3",13,"Feature7","x9",1
"S3",13,"Feature8","x10",1
"S3",13,"Feature9","x11",1
"S3",13,"Feature10","x12",1
"S3",13,"Feature11","x13",1
"S3",13,"Feature12","x7",0.00355788324236921
"S4",13,"Feature1","x1",1
"S4",13,"Feature2","x2",1
"S4",13,"Feature3","x4",1
"S4",13,"Feature4","x5",1
"S4",13,"Feature5","x6",1
"S4",13,"Feature6","x8",1
"S4",13,"Feature7","x9",1
"S4",13,"Feature8","x10",1
"S4",13,"Feature9","x11",1
"S4",13,"Feature10","x12",1
"S4",13,"Feature11","x13",1
"S4",13,"Feature12","x7",0.00355788324236921
"S5",13,"Feature1","x1",1
"S5",13,"Feature2","x2",1
"S5",13,"Feature3","x4",1
"S5",13,"Feature4","x5",1
"S5",13,"Feature5","x6",1
"S5",13,"Feature6","x8",1
"S5",13,"Feature7","x9",1
"S5",13,"Feature8","x10",1
"S5",13,"Feature9","x11",1
"S5",13,"Feature10","x12",1
"S5",13,"Feature11","x13",1
"S5",13,"Feature12","x7",0.00355788324236921
"S6",13,"Feature1","x1",1
"S6",13,"Feature2","x2",1
"S6",13,"Feature3","x4",1
"S6",13,"Feature4","x5",1
"S6",13,"Feature5","x6",1
"S6",13,"Feature6","x8",1
"S6",13,"Feature7","x9",1
"S6",13,"Feature8","x10",1
"S6",13,"Feature9","x11",1
"S6",13,"Feature10","x12",1
"S6",13,"Feature11","x13",1
"S6",13,"Feature12","x7",0.00355788324236921
