"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"210_cloud",108,6,"S2",9,0.867465984606104,0.0598223639403558,0.0982678249571187,127.685187518815,0.749443014198555,5,338.780000000028,"x3","x4","x5",1,1,0.50063912270222
"503_wind",6574,15,"S2",9,0.871283229895747,0.1141953026513,0.142043311792528,5788.07064440561,0.281760062890039,13,5864.484,"x2","troot(x1)","p2(x2)",1,1,1
"505_tecator",240,125,"S2",9,0.672052759099526,2.02537241350012,2.05166262381336,547.049277463405,-72.0230917499223,37,882.721999999951,"x123","x124","x51",1,1,0.999999999985497
"519_vinnie",380,3,"S2",9,0.864323517348307,0.0864927442974769,0.104342222349692,241.995769788343,0.738273679734886,1,350.001000000047,"x2","NA","NA",1,"NA","NA"
"522_pm10",500,8,"S2",9,0.51146976305781,0.136917059111869,0.17620103210339,128.450869114207,0.248614501386371,3,389.22900000005,"x3","x3*x1","x1",0.999626256167348,0.809870000492055,0.230851550895634
"523_analcatdata_neavote",100,3,"S2",9,0.98490436709553,0.0522473145874608,0.0747193289920435,55.0573729602485,0.969932099193702,4,336.826999999932,"x1","x1","cos_deg(x1)",0.66519954934101,0.66519954934101,0.503954541638942
"527_analcatdata_election2000",67,15,"S2",9,1,2.4145820147236e-17,5.1034626995553e-17,1842.60129268778,1,13,332.748000000021,"x4*x2","x6","x3",1,1,1
"529_pollen",3848,5,"S2",9,0.887923869510312,0.0498599802655081,0.0630412587405904,3906.70203448874,0.788342363982302,4,1830.17699999991,"x1","x2","x4",1,1,1
"542_pollution",60,16,"S2",9,0.735866782210914,0.142030716384581,0.173770211186503,27.0167153193698,-0.0139860423818117,9,336.284999999916,"x5","x6","x2",0.95902540993783,0.851700003522756,0.709410405846497
"547_no2",500,8,"S2",9,0.680711678034687,0.0862609382490118,0.111560674771921,321.302409014057,0.461150165184913,10,746.290000000037,"x3","x6","x2*x4",0.999999999817653,0.999658233919472,0.951455890857301
"556_analcatdata_apnea2",475,4,"S2",9,0.331552862292046,0.0633847295062073,0.120437811761672,215.968607800506,0.0915934043198877,4,490.105999999912,"x1","sin_deg(x1)","p3(x1)",0.999997630308034,0.999997023300505,0.999997013899986
"557_analcatdata_apnea1",475,4,"S2",9,0.350492821796266,0.0555690255375115,0.111958245887788,197.372897857791,0.0665993333887144,6,630.859000000055,"x2*x2","troot(x2)","x2",0.999896565116136,0.684937987077716,0.666598408976842
"560_bodyfat",252,15,"S2",9,0.999501958997755,0.00432870863037756,0.00551814551701299,451.003570039842,0.998908037481039,6,479.981000000029,"x7*x7","cos_deg(p2(x1*x1)*(x7*x1))","x1",1,0.999999999999997,0.99999964780259
"561_cpu",209,8,"S2",9,0.999593576897967,0.0030692180776865,0.00594459737323906,592.555861180546,0.998404111733776,12,427.349999999977,"(x4*x5)*x5","p2(x4)","x3*(x7*(x7*(x4*x1)))",1,1,1
"562_cpu_small",8192,13,"S2",9,0.98033439128616,0.0274715267860522,0.037051982650898,11454.1290197164,0.961042471536072,20,9307.93299999996,"p3(x4)","x4","x11*(x12*x4)",1,1,1
"573_cpu_act",8192,22,"S2",9,-0.682292399381262,12.6919534030112,13.2726688402485,13131.8401843844,-4998.02156144715,18,6434.67700000003,"p2(x5)","x21*x20","troot(cos_deg(x7))*troot(x8)",1,1,1
"579_fri_c0_250_5",250,6,"S2",9,0.946426898972064,0.0639618080926419,0.0761597029357854,147.299845637615,0.894812897143691,9,596.332000000053,"x1","x4","x5",1,1,1
"581_fri_c3_500_25",500,26,"S2",9,0.980654644540199,0.0271384587724776,0.0342300750123126,576.366455297691,0.961621709104055,16,662.508999999962,"x2","p3(x2)","x1",1,1,1
"582_fri_c1_500_25",500,26,"S2",9,0.981512497305681,0.0320292128221641,0.0408020949688966,587.488283474504,0.962463437983906,20,813.73900000006,"sin_deg(x2)","x4","cos_deg(x1*x2)",1,1,1
"583_fri_c1_1000_50",1000,51,"S2",9,0.981504966719517,0.0312871042161983,0.0403861834053475,1023.53467115511,0.963312000548397,17,1352.66700000002,"x1","p2(x3)","cos_deg(x1)",1,1,1
"584_fri_c4_500_25",500,26,"S2",9,0.974409198634075,0.0271482982799301,0.0377930263224614,551.035888500185,0.948136652161156,15,660.61400000006,"x2","p2(x3)","p2(x2)",1,1,1
