"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S1",8,0.933022094213342,0.0508425865580753,0.071148451336517,131.006087601451,0.863848842232605,6,439.686000000002,"x12","x5","x5*x7",0.996135937680076,0.994671035574137,0.994212587883561
"_deprecated_207_autoPrice",159,16,"S1",8,0.79194430708767,0.080673194019641,0.13272373770689,129.835503106831,0.5262080875077,8,444.451000000001,"x7","x12","x3",0.98604801404428,0.984223926723633,0.984149392808977
"1027_ESL",488,5,"S1",8,0.930962061139729,0.051156320869186,0.0662267773556843,462.473790069243,0.859874395056021,8,816.396999999997,"x4","x3*x1","x2",1,0.694866224853742,0.678275464701076
"1028_SWD",1000,11,"S1",8,0.626235618701296,0.168879147448643,0.212448768200131,82.6751613997663,0.390528507316209,7,1130.853,"x3","x9","x7",1,0.999999999999258,0.999999997667536
"1029_LEV",1000,5,"S1",8,0.708906976165229,0.116357760289501,0.159805990117554,308.946707315827,0.491235268199624,4,1322.051,"x1","x2","x3",1,1,1
"1030_ERA",1000,5,"S1",8,0.526515961224334,0.168064254908312,0.210963787583692,164.74687280193,0.266275347602191,4,1082.48499999999,"x1","x2","x3",1,1,0.999999999999669
"1089_USCrime",47,14,"S1",8,0.85003807925148,0.0897788072563599,0.111565717849994,26.6629574014093,0.69254706594592,9,423.396000000001,"x3","x1","x9",0.994700151302423,0.801077409591491,0.715274376243128
"1096_FacultySalaries",50,5,"S1",8,0.918979269523072,0.074981557444289,0.0921972021860028,38.9238624898045,0.635324071636759,4,380.520000000004,"x4","x2","x3",0.85544904141642,0.759892225190126,0.437831103247873
"1199_BNG_echoMonths",17496,10,"S1",8,0.668071814973382,0.116728781824884,0.149982261410438,6335.65547379121,0.446233346748418,9,15420.258,"x3","x8","x9",1,1,0.99999999846675
"192_vineyard",52,3,"S1",8,0.904351554697431,0.0987025959891578,0.110526877389766,28.3646344714468,0.765981090901355,4,311.169999999998,"x1","x2","x2*x1",0.975168917009134,0.761916571692829,0.726094461866299
"197_cpu_act",8192,22,"S1",8,0.78856449875277,2.58627728731698,2.73949729933012,13616.2440468087,-211.451144452797,25,13384.339,"troot(troot(x21))*x6","x6","x7",1,1,1
"_deprecated_195_auto_price",159,16,"S1",8,0.933022094213342,0.0508425865580753,0.071148451336517,131.006087601451,0.863848842232605,6,433.935,"x12","x5","x5*x7",0.996135937680076,0.994671035574137,0.994212587883561
"_deprecated_207_autoPrice",159,16,"S1",8,0.79194430708767,0.080673194019641,0.13272373770689,129.835503106831,0.5262080875077,8,438.306,"x7","x12","x3",0.98604801404428,0.984223926723633,0.984149392808977
"1027_ESL",488,5,"S1",8,0.930962061139729,0.051156320869186,0.0662267773556843,462.473790069243,0.859874395056021,8,754.314,"x4","x3*x1","x2",1,0.694866224853742,0.678275464701076
"1028_SWD",1000,11,"S1",8,0.626235618701296,0.168879147448643,0.212448768200131,82.6751613997663,0.390528507316209,7,948.263,"x3","x9","x7",1,0.999999999999258,0.999999997667536
"1029_LEV",1000,5,"S1",8,0.708906976165229,0.116357760289501,0.159805990117554,308.946707315827,0.491235268199624,4,1099.698,"x1","x2","x3",1,1,1
"1030_ERA",1000,5,"S1",8,0.526515961224334,0.168064254908312,0.210963787583692,164.74687280193,0.266275347602191,4,926.369000000001,"x1","x2","x3",1,1,0.999999999999669
"1089_USCrime",47,14,"S1",8,0.85003807925148,0.0897788072563599,0.111565717849994,26.6629574014093,0.69254706594592,9,401.451,"x3","x1","x9",0.994700151302423,0.801077409591491,0.715274376243128
"1096_FacultySalaries",50,5,"S1",8,0.918979269523072,0.074981557444289,0.0921972021860028,38.9238624898045,0.635324071636759,4,364.972,"x4","x2","x3",0.85544904141642,0.759892225190126,0.437831103247873
"1199_BNG_echoMonths",17496,10,"S1",8,0.668071814973382,0.116728781824884,0.149982261410438,6335.65547379121,0.446233346748418,9,16168.996,"x3","x8","x9",1,1,0.99999999846675
"192_vineyard",52,3,"S1",8,0.904351554697431,0.0987025959891578,0.110526877389766,28.3646344714468,0.765981090901355,4,379.972000000002,"x1","x2","x2*x1",0.975168917009134,0.761916571692829,0.726094461866299
"197_cpu_act",8192,22,"S1",8,0.78856449875277,2.58627728731698,2.73949729933012,13616.2440468087,-211.451144452797,25,12909.047,"troot(troot(x21))*x6","x6","x7",1,1,1
"201_pol",15000,49,"S1",8,0.89970886517592,0.135073071562839,0.181988099971547,3639.99717244007,0.807554728379609,39,39210.108,"x5*(x9*(x5*(x8*x6)))","x6*(x9*x5)","troot(sin_deg(1+(x7+x5)))",1,1,1
"210_cloud",108,6,"S1",8,0.953489210173518,0.0364524627802419,0.0459212729304202,96.8324281243824,0.900616237741221,5,415.156999999992,"x4","x3","x5",1,0.999999999980702,0.932484720872834
"503_wind",6574,15,"S1",8,0.868902263418466,0.107017025805682,0.129433617764086,5689.48152639683,0.289193280198829,19,8471.504,"cos_deg(x1)","x9","x2",1,1,1
"505_tecator",240,125,"S1",8,0.569094986274946,0.991539868866629,1.33285758854794,556.454682060828,-21.2950266108904,25,1093.261,"x123","x124","x69",1,1,0.999999999999953
"519_vinnie",380,3,"S1",8,0.922641314177999,0.0803370576266892,0.0997668208162021,236.525104719103,0.828952468482766,2,468.347999999998,"x2","x2","NA",0.666666666666673,0.666666666666673,"NA"
"522_pm10",500,8,"S1",8,0.410699109104464,0.128569258560792,0.158631016906763,112.597721359326,0.160015784659087,4,625.351999999999,"x3","x1","cos_deg(x7)",0.961439891439277,0.915958133557039,0.835695473227385
"523_analcatdata_neavote",100,3,"S1",8,0.957012645085726,0.0770077181269012,0.139211399451168,63.1025591568576,0.903339598971098,2,371.728000000003,"x1","x2","NA",1,0.103912222835391,"NA"
"527_analcatdata_election2000",67,15,"S1",8,1,3.05450045873398e-17,8.28174296347535e-17,1832.19140662683,1,14,384.957000000009,"x8","x9","x7",1,1,1
