"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",13,0.895104472485318,4.49158168059078,2.84322071649175,-965.340886928853,0.800878543420143,20,1041.191,"x10*x6","x10*p0(x13)","x1",1,0.999999999999986,0.999999999653894
"P2",13,0.790804913811194,8.41415989719796,3.97429201908361,-978.436024326302,0.301219176192412,19,968.311000000002,"x6*x10","x10","x9",1,0.999999999929867,0.999999999613859
"P3",13,0.892397085216426,4.55360940955456,2.83686012243112,-979.93171854145,0.795340924273022,17,985.309000000008,"x6*x6","(x10*p0(x13))*x10","x10*x6",1,0.999999999999999,0.999999999999952
"P4",13,0.823198300719139,6.65169494174612,3.54653532852596,-976.058739502366,0.563299083061386,13,1019.583,"x10","x10*x6","x1*exp_dbl(x13)",1,1,1
"P5",13,0.815783318511775,7.2527137549214,3.49765031323665,-978.309404731712,0.480816918788002,16,918.475999999995,"x6*x6","x6*x9","x11",1,1,0.999999999999988
"P6",13,0.885451530844187,4.71457965459951,2.8275073157185,-984.968795258142,0.780615766848362,16,784.366999999998,"x9","x10","(x6*x9)*exp_dbl(p0(x13))",1,1,1
