"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S2",2,0.943018390489796,0.0544767086746546,0.0808206112358528,136.334100110894,0.876217410861224,8,405.146999999997,"x5*x7","x7","x5",0.999999983104405,0.99999913234137,0.999496941188631
"_deprecated_207_autoPrice",159,16,"S2",2,0.939965546977634,0.0530912671282008,0.0815269808092936,132.348422501001,0.874044243685426,8,391.671999999962,"x7","x12","x5",0.999811054858663,0.999480905392042,0.999468431625573
"1027_ESL",488,5,"S2",2,0.924101463997901,0.0549193201928039,0.072819928919395,477.640936448023,0.850235270133134,5,632.790999999968,"x3","x1","x4",1,0.999999999987996,0.999999999911522
"1028_SWD",1000,11,"S2",2,0.674703679275933,0.162642268042906,0.197447169152319,67.6224696453489,0.450517957327323,11,743.407999999996,"x10","x3","x8",0.999999997827754,0.999867661498274,0.996290106947648
"1029_LEV",1000,5,"S2",2,0.71028319136679,0.114835088902113,0.157672217761882,305.93042602026,0.488845130069286,5,1239.48100000003,"x4","x1","x3",1,0.999999994806345,0.997203251641299
"1030_ERA",1000,5,"S2",2,0.573940842158522,0.165537904155183,0.205128060720993,156.673533665788,0.328320642105261,4,1065.11699999997,"x1","x2","x3",1,1,0.99999999999978
"1089_USCrime",47,14,"S2",2,0.907687819108851,0.0951045389886587,0.121934273048357,25.1764124565874,0.730982186008513,10,353.728000000003,"x13","x9","x3",0.999995114554728,0.870555619562357,0.86413604517209
"1096_FacultySalaries",50,5,"S2",2,0.975207273680983,0.055985357240763,0.071618483628704,37.187168513443,0.923587961325082,4,344.428000000014,"x3","x2","x2",0.907776959261189,0.624564210649243,0.622726426809826
"1199_BNG_echoMonths",17496,10,"S2",2,0.662674920935093,0.116902082285033,0.149465364129528,6315.40187072897,0.439059722387576,7,12554.079,"x1","x3","sin_deg(x5)",1,1,1
"192_vineyard",52,3,"S2",2,0.771874158381564,0.104721691730735,0.150251585476186,25.9911666121571,0.555629928719113,2,278.830000000016,"x1","x2","NA",0.995206967150695,0.290313411776906,"NA"
"197_cpu_act",8192,22,"S2",2,0.686363656355252,1.82209839014329,1.97883526960544,13558.574007506,-114.013242369302,18,9645.84099999996,"x3","troot(x5)","x9",1,1,1
"201_pol",15000,49,"S2",2,0.88689015027595,0.144862216729221,0.191198645828765,2319.8328915787,0.784795535586429,41,37877.495,"x19*x7","sin_deg(troot(p2(p2(x5))))","troot((p2(x9)*p3(x5))*x7)",1,1,1
