"Experiment","Run","Number","Feature","Margs"
"P1",41,"Feature1","x4",1
"P1",41,"Feature2","x7*((p0(x4)*(x6*p0(x4)))*troot(x4))",1
"P1",41,"Feature3","x9*(troot(x4)*sin_deg(troot(x4)))",1
"P1",41,"Feature4","(x6*x4)*troot(x4)",1
"P1",41,"Feature5","troot(x4)*sin_deg(troot(x4))",1
"P1",41,"Feature6","x5",0.999999151944413
"P1",41,"Feature7","troot(x4)",0.875047774148682
"P1",41,"Feature8","x9",0.630393849501788
"P1",41,"Feature9","x7",0.391426084145443
"P1",41,"Feature10","p3(x9)",0.00424036030683134
"P3",41,"Feature1","x7*(x9*(x4*x3))",1
"P3",41,"Feature2","troot(x4)*troot(x4)",1
"P3",41,"Feature3","x7*(x4*x2)",1
"P3",41,"Feature4","x9*(x4*x3)",1
"P3",41,"Feature5","x3*(x7*(x4*x2))",1
"P3",41,"Feature6","x4*(x3*(x7*(x4*x2)))",0.999999999999997
"P3",41,"Feature7","troot(x9)",0.999999999999511
"P3",41,"Feature8","x4",0.999999759472753
"P3",41,"Feature9","x4*x4",0.00208381568906944
"P5",41,"Feature1","troot(x4*(x6*x4))",1
"P5",41,"Feature2","x3*(x6*x4)",0.474335846893116
"P5",41,"Feature3","(x4*exp_dbl(x2))*x10",0.315229770806958
"P5",41,"Feature4","x4",0.225950395543928
"P5",41,"Feature5","(x3*(x6*x4))*exp_dbl(x2)",0.210440170731232
"P5",41,"Feature6","x10",0.0756564502746685
"P5",41,"Feature7","x9",0.0576758975977329
"P5",41,"Feature8","p0(x4)",0.0109903152263322
"P6",41,"Feature1","troot(1+(x7+(x4*(x4*x6))))",1
"P6",41,"Feature2","x8*x4",1
"P6",41,"Feature3","x4",0.997879944549356
"P6",41,"Feature4","x5",0.98561896798477
"P6",41,"Feature5","exp_dbl(x4)",0.860231091606596
"P6",41,"Feature6","x4*x6",0.7371608703988
"P6",41,"Feature7","sin_deg(x5)",0.734270611672197
"P6",41,"Feature8","sigmoid(x4)",0.140071502204165
"P6",41,"Feature9","x8",0.0744325426190886
"P6",41,"Feature10","x7",0.0457328397907966
"P6",41,"Feature11","x6",0.0446674629637857
