"Experiment","Run","Number","Feature","Margs"
"P2",11,"Feature1","x4",1
"P2",11,"Feature2","x4*x4",1
"P2",11,"Feature3","x4*x6",1
"P2",11,"Feature4","p0(x4)*(x4*x6)",1
"P2",11,"Feature5","x9",0.999999961806788
"P2",11,"Feature6","p0(x4)*x4",0.999999948171188
"P2",11,"Feature7","x7",0.999806360295916
"P2",11,"Feature8","p0(x4)*(x4*x4)",0.988173540298565
"P2",11,"Feature9","p0(x4)",0.988152170913766
"P2",11,"Feature10","p0(x4)*troot(x4)",0.988151118359252
"P2",11,"Feature11","x5",0.678795813418396
"P2",11,"Feature12","troot(x4*x4)",0.0118373424033343
"P2",11,"Feature13","x7*x4",0.0015565824533079
"P3",11,"Feature1","troot(x4)*p0(x4)",1
"P3",11,"Feature2","(x4*troot(x4))*(x4*x3)",1
"P3",11,"Feature3","x4",1
"P3",11,"Feature4","(x4*x3)*(x4*x3)",1
"P3",11,"Feature5","(x4*x9)*(x4*x3)",1
"P3",11,"Feature6","troot(x4)",1
"P3",11,"Feature7","x2*(x3*(x4*x3))",1
"P3",11,"Feature8","x4*x3",1
"P3",11,"Feature9","x9",0.999999999999953
"P3",11,"Feature10","sin_deg(x4)",0.999494874035836
"P3",11,"Feature11","x2",0.994736440670905
"P3",11,"Feature12","x7*troot(x4)",0.775307104878542
"P3",11,"Feature13","x7",0.565263614143414
"P4",11,"Feature1","(1+p0(x4))*x4",1
"P4",11,"Feature2","x4*x10",1
"P4",11,"Feature3","x4",1
"P4",11,"Feature4","p0(1+p0(x4))*x4",1
"P4",11,"Feature5","(x7*x9)*x4",1
"P4",11,"Feature6","(x4*x10)*x7",1
"P4",11,"Feature7","p3(p0(x4)*x6)",1
"P4",11,"Feature8","troot(x4)*x6",1
"P4",11,"Feature9","x6",1
"P4",11,"Feature10","x9",0.999998860872288
"P4",11,"Feature11","x7",0.999991000579672
"P4",11,"Feature12","x8",0.999985292052352
"P4",11,"Feature13","x5*(x4*x10)",0.999720507769374
"P4",11,"Feature14","p0(x9)",0.79341417329851
"P5",11,"Feature1","troot(x4)*troot(x4)",1
"P5",11,"Feature2","x6",1
"P5",11,"Feature3","x6*(x4*x2)",1
"P5",11,"Feature4","(x4*x2)*x4",1
"P5",11,"Feature5","x4",0.999999999996812
"P5",11,"Feature6","x10*x4",0.99999999995265
"P5",11,"Feature7","x4*x2",0.999999999815589
"P5",11,"Feature8","x2",0.110210293792807
