"Experiment","Run","Number","Feature","Margs"
"S1",19,"Feature1","troot(x4)*troot(x4)",0.999580982543205
"S1",19,"Feature2","x3*x4",0.985870824341654
"S1",19,"Feature3","x4",0.140927356264365
"S1",19,"Feature4","x7",0.131085164482988
"S1",19,"Feature5","x9",0.0636954529400049
"S1",19,"Feature6","x8",0.0473768307681484
"S1",19,"Feature7","x2",0.0258876977923977
"S1",19,"Feature8","x7*(x3*x4)",0.0141378659215999
"S2",19,"Feature1","troot((x4*x6)*x4)",0.999999999994115
"S2",19,"Feature2","x6",0.104173488321138
"S2",19,"Feature3","x4",0.0835348308979187
"S2",19,"Feature4","x9",0.0598358685321877
"S3",19,"Feature1","troot(x4*x4)",1
"S3",19,"Feature2","x3*x4",0.720277730247527
"S3",19,"Feature3","x4",0.376329518315845
"S3",19,"Feature4","x9*x4",0.280887342981784
"S3",19,"Feature5","x3",0.0961816599848276
"S3",19,"Feature6","x1",0.0578902645150903
"S3",19,"Feature7","x4*x4",0.00189880937573821
"S4",19,"Feature1","troot(x4*x4)",1
"S4",19,"Feature2","x2*x4",0.999952827337848
"S4",19,"Feature3","x8",0.0716661053576889
"S5",19,"Feature1","troot(x4*x4)",1
"S5",19,"Feature2","x4",0.518360379779003
"S5",19,"Feature3","x3*x4",0.418635932324423
"S5",19,"Feature4","x4*x8",0.379284473232915
"S5",19,"Feature5","x4*x6",0.202974806281643
"S5",19,"Feature6","x6",0.142581871388556
"S5",19,"Feature7","x7",0.0503528252429638
"S5",19,"Feature8","troot(x4)",0.0196037785029056
"S5",19,"Feature9","x4*x4",0.00745691002129175
"S5",19,"Feature10","x8",0.00708954018400867
"S6",19,"Feature1","troot((x7*x4)*x4)",1
"S6",19,"Feature2","x4",0.161473574625752
