"Experiment","Run","Number","Feature","Margs"
"S1",20,"Feature1","troot(x4*x4)",1
"S1",20,"Feature2","troot(x4*x4)*x6",1
"S1",20,"Feature3","x9",0.510312730892607
"S1",20,"Feature4","x1",0.181088801431589
"S2",20,"Feature1","troot(x4*x4)",1
"S2",20,"Feature2","x6*troot(x4*x4)",0.999999994925008
"S2",20,"Feature3","x9",0.999996355946978
"S2",20,"Feature4","x5",0.999994436972953
"S2",20,"Feature5","x6",0.999992343821779
"S2",20,"Feature6","sigmoid(x5)",0.999991532244519
"S2",20,"Feature7","troot((x8*x4)*x4)",0.999991425840657
"S3",20,"Feature1","troot(x4)*troot(x4)",1
"S3",20,"Feature2","x6*(troot(x4)*troot(x4))",1
"S3",20,"Feature3","x9",0.660794505729485
"S3",20,"Feature4","x5",0.559141760529788
"S3",20,"Feature5","x6",0.314256587193816
"S3",20,"Feature6","x7",0.138549967675015
"S3",20,"Feature7","troot(x4)",0.00453183727618708
"S4",20,"Feature1","troot(x4)*troot(x4)",1
"S4",20,"Feature2","x6*(troot(x4)*troot(x4))",1
"S4",20,"Feature3","x9",0.581584940818909
"S4",20,"Feature4","x5",0.476718955582234
"S5",20,"Feature1","(troot(x4)*troot(x4))*x6",1
"S5",20,"Feature2","troot(x4)*troot(x4)",1
"S5",20,"Feature3","x9",0.581109690775506
"S5",20,"Feature4","x5",0.475520545004998
"S5",20,"Feature5","troot(x4)",0.00122969622995512
"S6",20,"Feature1","troot(x4*x4)",1
"S6",20,"Feature2","x6*(x9*troot((x4*x4)*(x7*x9)))",1
"S6",20,"Feature3","troot(x8)*troot(x4*x4)",0.99999999812879
"S6",20,"Feature4","(x5*x5)*x8",0.99999999812879
"S6",20,"Feature5","x6",0.996734796360254
"S6",20,"Feature6","exp_dbl(x6)",0.996199553730455
"S6",20,"Feature7","x9",0.071539996774561
