"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S1",2,0.939203496142345,0.0564442990077098,0.0831257389602818,139.552383364107,0.869055778084458,6,412.736999999999,"x5*x7","x12","x2",0.999995625750012,0.999791436313968,0.283388574381024
"_deprecated_207_autoPrice",159,16,"S1",2,0.939203496142345,0.0564442990077098,0.0831257389602818,139.552383364107,0.869055778084458,6,408.819,"x5*x7","x12","x2",0.999995625750012,0.999791436313968,0.283388574381024
"1027_ESL",488,5,"S1",2,0.926973048351146,0.053720674221314,0.0719308907562617,479.01140242469,0.853869818744554,7,637.57,"x4","x2","x1*x3",0.99944170512967,0.642039421266716,0.641778598399985
"1028_SWD",1000,11,"S1",2,0.675623367849637,0.162536902059216,0.197202108728285,67.6224696453491,0.451881083869021,10,1044.464,"x3","x10","x5",1,0.999999998877674,0.999999826024481
"1029_LEV",1000,5,"S1",2,0.710283495058957,0.114841101597931,0.157671884786564,305.93042602026,0.488847289000999,7,911.046,"x3","x1","x4",1,0.666684916591431,0.666679441614001
"1030_ERA",1000,5,"S1",2,0.573940996177391,0.165537505719988,0.205128072861775,156.673533665788,0.328320562596757,6,769.546,"x3","x4","x2",0.999997634795435,0.998564886822953,0.666863175824442
"1089_USCrime",47,14,"S1",2,0.918419381001893,0.0870748730294019,0.106657724960249,24.270630577845,0.794167435923005,8,378.964000000002,"x1","x3","x5",0.915140894706651,0.902996700222521,0.785441287621741
"1096_FacultySalaries",50,5,"S1",2,0.984417680438318,0.0542276134511572,0.0663539149834261,37.187168513443,0.934408940248728,8,346.052,"x2","x3","x3",0.671440195299169,0.642834389136168,0.621406577339818
"192_vineyard",52,3,"S1",2,0.771874158381564,0.104721691730735,0.150251585476186,25.9911666121571,0.555629928719113,2,320.361000000001,"x1","x2","NA",0.995206967150695,0.290313411776906,"NA"
"197_cpu_act",8192,22,"S1",2,0.990843126009228,0.0184423380957571,0.0249798913656191,13610.1362327478,0.981672228871093,23,22425.177,"x10","troot(x21)","troot(x16)",1,1,1
"210_cloud",108,6,"S1",2,0.92441688581783,0.0565244972002904,0.0867849476739393,102.392412093914,0.816501915630485,6,470.989999999998,"x3","x3","x4",0.65799062095446,0.654197188244627,0.560921355944102
"225_puma8NH",8192,9,"S1",2,0.812602440944191,0.102553190762954,0.133651354222099,3635.72872201309,0.659556767267189,9,9661.75700000001,"x2*x2","x3*x2","x3*(x2*x3)",1,1,1
"227_cpu_small",8192,13,"S1",2,0.985990106969088,0.022642120760473,0.0308164370377605,12300.5680382795,0.972107116593165,20,12137.042,"x6*x12","x3","troot(x9)",1,1,1
"228_elusage",55,3,"S1",2,0.959828899012904,0.0662231869715218,0.0830225504972293,22.400034654243,0.906637357942324,5,316.027000000002,"x1","x1","cos_deg(x1)",0.662643759500248,0.662643759500245,0.301412313196685
"229_pwLinear",200,11,"S1",2,0.885092022475806,0.0573079180863874,0.0785434914376185,163.151123319362,0.77397258893915,10,704.243000000002,"x3","x5","x2",1,1,1
"230_machine_cpu",209,7,"S1",2,0.950734838403432,0.0329964730644321,0.0788720028947279,317.424762709345,0.802985551841672,7,530.616000000009,"(x6*x3)*x4","cos_deg(x2)","x3",0.999999948002429,0.997846626834944,0.690403158100783
"294_satellite_image",6435,37,"S1",2,0.900990728846474,0.120147908818759,0.16080866176682,1825.30695834447,0.811683736036849,26,11579.55,"x12*x33","x27*x10","x25*x3",1,1,1
"4544_GeographicalOriginalofMusic",1059,118,"S1",2,0.884075593842149,0.0453956957565515,0.059302260651833,1057.17368395199,0.780176235930658,17,3212.27099999999,"x42","x43","x102",1,0.999999998182437,0.999999964898409
"485_analcatdata_vehicle",48,5,"S1",2,0.782168754820685,0.13692391800279,0.17627974371102,9.17027347144892,-1.51861079345227,4,374.035000000003,"x1","x3","x2",0.999999974541723,0.681327584093407,0.321671659610802
"503_wind",6574,15,"S1",2,0.881729244763606,0.0579037239255442,0.0751632750544179,5774.91720041138,0.77744175775757,22,9683.618,"x5*x13","cos_deg(x2)","cos_deg(x1)",1,1,1
"505_tecator",240,125,"S1",2,0.997973293097372,0.00967443857627421,0.0160423579729501,563.03026147113,0.995815755658903,24,1135.39999999999,"x123","x124","x110",1,1,0.999999999999953
"519_vinnie",380,3,"S1",2,0.8159062110706,0.0871099559910135,0.10878481282317,246.371650382327,0.653406822025825,1,391.820999999996,"x2","NA","NA",1,"NA","NA"
"522_pm10",500,8,"S1",2,0.45873667322333,0.131081702220127,0.169091341552178,117.323604384941,0.191314820502837,4,536.902999999991,"x1","x1","x3",0.672840723872813,0.665609900140809,0.661273660005555
"523_analcatdata_neavote",100,3,"S1",2,0.947712341720228,0.089506298144226,0.142053162729853,63.9857508279837,0.881708315165739,2,330.100999999995,"x1","x2","NA",1,0.103906723472393,"NA"
"527_analcatdata_election2000",67,15,"S1",2,1,2.02682029656408e-17,2.89234770037425e-17,1810.91103192645,1,11,402.199999999997,"x2","x1","x5",1,1,1
"529_pollen",3848,5,"S1",2,0.892052234325129,0.0496788515617576,0.0632301283172842,3909.8170568415,0.795266453032455,5,2331.872,"x4","x3","x1",1,0.999999999999978,0.999652119268351
"542_pollution",60,16,"S1",2,0.864050395030835,0.082837289718135,0.100537452289318,25.473439253308,0.734458598673756,8,384.233999999997,"x9","x2","x6",0.999991240716315,0.952896759304916,0.950245205963449
"547_no2",500,8,"S1",2,0.682791493171659,0.079600839111533,0.0991040644063747,301.43104642658,0.429059514148161,9,1135.878,"x1","x6","x4",1,0.999999999999884,0.999999998523546
"556_analcatdata_apnea2",475,4,"S1",2,0.145291248839652,0.0592907669112867,0.135251774150536,211.22280220614,0.00472267567751816,2,375.031999999992,"x1","x2","NA",0.184022256069617,0.118779675805308,"NA"
"557_analcatdata_apnea1",475,4,"S1",2,0.150511457965953,0.0606780681997057,0.14365207175034,213.487569174519,0.00472492915495415,2,393.077000000005,"x2","x1","NA",0.254176603675243,0.153280532637,"NA"
"560_bodyfat",252,15,"S1",2,0.999334391332767,0.0029431403972528,0.00652376458038167,474.923442908143,0.998663430703854,10,610.144,"x1*x6","sin_deg(x1*x6)","sigmoid(x1*x6)",0.999998853870735,0.999782879184035,0.99951327765882
"561_cpu",209,8,"S1",2,0.9980030174612,0.00753647733048167,0.0199428607577436,436.525602693288,0.986546386201763,11,717.403999999995,"x3","cos_deg(x4)","sin_deg(x3+(x7+((x7*x2)+cos_deg(x5))))",1,1,1
"562_cpu_small",8192,13,"S1",2,0.985990106969088,0.022642120760473,0.0308164370377605,12300.5680382795,0.972107116593165,20,12572.088,"x6*x12","x3","troot(x9)",1,1,1
"573_cpu_act",8192,22,"S1",2,0.990843126009228,0.0184423380957571,0.0249798913656191,13610.1362327478,0.981672228871093,23,22781.552,"x10","troot(x21)","troot(x16)",1,1,1
"579_fri_c0_250_5",250,6,"S1",2,0.956565645415604,0.0582574067513193,0.072110830396874,160.919762458113,0.909036310758358,8,827.489999999991,"x5","troot(x1)","x3",1,1,1
"581_fri_c3_500_25",500,26,"S1",2,0.856566896122709,0.071151796425111,0.0949299618024505,314.268181179791,0.732614454616961,19,1156.04000000001,"x4","sigmoid(x2)","cos_deg(x2)",1,0.999999999999937,0.999999999999844
"582_fri_c1_500_25",500,26,"S1",2,0.976066347262408,0.0356449894078759,0.0452875877904666,429.451056970635,0.951892940415935,16,1415.30399999997,"sin_deg(x3)","(x2*x3)*sin_deg(x2)","x3*x2",1,1,1
"583_fri_c1_1000_50",1000,51,"S1",2,0.973127137544494,0.0374052380590217,0.048699887502533,954.089028762708,0.946738674110341,23,2653.23500000002,"x3*sigmoid(x2)","x2*x3","x3*((x2*x2)*x2)",1,1,1
"584_fri_c4_500_25",500,26,"S1",2,0.881685162534449,0.0669753908948361,0.0857466529512474,342.689807578067,0.772205624301474,14,1253.386,"x3*x5","cos_deg(x2)","x4",1,1,0.999999999999999
"586_fri_c3_1000_25",1000,26,"S1",2,0.975783528823864,0.0259503776757185,0.035587201824781,1176.1132946268,0.951292551635872,18,2097.62599999999,"x2*x2","troot(sigmoid(x2*x2))","sin_deg(x2)",1,1,1
"588_fri_c4_1000_100",1000,101,"S1",2,0.883893823177633,0.0551147878629458,0.0721523601881197,872.761424659923,0.776995844722962,8,2936.856,"sin_deg(x2*x2)","cos_deg(x5)","sigmoid(x2)*x2",1,1,1
