"Experiment","Run","Number","Feature","Margs"
"P1",2,"Feature1","troot(x4)*troot(x4)",0.993487480097079
"P1",2,"Feature2","x3*x4",0.993048980676661
"P1",2,"Feature3","x2",0.136392236136493
"P1",2,"Feature4","x4",0.132755859131535
"P1",2,"Feature5","x10",0.109259994245852
"P1",2,"Feature6","x3",0.0688017252729088
"P1",2,"Feature7","x4*x4",0.00711209879358736
"P1",2,"Feature8","x6*(x10*x4)",0.00652515143641364
"P1",2,"Feature9","troot(x4)",0.00649756766649307
"P2",2,"Feature1","x4",1
"P2",2,"Feature2","x10*x4",0.999999956765582
"P2",2,"Feature3","troot(x4)*x4",0.995316519673752
"P2",2,"Feature4","x3",0.0851210279940671
"P2",2,"Feature5","x10",0.019542625488384
"P2",2,"Feature6","troot(x4)",0.00584836738175451
"P2",2,"Feature7","x4*x4",0.0047492127504024
"P3",2,"Feature1","x4",1
"P3",2,"Feature2","x4*x4",0.99999999998882
"P3",2,"Feature3","x4*x10",0.999999963489456
"P3",2,"Feature4","troot(x4)",0.88065030329095
"P3",2,"Feature5","x10",0.206387603452618
"P3",2,"Feature6","x2",0.173677025184188
"P3",2,"Feature7","x4*x6",0.131434635991468
"P3",2,"Feature8","x7",0.0780800922168985
"P4",2,"Feature1","troot(x4*(x4*x6))",1
"P4",2,"Feature2","x2",0.354028231755302
"P5",2,"Feature1","troot(x6*x4)",1
"P5",2,"Feature2","x4",1
"P5",2,"Feature3","troot(troot(x6*x4))",0.999999944392059
"P5",2,"Feature4","x6",0.961902797899709
"P5",2,"Feature5","sin_deg(x4)",0.885086261027104
"P5",2,"Feature6","x1",0.135356004088256
"P5",2,"Feature7","sigmoid(x6)",0.00610795891462058
"P6",2,"Feature1","x4",0.999999908651313
"P6",2,"Feature2","x10*x4",0.999999240467812
"P6",2,"Feature3","troot(x4)*x4",0.999528932030269
