"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P5",7,FALSE,FALSE,FALSE,FALSE,3,0.656315515520555,0.656315515520555,0.00212413776947444,594.737903383292,0.999999554522689,3,551.299999999988,"troot(x4*x4)","x9*troot(x4*x4)","x8",1,1,0.141212001613283
"P1",7,TRUE,FALSE,FALSE,FALSE,5,0.509757108653177,0.411708530383812,0.00100330516036936,687.787664501487,0.999999883090259,6,565.969999999972,"troot(x4*(x4*x6))","x4","x4*x6",1,0.986094175139602,0.98391194893758
"P2",7,FALSE,FALSE,FALSE,FALSE,10,0.555068462654722,0.555068462654722,0.00367741337350539,613.8803109404,0.999994780084538,10,611.690000000002,"(troot(x4)*x9)*troot(x4)","x4","troot(troot(x4)*x4)",1,1,1
"P3",7,FALSE,FALSE,FALSE,FALSE,10,0.495938847495863,0.495938847495863,0.0651114636572642,493.7098024586,0.994012879957272,10,570.830000000016,"x4","x7*(x4*x7)","x4*x4",1,1,1
"P4",7,FALSE,FALSE,FALSE,FALSE,14,0.388784145526052,0.388784145526052,0.0201860354829423,564.227584190727,0.999609760312958,14,812.580000000075,"sigmoid(troot(x4))*sin_deg(x4)","x4","x4*x6",1,1,1
"P6",7,FALSE,FALSE,FALSE,FALSE,9,0.347247340146433,0.347247340146433,0.0015762344514822,681.124505800107,0.99999971114558,9,613.560000000056,"(exp_dbl(x7)*troot(x4*x4))*x7","x9*troot(x4*x4)","sigmoid(x5)",1,1,1
