"Experiment","Run","Number","Feature","Margs"
"P1",17,"Feature1","x1",1.73767656812279
"P1",17,"Feature2","x10",1.50754872912366
"P1",17,"Feature3","x11",1.5036355899123
"P1",17,"Feature4","x13",1.43778332118787
"P1",17,"Feature5","x12",1.41697727877756
"P1",17,"Feature6","x9",1.38440159906745
"P1",17,"Feature7","x8",1.18242847412385
"P1",17,"Feature8","x5",1.04016565853431
"P1",17,"Feature9","x6",1.03021380341099
"P1",17,"Feature10","x6*x10",0.901992951233227
"P1",17,"Feature11","troot(x13)*x10",0.901992889648219
"P1",17,"Feature12","sigmoid(x13)",0.5331842438728
"P1",17,"Feature13","exp_dbl(x13)",0.335475433408706
"P1",17,"Feature14","(x10*exp_dbl(x13))*x10",0.0952667226431389
"P1",17,"Feature15","p3(x6)",0.095266722643123
"P1",17,"Feature16","x13*x9",0.0952667225638175
"P1",17,"Feature17","x6*x9",0.0952613752002581
"P1",17,"Feature18","x7",0.0946422524483374
"P1",17,"Feature19","x5*x6",0.00274032753669845
"P1",17,"Feature20","x9*exp_dbl(x13)",0.00274032622217691
"P1",17,"Feature21","x11*troot(x6)",0.00274032622217691
"P1",17,"Feature22","x10*x13",0.00273676820455701
"P2",17,"Feature1","x11",1.46377629585089
"P2",17,"Feature2","x1",1.00294453374774
"P2",17,"Feature3","x13",1.00006061855156
"P2",17,"Feature4","x9",0.968712542909896
"P2",17,"Feature5","x6",0.904992330764771
"P2",17,"Feature6","x8",0.895139328557982
"P2",17,"Feature7","x11*x10",0.864342370542309
"P2",17,"Feature8","(x11*x10)*x6",0.864342370542309
"P2",17,"Feature9","p0(x13)*x10",0.864340734749645
"P2",17,"Feature10","x10",0.155512621456995
"P2",17,"Feature11","x6*x10",0.135545239583558
"P2",17,"Feature12","x1*sigmoid(x13)",0.104276095747136
"P2",17,"Feature13","x6*x6",0.104276094286538
"P2",17,"Feature14","x12",0.104275902730848
"P2",17,"Feature15","x1*exp_dbl(x13)",0.0312691438364225
"P2",17,"Feature16","troot(x6)",0.0312319671576686
"P2",17,"Feature17","x7",0.0308236805285145
"P2",17,"Feature18","sigmoid(x13)",0.0196688825231607
"P2",17,"Feature19","p3(x6)",0.00154903491858877
"P3",17,"Feature1","x5",1.33668515344883
"P3",17,"Feature2","x12",1.25961563777558
"P3",17,"Feature3","x6",1.14148441971482
"P3",17,"Feature4","x11",1.10799860865433
"P3",17,"Feature5","x1",1.10242542461024
"P3",17,"Feature6","x8",1.00086513776513
"P3",17,"Feature7","x9",0.999999999249455
"P3",17,"Feature8","p0(x13)*x9",0.999818848241982
"P3",17,"Feature9","x9*x13",0.954227569180221
"P3",17,"Feature10","(x9*p3(x6))*p3(x6)",0.953931890152561
"P3",17,"Feature11","x10",0.943416625170601
"P3",17,"Feature12","p3(x6)",0.887304026352378
"P3",17,"Feature13","x7",0.733247488551159
"P3",17,"Feature14","p0(x6)",0.101846404176447
"P3",17,"Feature15","x9*p3(x6)",0.0351695225752054
"P3",17,"Feature16","x13",0.0248184148881354
"P3",17,"Feature17","sigmoid(x13)",0.0108094958644053
"P3",17,"Feature18","x9*x6",0.010717496686033
"P3",17,"Feature19","x6*x6",0.0107161934604302
"P4",17,"Feature1","x11",1.39342375455784
"P4",17,"Feature2","x10",1.29392784513103
"P4",17,"Feature3","x13",1.25472386563899
"P4",17,"Feature4","x1",1.10594988958963
"P4",17,"Feature5","x6*x6",0.998834573858778
"P4",17,"Feature6","x10*x6",0.998831093744077
"P4",17,"Feature7","x12",0.993280098860384
"P4",17,"Feature8","(x1*x5)*exp_dbl(x13)",0.953721090131925
"P4",17,"Feature9","x5*x1",0.945382217465523
"P4",17,"Feature10","x9",0.913699036468122
"P4",17,"Feature11","exp_dbl(x13)",0.75740928174109
"P4",17,"Feature12","x13*x10",0.13866710288853
"P4",17,"Feature13","p0(x13)*x10",0.0935494738101648
"P4",17,"Feature14","x2",0.00625009844737875
"P4",17,"Feature15","x4",0.00581752034663439
"P4",17,"Feature16","x13*x9",0.00353089440469356
"P4",17,"Feature17","x12*x13",0.00309572925466619
"P4",17,"Feature18","x6",0.00167034717985997
"P4",17,"Feature19","x9*troot(p0(x13))",0.00116528520113383
"P4",17,"Feature20","x6*x9",0.00116528519495187
"P5",17,"Feature1","x5",1.62205873326526
"P5",17,"Feature2","x11",1.30543633359214
"P5",17,"Feature3","x9",1.00214370199344
"P5",17,"Feature4","x6",0.999999968659694
"P5",17,"Feature5","x10",0.999902854637738
"P5",17,"Feature6","sigmoid(p0(x8*x13))",0.998692689816166
"P5",17,"Feature7","x6*x11",0.998117172401572
"P5",17,"Feature8","x6*x5",0.998114844803353
"P5",17,"Feature9","x9*(x13*x6)",0.998102295958958
"P5",17,"Feature10","x1",0.997914283828274
"P5",17,"Feature11","x7",0.633944034775372
"P5",17,"Feature12","x1*x11",0.0021597100994451
"P5",17,"Feature13","x6*x10",0.00199898995884602
"P5",17,"Feature14","x12",0.0013099748655369
"P5",17,"Feature15","x13*x10",0.00130730502898612
"P5",17,"Feature16","(x10*(x13*x10))*exp_dbl(x13)",0.0013072688983221
"P5",17,"Feature17","x8",0.0013065854286789
"P5",17,"Feature18","x13",0.00108653590433649
"P6",17,"Feature1","x1",1.01827929757834
"P6",17,"Feature2","x12",1.00073110352032
"P6",17,"Feature3","x9",0.999386795112179
"P6",17,"Feature4","x6",0.995354399166495
"P6",17,"Feature5","x13",0.995354397808956
"P6",17,"Feature6","x10",0.991689908425171
"P6",17,"Feature7","x10*x6",0.99168990795986
"P6",17,"Feature8","x11",0.991689907124865
"P6",17,"Feature9","troot((x10*x10)*x13)",0.991689906602317
"P6",17,"Feature10","x8",0.963093317670059
"P6",17,"Feature11","x12*x8",0.0256985071075697
"P6",17,"Feature12","x5",0.0253844790374009
"P6",17,"Feature13","x7",0.00470347346797546
"P6",17,"Feature14","p0(p0(x13))*x9",0.0046456008335051
"P6",17,"Feature15","p3(x6)",0.0046456008335051
"P6",17,"Feature16","x9*p3(x6)",0.0046456008335051
"P6",17,"Feature17","x10*p3(x11)",0.00464558846777098
"P6",17,"Feature18","x2",0.00387809422781835
"P6",17,"Feature19","p0(x6)",0.00366479447977657
"P6",17,"Feature20","exp_dbl(x13)*(x5*x1)",0.00366449120663483
"P6",17,"Feature21","p3((x11*x5)*(x6*p0(x6)))",0.00366449120663483
