"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S2",2,0.943018390489796,0.0544767086746546,0.0808206112358528,136.334100110894,0.876217410861224,8,411.906999999992,"x5*x7","x7","x5",0.999999983104405,0.99999913234137,0.999496941188631
"_deprecated_207_autoPrice",159,16,"S2",2,0.939965546977634,0.0530912671282008,0.0815269808092936,132.348422501001,0.874044243685426,8,415.627999999997,"x7","x12","x5",0.999811054858663,0.999480905392042,0.999468431625573
"1027_ESL",488,5,"S2",2,0.924101463997901,0.0549193201928039,0.072819928919395,477.640936448023,0.850235270133134,5,567.770000000004,"x3","x1","x4",1,0.999999999987996,0.999999999911522
"1028_SWD",1000,11,"S2",2,0.674703679275933,0.162642268042906,0.197447169152319,67.6224696453489,0.450517957327323,11,677.873999999996,"x10","x3","x8",0.999999997827754,0.999867661498274,0.996290106947648
"1029_LEV",1000,5,"S2",2,0.71028319136679,0.114835088902113,0.157672217761882,305.93042602026,0.488845130069286,5,1051.84699999999,"x4","x1","x3",1,0.999999994806345,0.997203251641299
"1030_ERA",1000,5,"S2",2,0.573940842158522,0.165537904155183,0.205128060720993,156.673533665788,0.328320642105261,4,940.314000000013,"x1","x2","x3",1,1,0.99999999999978
"1089_USCrime",47,14,"S2",2,0.907687819108851,0.0951045389886587,0.121934273048357,25.1764124565874,0.730982186008513,10,357.771999999997,"x13","x9","x3",0.999995114554728,0.870555619562357,0.86413604517209
"1096_FacultySalaries",50,5,"S2",2,0.975207273680983,0.055985357240763,0.071618483628704,37.187168513443,0.923587961325082,4,354.246999999988,"x3","x2","x2",0.907776959261189,0.624564210649243,0.622726426809826
"1199_BNG_echoMonths",17496,10,"S2",2,0.662674920935093,0.116902082285033,0.149465364129528,6315.40187072897,0.439059722387576,7,13217.09,"x1","x3","sin_deg(x5)",1,1,1
"192_vineyard",52,3,"S2",2,0.771874158381564,0.104721691730735,0.150251585476186,25.9911666121571,0.555629928719113,2,328.201000000001,"x1","x2","NA",0.995206967150695,0.290313411776906,"NA"
"197_cpu_act",8192,22,"S2",2,0.686363656355252,1.82209839014329,1.97883526960544,13558.574007506,-114.013242369302,18,10551.598,"x3","troot(x5)","x9",1,1,1
"201_pol",15000,49,"S2",2,0.88689015027595,0.144862216729221,0.191198645828765,2319.8328915787,0.784795535586429,41,41826.418,"x19*x7","sin_deg(troot(p2(p2(x5))))","troot((p2(x9)*p3(x5))*x7)",1,1,1
"210_cloud",108,6,"S2",2,0.935107375618902,0.0528221036972164,0.0771640250528095,102.392412093914,0.854931717414188,7,376.875999999989,"x5","x3","x3",0.735538553841326,0.722605113740798,0.627387629223772
"503_wind",6574,15,"S2",2,0.860012461331712,0.103198318167721,0.127452311392422,5755.39040142597,0.360076993446673,17,7325.34,"p2(x2)","x13","x14",1,1,1
"505_tecator",240,125,"S2",2,0.00271754168561919,1.830731379557,2.2948538057611,554.419390120861,-84.623047096106,19,1043.26999999999,"x49","x55","x78",1,1,1
"519_vinnie",380,3,"S2",2,0.8159062110706,0.0871099559910135,0.10878481282317,246.371650382327,0.653406822025825,1,408.491999999998,"x2","NA","NA",1,"NA","NA"
"522_pm10",500,8,"S2",2,0.456422370322166,0.13134274951546,0.169302771302809,117.323604384941,0.189291215982481,2,557.956000000006,"x1","x3","NA",0.999999979898112,0.999591843792519,"NA"
