"Experiment","Run","Number","Feature","Margs"
"S1",1,"Feature1","troot(x4*x4)",1
"S1",1,"Feature2","troot(((x6*x4)*x4)+1)",0.999999999965861
"S1",1,"Feature3","x5",0.945570731727761
"S2",1,"Feature1","troot(x4*x4)",1
"S2",1,"Feature2","troot(x4*x4)*x9",1
"S2",1,"Feature3","x7*troot(x4*x4)",0.999999999999972
"S2",1,"Feature4","x10*(x4*(x9*x1))",0.999546102361947
"S2",1,"Feature5","x8",0.999546094850861
"S2",1,"Feature6","troot(x4)",0.00161154418413439
"S3",1,"Feature1","troot(1+(x5+(x9*(x4*x4))))",1
"S3",1,"Feature2","troot(1+(x5+(x9*(x4*x4))))*x6",1
"S3",1,"Feature3","p3(x5)",0.999999553586518
"S3",1,"Feature4","p3(x7)",0.999971377471165
"S4",1,"Feature1","troot(x4*x4)",1
"S4",1,"Feature2","troot(x4*x4)*x6",1
"S4",1,"Feature3","x9",0.665526896700763
"S4",1,"Feature4","x5",0.541061569631959
"S4",1,"Feature5","x6",0.295239997690204
"S4",1,"Feature6","x5*x2",0.00263785021075402
"S4",1,"Feature7","troot(x5)",0.00131028436332176
"S5",1,"Feature1","(troot(x4)*troot(x4))*p0(x9)",1
"S5",1,"Feature2","troot(x4)*troot(x4)",1
"S5",1,"Feature3","x5*(x5*x5)",0.999999999926673
"S5",1,"Feature4","x6*(((troot(x4)*troot(x4))*p0(x9))*x7)",0.953770488597626
"S5",1,"Feature5","((troot(x4)*troot(x4))*p0(x9))*x7",0.0462295114023781
"S6",1,"Feature1","troot(x4)*(troot(x4)*x6)",1
"S6",1,"Feature2","troot(x4)*troot(x4)",1
"S6",1,"Feature3","x9",0.456927096463147
"S6",1,"Feature4","x3",0.113892958851553
