"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",10,0.894896942107979,4.49567172348128,2.86004178057949,-965.340886928853,0.800515737549143,21,1023.221,"x10*x6","x10","x10*p0(x13)",1,1,0.999999999998891
"P2",10,0.884020056526464,4.71522467344866,3.06610716957573,-985.549028389524,0.780555733226705,14,1003.763,"x13*x9","x6*x9","troot(x13*x11)",1,0.999999999999979,0.999999999999657
"P3",10,0.830773999730965,6.77740256450574,3.51956284401099,-965.657014838634,0.546637053619017,17,1009.42600000001,"exp_dbl(x13)*x1","x10*x6","x6",1,0.999999986982777,0.999999969978393
"P4",10,0.876141039404963,4.86146138980022,3.16798009809873,-980.98283160523,0.766733088863493,9,980.616999999998,"x9*x6","x9*troot(p0(x13))","x10",1,1,0.999716608249996
"P5",10,0.887179741106181,4.64924984687877,2.96838785419259,-981.849092196273,0.786653644856999,13,994.343999999983,"x6","x6*x9","troot(x13)*x9",1,1,1
"P6",10,0.756983503262493,9.68122125342171,4.13293198188406,-984.262357827518,0.0749190283157443,11,747.156000000017,"exp_dbl(x13*x8)","x9","p3(x6)*x13",1,0.999999993608823,0.999999993568855
