"Experiment","Run","Number","Feature","Margs"
"S1",3,"Feature1","troot(x4*x4)",1
"S1",3,"Feature2","x3*x4",0.999999997609692
"S1",3,"Feature3","x4",0.154513432992199
"S1",3,"Feature4","p0(x4)",0.00373463112038018
"S1",3,"Feature5","p3(x4)",0.00161040923229435
"S1",3,"Feature6","x4*x4",0.00123418669722186
"S2",3,"Feature1","x2*x4",1
"S2",3,"Feature2","troot(x4*x4)",0.999999999732712
"S2",3,"Feature3","x2",0.192707413228571
"S2",3,"Feature4","x4",0.0826272581270196
"S2",3,"Feature5","x8",0.0766799169228994
"S2",3,"Feature6","x5",0.00522858025947898
"S3",3,"Feature1","x4",1
"S3",3,"Feature2","x10*x4",0.992538937898424
"S3",3,"Feature3","troot(x4)*x4",0.99153696872343
"S3",3,"Feature4","x7",0.188695554948291
"S3",3,"Feature5","x10",0.122102415416867
"S3",3,"Feature6","troot(x4)",0.00961967744730914
"S3",3,"Feature7","x4*x4",0.00904605957126543
"S3",3,"Feature8","x4*(x9*x10)",0.00746492558512836
"S3",3,"Feature9","sin_deg(x4)",0.00312347343001992
"S4",3,"Feature1","troot(x6*(x4*x4))",1
"S4",3,"Feature2","x4",0.118301947944266
"S4",3,"Feature3","x1",0.0849278315800335
"S4",3,"Feature4","x7",0.0226054889537272
"S4",3,"Feature5","x9",0.0135009906855004
"S4",3,"Feature6","p3(x4)",0.00143539485644386
"S5",3,"Feature1","troot(x4)*troot(x4*x6)",0.999999801294928
"S5",3,"Feature2","x4",0.0998595563828529
"S6",3,"Feature1","troot((x9*x4)*x4)",1
"S6",3,"Feature2","x8*x4",0.975487935334196
"S6",3,"Feature3","x5",0.0807741732155983
"S6",3,"Feature4","x4",0.0718937759248806
"S6",3,"Feature5","x10",0.00200625023805391
