"Experiment","Run","Number","Feature","Margs"
"P1",8,"Feature1","x4",1
"P1",8,"Feature2","x4*x10",1
"P1",8,"Feature3","x4*x4",1
"P1",8,"Feature4","troot(x4*x4)",1
"P1",8,"Feature5","x4*x7",1
"P1",8,"Feature6","(x4*x7)*(x4*x7)",1
"P1",8,"Feature7","x9",0.999995255611658
"P1",8,"Feature8","x8",0.818934866056551
"P1",8,"Feature9","x7",0.120104326908822
"P1",8,"Feature10","x3",0.107839570657457
"P2",8,"Feature1","troot(x4*x4)",1
"P2",8,"Feature2","x5",0.999995272869943
"P2",8,"Feature3","x9*troot(x4*x4)",0.999994515621121
"P2",8,"Feature4","troot(x4*x4)*x7",0.999994515621121
"P2",8,"Feature5","sin_deg(x5)",0.999794213558695
"P2",8,"Feature6","troot(x4)",0.00488527516489138
"P3",8,"Feature1","x4",1
"P3",8,"Feature2","x4*p0(x4)",0.99999999999985
"P3",8,"Feature3","x2*(x4*x4)",0.999999996704719
"P3",8,"Feature4","x4*x3",0.999999996704719
"P3",8,"Feature5","(x4*x2)*x7",0.999999996704492
"P3",8,"Feature6","exp_dbl(x7)",0.996221743343141
"P3",8,"Feature7","troot(x4)",0.99497444969296
"P3",8,"Feature8","p0(x4)",0.99032376074757
"P3",8,"Feature9","x4*x4",0.985882440566099
"P3",8,"Feature10","exp_dbl(troot(x4))",0.871563695073749
"P3",8,"Feature11","x4*x7",0.132315290123386
"P3",8,"Feature12","x4*(p0(x4)*p0(x4))",0.13196191347532
"P3",8,"Feature13","x7",0.107318693029565
"P3",8,"Feature14","p0(x4)*p0(x4)",0.00180556396555367
"P4",8,"Feature1","troot(x4*(x6*x4))",1
"P4",8,"Feature2","troot(x4*x4)",0.99999999993947
"P4",8,"Feature3","x5*x5",0.0253856480474181
"P5",8,"Feature1","troot(((x4*x6)*x4)*x6)",0.999623957411868
"P5",8,"Feature2","x6*troot(((x4*x6)*x4)*x6)",0.999623957411868
"P5",8,"Feature3","x6",0.998084271626807
"P5",8,"Feature4","x5",0.259345335357755
"P5",8,"Feature5","x10",0.143618384989345
"P5",8,"Feature6","p3(x6)",0.00106097869559399
"P6",8,"Feature1","troot(x4*(x7*(x4*x9)))",0.999999999999992
"P6",8,"Feature2","x7*troot(x4*x4)",0.999999999999992
"P6",8,"Feature3","p3(x7)",0.998537211539242
"P6",8,"Feature4","p3(x5*x5)",0.996207558031835
"P6",8,"Feature5","x7",0.884163224196426
"P6",8,"Feature6","x3",0.211078811322118
"P6",8,"Feature7","x7*x7",0.128597465198587
"P6",8,"Feature8","sin_deg(x7)",0.00764949119264393
"P6",8,"Feature9","x5*x5",0.00389815138171311
"P6",8,"Feature10","p0(x6)",0.00147307203999385
