"Experiment","Run","Number","Feature","Margs"
"P1",4,"Feature1","x6*x9",1
"P1",4,"Feature2","(x5*x13)*x9",1
"P1",4,"Feature3","x7",0.999999998931657
"P1",4,"Feature4","x1",0.999963173547679
"P1",4,"Feature5","x10*sigmoid(x13)",0.999937829526067
"P1",4,"Feature6","x8",0.999060410817042
"P1",4,"Feature7","x9",0.925903044358609
"P1",4,"Feature8","x6",0.727312855898481
"P1",4,"Feature9","troot(x6)",0.672924540074917
"P1",4,"Feature10","x9",0.650646328296225
"P1",4,"Feature11","x12",0.645649543350257
"P1",4,"Feature12","x6",0.610055969126469
"P1",4,"Feature13","x11",0.528067393317625
"P1",4,"Feature14","x10",0.508373101247518
"P1",4,"Feature15","x10",0.501640635256485
"P1",4,"Feature16","x12",0.445784483454167
"P1",4,"Feature17","x11",0.391685033215798
"P1",4,"Feature18","p3(x6)",0.327075458856741
"P1",4,"Feature19","x13",0.30110679035508
"P1",4,"Feature20","x11",0.283187456671567
"P1",4,"Feature21","x13",0.273321883328374
"P1",4,"Feature22","x13",0.182514081124026
"P1",4,"Feature23","sigmoid(x13)",0.00275815279203782
"P2",4,"Feature1","x6*x9",1
"P2",4,"Feature2","x6",1
"P2",4,"Feature3","(x12*exp_dbl(x13))*x9",1
"P2",4,"Feature4","x11",0.999999999999992
"P2",4,"Feature5","x9*(x13*x6)",0.999999733145268
"P2",4,"Feature6","x10",0.999494502959987
"P2",4,"Feature7","x7",0.999427348157991
"P2",4,"Feature8","x12",0.995447009515526
"P2",4,"Feature9","x1",0.951490219949041
"P2",4,"Feature10","x1",0.654774077215813
"P2",4,"Feature11","x8",0.597137171796981
"P2",4,"Feature12","x9",0.548566337176109
"P2",4,"Feature13","x9",0.548473569092417
"P2",4,"Feature14","x8",0.54842235079756
"P2",4,"Feature15","x10",0.451215067146446
"P2",4,"Feature16","x9",0.242626459195203
"P2",4,"Feature17","x6",0.145834086855221
"P2",4,"Feature18","x2",0.00951621971273802
"P2",4,"Feature19","x4",0.00897964126522272
"P2",4,"Feature20","exp_dbl(x6)",0.00463419998670887
"P3",4,"Feature1","p3(x6)",1
"P3",4,"Feature2","x8",0.999999999968378
"P3",4,"Feature3","x9*x11",0.999999998934843
"P3",4,"Feature4","p0(x13)",0.9999999867329
"P3",4,"Feature5","x13",0.999999985650963
"P3",4,"Feature6","x6*(x9*x11)",0.99999998564993
"P3",4,"Feature7","x5",0.999997359148947
"P3",4,"Feature8","x1",0.999997352205034
"P3",4,"Feature9","x11",0.999996719421553
"P3",4,"Feature10","x13*x10",0.99375434130949
"P3",4,"Feature11","x10",0.935891970291356
"P3",4,"Feature12","x5",0.498194235763235
"P3",4,"Feature13","x10*p0(x13)",0.00628382968130137
"P3",4,"Feature14","x6",0.00624498850653235
"P3",4,"Feature15","x12",0.00573819339868447
"P3",4,"Feature16","x6",0.00440870472405958
"P3",4,"Feature17","x1",0.00132444142741413
"P4",4,"Feature1","x9*p3(x6)",1
"P4",4,"Feature2","x9*p0(x13)",1
"P4",4,"Feature3","x9",1
"P4",4,"Feature4","p3(x6)",1
"P4",4,"Feature5","x8",0.999666803143593
"P4",4,"Feature6","x5",0.989958081924656
"P4",4,"Feature7","x7",0.980578807722648
"P4",4,"Feature8","x1*x9",0.95638321041771
"P4",4,"Feature9","x12",0.927872547436289
"P4",4,"Feature10","x10",0.892134338306353
"P4",4,"Feature11","x11",0.840798433258854
"P4",4,"Feature12","x6",0.742872705625851
"P4",4,"Feature13","x12",0.603362448651202
"P4",4,"Feature14","x11",0.574696563759237
"P4",4,"Feature15","x5",0.3976050213248
"P4",4,"Feature16","x13",0.312351223802595
"P4",4,"Feature17","x3",0.0146750016774408
"P4",4,"Feature18","p0(x8)",0.00167860039801372
"P4",4,"Feature19","troot(x8)",0.00155012437486616
"P5",4,"Feature1","x11",1
"P5",4,"Feature2","x9*x6",1
"P5",4,"Feature3","p3(x6)",1
"P5",4,"Feature4","x9*exp_dbl(x13)",0.999999999993864
"P5",4,"Feature5","x5*(x10*x13)",0.999999999952814
"P5",4,"Feature6","x1",0.999998603459043
"P5",4,"Feature7","x8",0.999084258035238
"P5",4,"Feature8","x9",0.667446779957316
"P5",4,"Feature9","x9",0.663394191492688
"P5",4,"Feature10","x12",0.571609382940101
"P5",4,"Feature11","x12",0.567624263155006
"P5",4,"Feature12","x12",0.567130202799155
"P5",4,"Feature13","x5",0.00367048888621463
"P6",4,"Feature1","x6",1
"P6",4,"Feature2","x11",1
"P6",4,"Feature3","x9*x6",1
"P6",4,"Feature4","x9*p0(x6*x13)",1
"P6",4,"Feature5","x10",0.999999926202944
"P6",4,"Feature6","x5",0.999999438879473
"P6",4,"Feature7","x1",0.999291593040074
"P6",4,"Feature8","x12",0.874030077392578
"P6",4,"Feature9","x8",0.845181180419103
"P6",4,"Feature10","x9",0.664141170118367
"P6",4,"Feature11","troot(x6)",0.648565294236581
"P6",4,"Feature12","x9",0.616641587994159
"P6",4,"Feature13","x5",0.476239620461666
"P6",4,"Feature14","x8",0.17590088748556
"P6",4,"Feature15","x11*x6",0.00235844020204028
