"Experiment","Run","Number","Feature","Margs"
"P1",4,"Feature1","x1*exp_dbl(x13)",1
"P1",4,"Feature2","x13*x6",1
"P1",4,"Feature3","x6*x11",0.999999992786635
"P1",4,"Feature4","x11",0.999999925450395
"P1",4,"Feature5","x8",0.999739280023189
"P1",4,"Feature6","x5",0.966663074358416
"P1",4,"Feature7","x9",0.926269223386715
"P1",4,"Feature8","x10*x13",0.925365901134025
"P1",4,"Feature9","x1",0.90636223905295
"P1",4,"Feature10","x6",0.875739677879679
"P1",4,"Feature11","x13",0.758295346590881
"P1",4,"Feature12","x1",0.583345554235982
"P1",4,"Feature13","x13",0.548337903410482
"P1",4,"Feature14","x6",0.494435158682631
"P1",4,"Feature15","x6",0.430065107514542
"P1",4,"Feature16","x1",0.224482029938113
"P1",4,"Feature17","x7",0.156448296235982
"P1",4,"Feature18","x3",0.0151883348545521
"P1",4,"Feature19","x2",0.012983974112707
"P1",4,"Feature20","x3",0.0123099440690733
"P1",4,"Feature21","x3",0.00953111228281491
"P1",4,"Feature22","exp_dbl(x13)",0.00434676847768748
"P1",4,"Feature23","sigmoid(x13)",0.0030470862603298
"P2",4,"Feature1","sigmoid(x13)",1
"P2",4,"Feature2","x9",1
"P2",4,"Feature3","x7",1
"P2",4,"Feature4","exp_dbl(x6)",1
"P2",4,"Feature5","x12",1
"P2",4,"Feature6","sigmoid(x13)*x1",1
"P2",4,"Feature7","x1",0.999999999999999
"P2",4,"Feature8","x11",0.999999999999998
"P2",4,"Feature9","x10*x6",0.999999999999998
"P2",4,"Feature10","x10*x13",0.999999999704878
"P2",4,"Feature11","x10",0.949218204922867
"P2",4,"Feature12","x10",0.914279506536583
"P2",4,"Feature13","x13",0.771483981570405
"P2",4,"Feature14","x6",0.71744811192653
"P2",4,"Feature15","x8",0.711154520097091
"P2",4,"Feature16","x6",0.625433651861744
"P2",4,"Feature17","x6",0.512695273873239
"P2",4,"Feature18","x8",0.460286806914066
"P2",4,"Feature19","x10",0.409505606163279
"P2",4,"Feature20","x1",0.212673741757314
"P3",4,"Feature1","x11",1
"P3",4,"Feature2","x1*sigmoid(x13)",1
"P3",4,"Feature3","x6*x6",1
"P3",4,"Feature4","x6*x10",1
"P3",4,"Feature5","x1",1
"P3",4,"Feature6","x10",1
"P3",4,"Feature7","x5*(x13*x10)",0.999999981251189
"P3",4,"Feature8","x7",0.999765128744743
"P3",4,"Feature9","sigmoid(x13)",0.98793567021217
"P3",4,"Feature10","x12",0.619979436959666
"P3",4,"Feature11","x9",0.6166687591375
"P3",4,"Feature12","x8",0.569835531230981
"P3",4,"Feature13","x8",0.54426714418315
"P3",4,"Feature14","x9",0.493729976426792
"P3",4,"Feature15","x12",0.467768501425735
"P3",4,"Feature16","x12",0.42398504632359
"P3",4,"Feature17","x9",0.389001765393542
"P3",4,"Feature18","x12",0.11394631800894
"P4",4,"Feature1","x6*x10",1
"P4",4,"Feature2","p0(x13)*x10",1
"P4",4,"Feature3","x9",0.999999999999452
"P4",4,"Feature4","x6",0.999999585996755
"P4",4,"Feature5","x11",0.999995276545152
"P4",4,"Feature6","x8",0.999995269414012
"P4",4,"Feature7","x5",0.996314074456418
"P4",4,"Feature8","x1",0.805431965945001
"P4",4,"Feature9","x10",0.729957166607723
"P4",4,"Feature10","x13",0.694721341826916
"P4",4,"Feature11","x12",0.607500749913505
"P4",4,"Feature12","x11",0.511904237808882
"P4",4,"Feature13","x10",0.508218726266964
"P4",4,"Feature14","x13",0.428047392694336
"P4",4,"Feature15","x1",0.345527366948281
"P4",4,"Feature16","x1",0.174442011837803
"P4",4,"Feature17","x1",0.0436127259406315
"P5",4,"Feature1","exp_dbl(x13)*x9",1
"P5",4,"Feature2","x6",0.999999999999998
"P5",4,"Feature3","x10",0.99999999723567
"P5",4,"Feature4","x10*x6",0.999999948930473
"P5",4,"Feature5","x11",0.999987498127341
"P5",4,"Feature6","p0(x6)*x11",0.999486441514865
"P5",4,"Feature7","x10*x13",0.998387841211093
"P5",4,"Feature8","x12",0.871695301627165
"P5",4,"Feature9","x9",0.784203967054898
"P5",4,"Feature10","x1",0.743731137439343
"P5",4,"Feature11","x9",0.597600791342862
"P5",4,"Feature12","x1",0.4366847183283
"P5",4,"Feature13","x12",0.435809397822059
"P5",4,"Feature14","x3",0.239277226236854
"P5",4,"Feature15","x13",0.0600463129032365
"P5",4,"Feature16","x13",0.0540251086960077
"P5",4,"Feature17","x7",0.0363563745930733
"P6",4,"Feature1","x13",1
"P6",4,"Feature2","x8",0.99999999999905
"P6",4,"Feature3","x6*x13",0.999999999979437
"P6",4,"Feature4","x1*x1",0.999999999957977
"P6",4,"Feature5","(sigmoid(x13)*x1)*x1",0.999999999957971
"P6",4,"Feature6","x1",0.999999999637267
"P6",4,"Feature7","p3(x9)",0.99999839026937
"P6",4,"Feature8","p3(x9)*x6",0.999998201993282
"P6",4,"Feature9","x9",0.998052323173108
"P6",4,"Feature10","x6",0.998051660154653
"P6",4,"Feature11","x10*x5",0.997479088032008
"P6",4,"Feature12","x11",0.997435266175997
"P6",4,"Feature13","x9",0.833105049911345
"P6",4,"Feature14","x6",0.656379955156591
"P6",4,"Feature15","x12",0.603365196462549
"P6",4,"Feature16","sigmoid(x13)",0.0827370245389339
"P6",4,"Feature17","x4",0.0198646518196233
"P6",4,"Feature18","troot(x11)",0.00270152061922274
"P6",4,"Feature19","x5",0.00262385237025049
