"Experiment","Run","Number","Feature","Margs"
"P6",25,"Feature1","troot(x4*(x4*x9))",1
"P6",25,"Feature2","x2*x4",0.985298517848551
"P6",25,"Feature3","x6",0.152980123757395
"P6",25,"Feature4","x4",0.0802665781159429
"P6",25,"Feature5","x9",0.0624804596051816
