"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",16,0.894889678116795,2.85882795015241,-965.340886928853,0.800501698481244,16,901.341,"x6*x10","p0(x13)*x10","x6",1,1,1
"P2",16,0.80626975606854,3.68438575747268,-977.505854507095,0.464229352685646,17,961.536999999997,"sigmoid(x13)*x1","x6*troot(x10)","troot(x6)",1,0.999999999999995,0.999888718690043
"P3",16,0.83541627566823,3.43549546394857,-967.171355821276,0.57662682760115,16,1015.652,"exp_dbl(x13)*x1","p3(x6)","x7",1,1,0.999999999999594
"P4",16,0.808483580897729,3.85092757775433,-993.041247605213,0.533874461680869,18,897.425000000003,"x10","x11*x6","x8",1,0.999999999999998,0.999999504209021
"P5",16,0.874181056788306,3.0161250547567,-1010.02010079892,0.761960481454166,15,818.709999999992,"x9","x6*x9","x9*(x10*x13)",0.999999999999999,0.999999999999985,0.999999979020077
"P6",16,0.754472154023159,4.16645188684356,-998.621510143495,0.159294079807221,13,791.442999999999,"troot(x1)","troot(x1*sigmoid(x13))","x6*x11",1,0.999999999999999,0.999999999778474
