"Experiment","Run","Number","Feature","Margs"
"P1",2,"Feature1","sigmoid(x8*x13)",1
"P1",2,"Feature2","x11*x6",0.999999993518296
"P1",2,"Feature3","x6*x5",0.999999984826085
"P1",2,"Feature4","x11",0.999999974372801
"P1",2,"Feature5","x8",0.896906752124572
"P1",2,"Feature6","x13",0.877266356157622
"P1",2,"Feature7","x6",0.805437767069799
"P1",2,"Feature8","x12",0.730566860679454
"P1",2,"Feature9","p0(x6)",0.669276928199659
"P1",2,"Feature10","x1",0.645383752539017
"P1",2,"Feature11","x5",0.632336652898641
"P1",2,"Feature12","x6",0.582900276573884
"P1",2,"Feature13","x5",0.557618914184085
"P1",2,"Feature14","x1",0.52652263738169
"P1",2,"Feature15","x1",0.491524138961658
"P1",2,"Feature16","x6",0.46307387959819
"P1",2,"Feature17","x12",0.384893393511442
"P1",2,"Feature18","(x6*x5)*x13",0.341421730667152
"P1",2,"Feature19","x6",0.303906172443663
"P1",2,"Feature20","x13",0.274317790573938
"P1",2,"Feature21","x12",0.239214212702218
"P1",2,"Feature22","x8",0.221737508898151
"P1",2,"Feature23","x3",0.00350346332772197
"P2",2,"Feature1","p3(x6)",1
"P2",2,"Feature2","x6*x9",1
"P2",2,"Feature3","x9",0.999999999999999
"P2",2,"Feature4","x9*x13",0.999999999999998
"P2",2,"Feature5","troot(x13)",0.999999999999997
"P2",2,"Feature6","x11",0.999999999999935
"P2",2,"Feature7","x8",0.999999872138722
"P2",2,"Feature8","x5",0.99999967627636
"P2",2,"Feature9","x1",0.999596323020514
"P2",2,"Feature10","x10",0.987784912434832
"P2",2,"Feature11","x13",0.884500901117656
"P2",2,"Feature12","x12",0.872465924359746
"P2",2,"Feature13","x13",0.551632972403008
"P3",2,"Feature1","x10",1
"P3",2,"Feature2","x1*exp_dbl(x13)",1
"P3",2,"Feature3","x6*(x6*x10)",1
"P3",2,"Feature4","x6*x6",0.999999999999985
"P3",2,"Feature5","x13*x10",0.999999999999324
"P3",2,"Feature6","x7",0.999689458099368
"P3",2,"Feature7","x8",0.948121729852589
"P3",2,"Feature8","x1",0.944863636472536
"P3",2,"Feature9","x5",0.937306177206108
"P3",2,"Feature10","x11",0.800783083334626
"P3",2,"Feature11","x6",0.788520483473372
"P3",2,"Feature12","x9",0.771504805011367
"P3",2,"Feature13","x12",0.740084365570688
"P3",2,"Feature14","x11",0.689821855718282
"P3",2,"Feature15","x12",0.633914826239578
"P3",2,"Feature16","x1",0.487029392414448
"P3",2,"Feature17","x9",0.423996044617278
"P3",2,"Feature18","x8",0.416619576469602
"P3",2,"Feature19","x6",0.360335054486939
"P3",2,"Feature20","p3(x13)",0.210860282390433
"P4",2,"Feature1","x1",1
"P4",2,"Feature2","x1*sigmoid(x13)",1
"P4",2,"Feature3","x11",1
"P4",2,"Feature4","x5*x6",0.999999999999996
"P4",2,"Feature5","x6",0.999999999999325
"P4",2,"Feature6","x11*p0(x6)",0.99999999999926
"P4",2,"Feature7","x5",0.999999999998145
"P4",2,"Feature8","x8",0.999999964808428
"P4",2,"Feature9","x13",0.999420919681467
"P4",2,"Feature10","x9",0.99768378624581
"P4",2,"Feature11","x10",0.997675341165703
"P4",2,"Feature12","x13",0.499819778708452
"P4",2,"Feature13","x8",0.498774136945509
"P4",2,"Feature14","x6",0.00177728155098065
"P4",2,"Feature15","x6",0.00148806901711069
"P5",2,"Feature1","x6*x6",1
"P5",2,"Feature2","troot(x11)",0.999999999999227
"P5",2,"Feature3","x10",0.995797278115209
"P5",2,"Feature4","x7",0.990199389572618
"P5",2,"Feature5","x8",0.988433273332301
"P5",2,"Feature6","x5",0.983444745611152
"P5",2,"Feature7","x9",0.975959244617874
"P5",2,"Feature8","x9*x6",0.952907539342358
"P5",2,"Feature9","(troot(x11)*exp_dbl(x13))*x9",0.952907539339874
"P5",2,"Feature10","(x13*x9)*x6",0.95284238917581
"P5",2,"Feature11","x12",0.890462079635461
"P5",2,"Feature12","x1",0.887347816179326
"P5",2,"Feature13","x1",0.546938853932105
"P5",2,"Feature14","x9",0.440238199300915
"P5",2,"Feature15","x8",0.413015962585896
"P5",2,"Feature16","x6*x9",0.0476411182096976
"P5",2,"Feature17","x13*(x9*x6)",0.0470944485835818
"P5",2,"Feature18","((x13*x9)*x6)*exp_dbl(x13)",0.047092460658961
"P5",2,"Feature19","x2",0.0167083429841602
"P5",2,"Feature20","x12*x6",0.00136055128129965
"P6",2,"Feature1","(p3(x6)*x5)*x11",1
"P6",2,"Feature2","(exp_dbl(x13)*(x13*x13))*x1",1
"P6",2,"Feature3","troot(x6)",0.999999999230932
"P6",2,"Feature4","x13",0.999999985887346
"P6",2,"Feature5","x5",0.999999952995123
"P6",2,"Feature6","x8",0.999998383990638
"P6",2,"Feature7","x9",0.999813535946547
"P6",2,"Feature8","x6",0.999784370309168
"P6",2,"Feature9","x11",0.999571232932264
"P6",2,"Feature10","x10",0.999360269442186
"P6",2,"Feature11","x1",0.667106377727413
"P6",2,"Feature12","x1",0.665787701412038
