"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"P3",7,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.101774123608579,2,572.07,"troot(x4*x4)","x4","NA"
"P3",8,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0622439292247361,1,599.219999999994,"troot(x4*x4)*x9","NA","NA"
"P3",9,FALSE,FALSE,FALSE,FALSE,3,0.988045457953733,0.988045457953733,0.111605114437109,3,587,"x4","troot(x4)*x9","(troot(x4)*troot(x4))*x9"
"P3",10,FALSE,FALSE,FALSE,FALSE,4,0.840210082080018,0.840210082080018,0.0250563848080517,4,583.769999999997,"troot(x4*x4)","x3*x4","x6*x4"
"P3",11,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0417364863481991,2,598.190000000002,"troot(x4*x4)*x9","troot(x4*x4)","NA"
"P3","Mod",TRUE,FALSE,FALSE,FALSE,0,1,NA,0.00173528280773002,1,557.58,"troot((x6*x4)*x4)","NA","NA"
"P3","Mod",FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0548413084601696,2,635.01,"troot(x4*x4)*x9","troot(x4*x4)","NA"
"P3",14,FALSE,FALSE,FALSE,FALSE,3,0.996013715789403,0.996013715789403,0.0599637386061056,3,573.949999999997,"x7*x4","pm05(x4)*x4","x9*(troot(x4)*troot(x4))"
"P3","Mod",FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0752752729957173,2,627.52,"troot(x4*x4)","x4*x2","NA"
"P3","Mod",FALSE,FALSE,TRUE,FALSE,1,0.999999551933838,0.999999312170039,0.0307479980040039,2,594.5,"troot(((x4*x9)*x4)*x9)","troot(x4*x4)","NA"
"P3",17,FALSE,FALSE,TRUE,FALSE,0,0.999999791697638,NA,0.013288915890986,1,605.519999999997,"troot((x4*x9)*(x4*x9))","NA","NA"
"P3",18,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.00171675590890371,1,589.639999999999,"troot((x6*x4)*x4)","NA","NA"
"P3",19,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.118423267426354,2,579.370000000003,"troot(x4*x4)","x4","NA"
"P3",20,FALSE,FALSE,FALSE,FALSE,3,0.736363219253691,0.736363219253691,0.0535650553268771,3,601.700000000004,"x9*troot(x4*x4)","troot(x4*x4)","x2*x4"
"P3",21,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0638932010630617,1,614.029999999999,"x9*troot(x4*x4)","NA","NA"
"P3",22,FALSE,FALSE,FALSE,FALSE,2,0.686399262445923,0.686399262445923,0.0377259133718581,2,587.809999999998,"troot(x4*x4)","x3*x4","NA"
"P3",23,FALSE,FALSE,FALSE,FALSE,4,0.989829533164241,0.989829533164241,0.0789201025542983,4,583.839999999997,"x4","troot(x4)*x9","x9*(troot(x4)*troot(x4))"
"P3","Mod",FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0615063361709259,1,588.609999999999,"x9*troot(x4*x4)","NA","NA"
"P3",25,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.00447899842086123,1,588.669999999998,"troot(x6)*troot(x4*x4)","NA","NA"
"P3",26,FALSE,FALSE,FALSE,FALSE,2,0.982068314829844,0.982068314829844,0.15645074048214,2,596.410000000003,"x4","troot(x4)*x9","NA"
"P3","Mod",FALSE,FALSE,FALSE,FALSE,2,0.982068314829844,0.982068314829844,0.163332434863432,2,613.040000000001,"x4","x9*troot(x4)","NA"
"P3","Mod",FALSE,FALSE,FALSE,FALSE,4,0.793306635804813,0.793306635804813,0.0577929089707063,4,586.25,"troot(x4*x4)","x2*x4","x4"
"P3",29,FALSE,FALSE,TRUE,FALSE,1,0.999999767949574,0.99999974420151,0.0657723286661905,2,583.560000000005,"troot(x4*x4)*x9","troot((x4*x9)*(x4*x9))","NA"
"P3",30,FALSE,FALSE,FALSE,FALSE,2,0.686399262445923,0.686399262445923,0.0915472074952664,2,570.919999999998,"troot(x4*x4)","x3*x4","NA"
"P4",1,FALSE,FALSE,FALSE,FALSE,4,0.799282742511345,0.799282742511345,0.10642459096171,4,648.579999999994,"x4","x4*pm05(x4)","troot(x4)*troot(x4)"
