"Experiment","Run","Number","Feature","Margs"
"P5",28,"Feature1","troot(x4*x4)*x6",1
"P5",28,"Feature2","troot(x4*x4)",1
"P5",28,"Feature3","x7",0.185078650563957
"P5",28,"Feature4","x4",0.0856550032587904
"P1",28,"Feature1","x4*x8",1
"P1",28,"Feature2","x4",1
"P1",28,"Feature3","troot(x4)*(x4*x8)",1
"P1",28,"Feature4","x4*(x4*x8)",1
"P1",28,"Feature5","troot(x4)",1
"P1",28,"Feature6","exp_dbl(sin_deg(troot(x4)))",1
"P1",28,"Feature7","x7",1
"P1",28,"Feature8","(x2*x4)*x5",0.999211077323481
"P1",28,"Feature9","x6",0.99754084712824
"P1",28,"Feature10","sin_deg(x4)*x4",0.659823850680148
"P1",28,"Feature11","troot(x4*(x4*x8))",0.659731050146605
"P1",28,"Feature12","x2*x4",0.340376841752302
"P1",28,"Feature13","x8",0.178769407262805
"P2",28,"Feature1","troot(x4)*troot(x4)",1
"P2",28,"Feature2","(troot(x4)*troot(x4))*x6",1
"P2",28,"Feature3","x9",0.676456651036631
"P2",28,"Feature4","x5",0.546186513397074
"P2",28,"Feature5","x6",0.296334783291676
"P2",28,"Feature6","x4",0.102870879242366
"P2",28,"Feature7","troot(x4)",0.00438798240689434
"P3",28,"Feature1","troot(x4)*x4",1
"P3",28,"Feature2","exp_dbl(x8)*x4",1
"P3",28,"Feature3","x4",1
"P3",28,"Feature4","troot(troot(x4)*x4)",1
"P3",28,"Feature5","exp_dbl(troot(troot(x4)))*(exp_dbl(x8)*troot(x4))",1
"P3",28,"Feature6","troot(exp_dbl(x8)*x4)",1
"P3",28,"Feature7","x6*x4",1
"P3",28,"Feature8","(troot(x4)*x4)*x4",0.999999999997217
"P3",28,"Feature9","x6",0.999999999975507
"P3",28,"Feature10","troot(x4)",0.99999999785425
"P3",28,"Feature11","exp_dbl(x8)",0.999999997647647
"P3",28,"Feature12","x5",0.993047113584149
"P3",28,"Feature13","x10",0.0887966956571099
"P4",28,"Feature1","troot(x4*x4)",1
"P4",28,"Feature2","x6*troot(x4*x4)",0.999045071038541
"P4",28,"Feature3","x9",0.515358363666662
"P6",28,"Feature1","troot(x4)",1
"P6",28,"Feature2","x4",1
"P6",28,"Feature3","sigmoid(x6)*x4",1
"P6",28,"Feature4","troot(x4)*x4",1
"P6",28,"Feature5","(x7*x9)*(troot(x4)*x4)",1
"P6",28,"Feature6","x7",1
"P6",28,"Feature7","x4*x4",1
"P6",28,"Feature8","troot(x4)*troot(troot(x4)*x4)",1
"P6",28,"Feature9","x4*x5",1
"P6",28,"Feature10","(sigmoid(x6)*x4)*x6",1
"P6",28,"Feature11","sin_deg(x4*x5)",0.990108055189571
