"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S1",2,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.124367584731669,0.649020264108344,-26.7809518466237,0.985767599722599,2,2700.067,"troot(x4*x4)","x4","NA",0.990842192472096,0.15109890017954,"NA"
"S2",2,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0184451762836463,0.0723110696793434,-20.678976752487,0.999823326583351,1,2785.334,"troot(x4*(x4*x7))","NA","NA",0.999999965226404,"NA","NA"
"S3",2,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0643070186823203,0.317856176328972,-24.0166299391974,0.996586318918555,1,2376.391,"x9*troot(x4*x4)","NA","NA",0.940155754918175,"NA","NA"
"S4",2,FALSE,TRUE,FALSE,FALSE,0,0.999999647456683,NA,0.0608550264125421,0.303909144028099,-22.889285690445,0.996879320481984,1,2836.638,"troot(x4*(x4*x9))","NA","NA",0.999999999999925,"NA","NA"
"S5",2,FALSE,FALSE,FALSE,FALSE,2,0.982401464192023,0.982401464192023,2.4559006184987e+297,Inf,-31.5762099246959,-Inf,2,2275.703,"troot(x4)","x4","NA",1,1,"NA"
"S6",2,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0643526131429607,0.317932687543824,-24.0166299391974,0.996584675305241,1,2469.916,"troot(x4*x4)*x9","NA","NA",0.940663941792969,"NA","NA"
