"Experiment","Run","Number","Feature","Margs"
"P1",15,"Feature1","x8",1.90687174927509
"P1",15,"Feature2","x9",1.49676513049138
"P1",15,"Feature3","x6",1.35428950553412
"P1",15,"Feature4","x10",1.34255774136198
"P1",15,"Feature5","x9*x6",1.00016936660515
"P1",15,"Feature6","x11",1.00001012333533
"P1",15,"Feature7","x1",0.999999160524185
"P1",15,"Feature8","(x6*x6)*x9",0.999844858293129
"P1",15,"Feature9","x9*exp_dbl(troot(x13))",0.999842654768222
"P1",15,"Feature10","p0(x6)",0.999842654533994
"P1",15,"Feature11","x5",0.997305641574397
"P1",15,"Feature12","x12",0.939412212051751
"P1",15,"Feature13","x8*x7",0.00450214977832575
"P1",15,"Feature14","exp_dbl(x5)",0.00287581364436022
"P2",15,"Feature1","x6",2.32816190391205
"P2",15,"Feature2","x10",1.28902775769394
"P2",15,"Feature3","x1",1.23656883609724
"P2",15,"Feature4","x11",1.00000202416383
"P2",15,"Feature5","x9",0.999992338508291
"P2",15,"Feature6","x5",0.999799876544747
"P2",15,"Feature7","exp_dbl(x13)*x9",0.999764481102137
"P2",15,"Feature8","x13*x9",0.999762218061527
"P2",15,"Feature9","x12",0.999585570942164
"P2",15,"Feature10","x8",0.999416023803285
"P2",15,"Feature11","p0(x6)",0.975134787408456
"P2",15,"Feature12","p3(x6)*x9",0.974900122152439
"P2",15,"Feature13","x13",0.293617683741845
"P2",15,"Feature14","x9*x6",0.0251299969682852
"P2",15,"Feature15","p3(x6)",0.0248956970144165
"P2",15,"Feature16","x3",0.0230443782250094
"P3",15,"Feature1","x1",1.73250845506692
"P3",15,"Feature2","x11",1.25960846261902
"P3",15,"Feature3","x5",1.19176790158979
"P3",15,"Feature4","x10",1.14191048695237
"P3",15,"Feature5","x6",1.00898520483377
"P3",15,"Feature6","x9",1.00012803053153
"P3",15,"Feature7","x8",0.999368724220378
"P3",15,"Feature8","x10*x6",0.981684995806864
"P3",15,"Feature9","x13",0.981684100045798
"P3",15,"Feature10","x10*p0(x13)",0.981683733962324
"P3",15,"Feature11","x12",0.770096937018259
"P3",15,"Feature12","x7",0.0305727579915913
"P3",15,"Feature13","x6*x9",0.0182431799362501
"P3",15,"Feature14","x9*exp_dbl(troot(x13))",0.0176327760817639
"P3",15,"Feature15","troot(x6)",0.0176279619947385
"P3",15,"Feature16","(x6*x9)*x6",0.0176252538957879
"P3",15,"Feature17","x11*x6",0.0148122651395184
"P4",15,"Feature1","x9",2.06521927137667
"P4",15,"Feature2","x8",1.09248380951014
"P4",15,"Feature3","x5",1.06745605883792
"P4",15,"Feature4","x12",1.05901146312084
"P4",15,"Feature5","x11",1.00494325369556
"P4",15,"Feature6","x6",1.00000010266299
"P4",15,"Feature7","x1",0.999999803938965
"P4",15,"Feature8","x6*x9",0.982129535740902
"P4",15,"Feature9","troot(x6)",0.875984081253784
"P4",15,"Feature10","x13*(exp_dbl(x13)*x9)",0.858113720912223
"P4",15,"Feature11","x10*x13",0.858113719390771
"P4",15,"Feature12","exp_dbl(troot(x13))*(x6*x9)",0.123890572219999
"P4",15,"Feature13","exp_dbl(x6)",0.123890572191732
"P4",15,"Feature14","troot(x6)*x9",0.123890570493868
"P4",15,"Feature15","x10",0.114963873734009
"P4",15,"Feature16","p3(x9*x6)",0.0178703758407863
"P4",15,"Feature17","p3(x9)",0.0178703603412129
"P4",15,"Feature18","x1*exp_dbl(x13)",0.0178703603412129
"P4",15,"Feature19","troot(x13*x10)",0.017870360341108
"P4",15,"Feature20","x7",0.0170965755051867
"P4",15,"Feature21","p3(x11*x6)",0.00894453793710616
"P4",15,"Feature22","x13",0.00181460332030899
"P5",15,"Feature1","x9",1.79727075704594
"P5",15,"Feature2","x11",1.60190517778778
"P5",15,"Feature3","x12",1.00209662328481
"P5",15,"Feature4","x10",0.999995300151717
"P5",15,"Feature5","x6",0.999970516925699
"P5",15,"Feature6","x13",0.999970102450524
"P5",15,"Feature7","x10*p0(x13)",0.999969722181562
"P5",15,"Feature8","x6*x10",0.999969722181349
"P5",15,"Feature9","x8",0.998075106086785
"P5",15,"Feature10","x1",0.994518078722934
"P5",15,"Feature11","x10*x1",0.00583444151607261
"P6",15,"Feature1","x11",1.38269624092682
"P6",15,"Feature2","x10",1.23474206374136
"P6",15,"Feature3","x6",1.00000000160512
"P6",15,"Feature4","x9",1.00000000108036
"P6",15,"Feature5","x12",0.999999955297998
"P6",15,"Feature6","x13",0.999999834392178
"P6",15,"Feature7","x12*x1",0.999999834304587
"P6",15,"Feature8","x6*x9",0.999999834265803
"P6",15,"Feature9","(x1*sigmoid(x13))*x12",0.999999834265803
"P6",15,"Feature10","x13*x6",0.999999834079607
"P6",15,"Feature11","x9*x13",0.999999580654851
"P6",15,"Feature12","x8",0.999996480976064
"P6",15,"Feature13","x7",0.99999602530842
"P6",15,"Feature14","x5",0.70411792962259
