"Experiment","Run","Number","Feature","Margs"
"S1",5,"Feature1","x12",0.999497202297588
"S1",5,"Feature2","x5*x7",0.99590962704936
"S1",5,"Feature3","x5",0.605483657244824
"S1",5,"Feature4","x5",0.604296900799852
"S1",5,"Feature5","x5",0.535674328313279
"S1",5,"Feature6","x2",0.395497930347548
"S1",5,"Feature7","x2",0.322026648731935
"S1",5,"Feature8","x10",0.131370491014326
"S1",5,"Feature9","x3",0.101834482770445
"S1",5,"Feature10","x7",0.0366636727608272
"S1",5,"Feature11","x11",0.0209653564980142
"S1",5,"Feature12","cos_deg(x5)",0.00350709438536488
"S1",5,"Feature13","x6",0.0018640584578965
"S1",5,"Feature1","x12",0.999497202297588
"S1",5,"Feature2","x5*x7",0.99590962704936
"S1",5,"Feature3","x5",0.605483657244824
"S1",5,"Feature4","x5",0.604296900799852
"S1",5,"Feature5","x5",0.535674328313279
"S1",5,"Feature6","x2",0.395497930347548
"S1",5,"Feature7","x2",0.322026648731935
"S1",5,"Feature8","x10",0.131370491014326
"S1",5,"Feature9","x3",0.101834482770445
"S1",5,"Feature10","x7",0.0366636727608272
"S1",5,"Feature11","x11",0.0209653564980142
"S1",5,"Feature12","cos_deg(x5)",0.00350709438536488
"S1",5,"Feature13","x6",0.0018640584578965
"S1",5,"Feature1","x3",1
"S1",5,"Feature2","x2",0.999999999999854
"S1",5,"Feature3","p0(x1)",0.901184734398926
"S1",5,"Feature4","x1*x4",0.838871026083474
"S1",5,"Feature5","x4",0.497836974082988
"S1",5,"Feature6","x4",0.482653781311883
"S1",5,"Feature7","x1",0.433215688814084
"S1",5,"Feature8","x1",0.318291201440244
"S1",5,"Feature1","x10",0.999999999953851
"S1",5,"Feature2","x5",0.999999999224149
"S1",5,"Feature3","troot(x3)",0.999992225305118
"S1",5,"Feature4","x7",0.999988282535244
"S1",5,"Feature5","x9",0.999987329784936
"S1",5,"Feature6","p0(x2)",0.990587564495403
"S1",5,"Feature7","x8",0.590814589460157
"S1",5,"Feature8","x8",0.573254072609358
"S1",5,"Feature9","x8",0.560415118327992
"S1",5,"Feature10","x3",0.0409286982247312
"S1",5,"Feature11","x3",0.0350803043953409
"S1",5,"Feature12","x3",0.0292418569050353
"S1",5,"Feature1","x4",1
"S1",5,"Feature2","x3",0.78939136765438
"S1",5,"Feature3","x2",0.736370813753742
"S1",5,"Feature4","x1",0.684219436821491
"S1",5,"Feature5","x1",0.684183264297492
"S1",5,"Feature6","x2",0.631189839789856
"S1",5,"Feature7","x3",0.579011333464603
"S1",5,"Feature1","x1",1
"S1",5,"Feature2","x2",1
"S1",5,"Feature3","x3",0.999999998641692
"S1",5,"Feature4","x4",0.958330899349298
"S1",5,"Feature1","x13",0.999999977941765
"S1",5,"Feature2","x3",0.776877903825339
"S1",5,"Feature3","x1",0.724334319209348
"S1",5,"Feature4","x9",0.625451289639964
"S1",5,"Feature5","x7",0.60743905756027
"S1",5,"Feature6","x3*x12",0.359293675375855
"S1",5,"Feature7","x8",0.290650110924986
