"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",3,0.879219705163529,3.11327910677403,-991.078848711344,0.771268840085577,19,916.702,"(x6*p0(x13))*x9","x1","x11",1,0.998804074929792,0.745150084692332
"P2",3,0.850015202706079,3.25951727468616,-965.28799245686,0.627395406003012,19,1015.336,"exp_dbl(x13)*x1","x13*x10","x6",1,0.999999980569849,0.999999726616458
"P3",3,0.866898536581792,3.06676149348081,-982.790910319832,0.735612952030204,17,955.953000000001,"exp_dbl(x13)*x9","p3(x6)","x9*(x11*x6)",1,1,0.999912740835409
"P4",3,0.815139845334388,3.68210198908734,-967.815878520125,0.437309348791302,18,877.066000000006,"x6","x10*x6","x1*sigmoid(x13)",1,1,0.999999999987107
"P5",3,0.894901324886301,2.85939722726312,-965.340886928853,0.800523144841952,16,971.034999999989,"x6*x10","x10","x11",1,1,0.999999999965368
"P6",3,0.887400244397453,2.86918568823503,-976.959852737854,0.787186303712126,12,822.810999999987,"x6","x10","x11",1,1,1
